0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
18401; time=3.6802	MaxPSpeed= 0.000381224	MaxPSpin= 0.00848605	eKin = 5.22279e-06	eGrav = 73.0408	eTot = 73.0408	
18501; time=3.7002	MaxPSpeed= 0.000301982	MaxPSpin= 0.00971708	eKin = 6.60361e-06	eGrav = 73.0406	eTot = 73.0407	
18601; time=3.7202	MaxPSpeed= 0.000312929	MaxPSpin= 0.00868108	eKin = 5.47886e-06	eGrav = 73.0405	eTot = 73.0405	
18701; time=3.7402	MaxPSpeed= 0.000376423	MaxPSpin= 0.00849723	eKin = 5.21556e-06	eGrav = 73.0404	eTot = 73.0404	
18801; time=3.7602	MaxPSpeed= 0.000295977	MaxPSpin= 0.00987458	eKin = 6.67857e-06	eGrav = 73.0403	eTot = 73.0403	
18901; time=3.7802	MaxPSpeed= 0.000311625	MaxPSpin= 0.00871822	eKin = 5.54842e-06	eGrav = 73.0402	eTot = 73.0402	
19001; time=3.8002	MaxPSpeed= 0.000372338	MaxPSpin= 0.00847092	eKin = 5.18981e-06	eGrav = 73.0401	eTot = 73.0401	
19101; time=3.8202	MaxPSpeed= 0.000288229	MaxPSpin= 0.0099943	eKin = 6.79873e-06	eGrav = 73.04	eTot = 73.04	
19201; time=3.8402	MaxPSpeed= 0.000311153	MaxPSpin= 0.00876124	eKin = 5.62735e-06	eGrav = 73.0398	eTot = 73.0398	
19301; time=3.8602	MaxPSpeed= 0.000367963	MaxPSpin= 0.00846368	eKin = 5.15819e-06	eGrav = 73.0397	eTot = 73.0397	
19401; time=3.8802	MaxPSpeed= 0.000285676	MaxPSpin= 0.00997801	eKin = 6.69277e-06	eGrav = 73.0396	eTot = 73.0396	
19501; time=3.9002	MaxPSpeed= 0.000310631	MaxPSpin= 0.00880964	eKin = 5.71069e-06	eGrav = 73.0395	eTot = 73.0395	
19601; time=3.9202	MaxPSpeed= 0.000355824	MaxPSpin= 0.00847284	eKin = 5.15147e-06	eGrav = 73.0394	eTot = 73.0394	
19701; time=3.9402	MaxPSpeed= 0.000398953	MaxPSpin= 0.00856458	eKin = 5.39731e-06	eGrav = 73.0393	eTot = 73.0393	
19801; time=3.9602	MaxPSpeed= 0.000302783	MaxPSpin= 0.00956906	eKin = 6.58694e-06	eGrav = 73.0392	eTot = 73.0392	
19901; time=3.9802	MaxPSpeed= 0.000311893	MaxPSpin= 0.00859385	eKin = 5.3319e-06	eGrav = 73.039	eTot = 73.039	
20001; time=4.0002	MaxPSpeed= 0.000385652	MaxPSpin= 0.00845873	eKin = 5.21072e-06	eGrav = 73.0389	eTot = 73.0389	
20101; time=4.0202	MaxPSpeed= 0.00029331	MaxPSpin= 0.0100038	eKin = 6.78813e-06	eGrav = 73.0388	eTot = 73.0388	
20201; time=4.0402	MaxPSpeed= 0.000313367	MaxPSpin= 0.00906525	eKin = 6.10664e-06	eGrav = 73.0387	eTot = 73.0387	
20301; time=4.0602	MaxPSpeed= 0.00034547	MaxPSpin= 0.0085084	eKin = 5.20559e-06	eGrav = 73.0386	eTot = 73.0386	
