0.000000e+00 5.6340896121e-02 0.0000000000e+00 0.0000000000e+00 4.6755315010e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.005000e-02 5.6340896121e-02 2.6414955639e-04 3.5138175583e-15 4.6488675014e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
2.000000e-02 5.6340896121e-02 9.4843116340e-04 7.2974645887e-12 4.5750546712e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
3.000000e-02 5.6340896121e-02 1.8320112408e-03 3.0008035787e-10 4.4656674378e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
4.000000e-02 5.6340896121e-02 2.9067436346e-03 1.7894823283e-09 4.3249736488e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
5.000000e-02 5.6340896121e-02 4.0812821705e-03 3.1716250511e-09 4.1568342585e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
6.000000e-02 5.6340896121e-02 5.0467404578e-03 7.3195590103e-09 3.9725014960e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
7.000000e-02 5.6340896121e-02 5.1428734191e-03 2.4992225504e-08 3.7902867723e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
8.005000e-02 5.6340896121e-02 4.2464196591e-03 6.6400165799e-08 3.6410332407e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
9.005000e-02 5.6340896121e-02 2.4764242878e-03 4.9943546670e-08 3.5358028430e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
