0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 918
0.01005 8.40716e-08 0 7.88353e-05 0 0 0 913 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.02 1.97288e-05 0 0.00200716 0 0 0 867 43 8 0 0 0 0 0 0 0 0 0 0 0 0 0
0.03 0.000600545 0 0.00471471 0 0 0 788 107 23 0 0 0 0 0 0 0 0 0 0 0 0 0
0.04 0.00352962 0 0.00566049 0 0 0 726 125 48 18 1 0 0 0 0 0 0 0 0 0 0 0
0.05 0.00629465 0 0.0094937 0 0 0 646 155 79 31 7 0 0 0 0 0 0 0 0 0 0 0
0.06 0.0115537 0 0.0171094 0 0 0 548 192 106 49 20 3 0 0 0 0 0 0 0 0 0 0
0.07 0.0298052 0 0.0350064 0 0 0 351 216 171 108 57 13 2 0 0 0 0 0 0 0 0 0
0.08005 0.0335669 0 0.0399054 0 0 0 267 239 187 135 73 16 1 0 0 0 0 0 0 0 0 0
0.09005 0.0541091 0 0.0600756 0 0 0 203 156 179 179 141 57 3 0 0 0 0 0 0 0 0 0
0.10005 0.0412506 0 0.0425005 0 0 0 196 156 221 188 120 36 1 0 0 0 0 0 0 0 0 0
0.11005 0.0202973 0 0.0185877 0 0 0 280 177 181 156 102 20 2 0 0 0 0 0 0 0 0 0
0.12005 0.00987297 0 0.0106058 0 0 0 330 206 180 119 69 14 0 0 0 0 0 0 0 0 0 0
0.13005 0.017983 0 0.0177066 0 0 0 270 158 184 146 111 46 3 0 0 0 0 0 0 0 0 0
0.14005 0.0231884 0 0.0239724 0 0 0 200 110 172 208 163 58 7 0 0 0 0 0 0 0 0 0
0.15005 0.020724 0 0.0221801 0 0 0 180 132 182 192 172 52 8 0 0 0 0 0 0 0 0 0
0.16005 0.0187943 0 0.0195792 0 0 0 186 126 177 210 169 45 5 0 0 0 0 0 0 0 0 0
0.17005 0.0208273 0 0.0227012 0 0 0 163 109 172 202 193 71 8 0 0 0 0 0 0 0 0 0
0.18005 0.017782 0 0.0194962 0 0 0 152 116 168 213 211 55 3 0 0 0 0 0 0 0 0 0
0.19005 0.0191356 0 0.0204013 0 0 0 139 99 137 209 232 93 9 0 0 0 0 0 0 0 0 0
0.20005 0.0194419 0 0.0199982 0 0 0 134 112 134 201 237 92 8 0 0 0 0 0 0 0 0 0
0.21005 0.0195742 0 0.0207893 0 0 0 146 77 134 221 243 85 12 0 0 0 0 0 0 0 0 0
0.22005 0.0191629 0 0.0198483 0 0 0 101 83 121 218 267 110 18 0 0 0 0 0 0 0 0 0
0.23005 0.0176021 0 0.0188626 0 0 0 83 100 107 208 294 109 17 0 0 0 0 0 0 0 0 0
0.24005 0.0190522 0 0.0200869 0 0 0 88 70 127 204 296 115 18 0 0 0 0 0 0 0 0 0
0.25005 0.0197066 0 0.0206203 0 0 0 70 69 111 214 301 135 18 0 0 0 0 0 0 0 0 0
0.26005 0.0191593 0 0.0198306 0 0 0 67 53 116 191 327 144 20 0 0 0 0 0 0 0 0 0
0.27005 0.018477 0 0.0192397 0 0 0 47 63 91 217 325 151 24 0 0 0 0 0 0 0 0 0
0.28005 0.0190305 0 0.0199423 0 0 0 32 53 78 236 340 158 21 0 0 0 0 0 0 0 0 0
0.29005 0.0187897 0 0.0200948 0 0 0 23 40 73 211 362 185 24 0 0 0 0 0 0 0 0 0
0.30005 0.0178629 0 0.0190821 0 0 0 20 36 61 221 380 172 28 0 0 0 0 0 0 0 0 0
0.31005 0.0181971 0 0.0196659 0 0 0 11 37 64 218 373 189 26 0 0 0 0 0 0 0 0 0
0.32005 0.0189604 0 0.0202759 0 0 0 22 28 78 204 363 196 27 0 0 0 0 0 0 0 0 0
0.33005 0.0182777 0 0.0194966 0 0 0 11 32 74 218 363 197 23 0 0 0 0 0 0 0 0 0
0.34005 0.0180013 0 0.0192606 0 0 0 17 42 71 219 352 188 29 0 0 0 0 0 0 0 0 0
0.35005 0.0186582 0 0.0200549 0 0 0 7 25 69 213 376 198 30 0 0 0 0 0 0 0 0 0
0.36005 0.0184812 0 0.0197817 0 0 0 6 32 56 216 389 190 29 0 0 0 0 0 0 0 0 0
0.37005 0.0182062 0 0.019383 0 0 0 4 24 47 216 390 206 31 0 0 0 0 0 0 0 0 0
0.38005 0.0185964 0 0.0200803 0 0 0 0 14 57 214 385 215 33 0 0 0 0 0 0 0 0 0
0.39005 0.0183046 0 0.0195166 0 0 0 0 17 49 208 399 212 33 0 0 0 0 0 0 0 0 0
