6001 time=3.00e-01 MaxPSpeed= 7.65e-02 MaxPSpin= 4.40e-01 Energy (DEM): eKin = 1.78e-06 eGrav = 3.41e-02 eTot = 3.41e-02 
6201 time=3.10e-01 MaxPSpeed= 8.96e-02 MaxPSpin= 3.30e-01 Energy (DEM): eKin = 1.99e-06 eGrav = 3.41e-02 eTot = 3.41e-02 
6401 time=3.20e-01 MaxPSpeed= 1.31e-01 MaxPSpin= 3.71e-01 Energy (DEM): eKin = 2.33e-06 eGrav = 3.41e-02 eTot = 3.41e-02 
6601 time=3.30e-01 MaxPSpeed= 2.01e-01 MaxPSpin= 4.20e-01 Energy (DEM): eKin = 2.21e-06 eGrav = 3.41e-02 eTot = 3.41e-02 
6801 time=3.40e-01 MaxPSpeed= 6.88e-02 MaxPSpin= 3.50e-01 Energy (DEM): eKin = 9.12e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
7001 time=3.50e-01 MaxPSpeed= 4.66e-02 MaxPSpin= 2.24e-01 Energy (DEM): eKin = 7.78e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
7201 time=3.60e-01 MaxPSpeed= 3.36e-02 MaxPSpin= 2.15e-01 Energy (DEM): eKin = 5.68e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
7401 time=3.70e-01 MaxPSpeed= 2.72e-02 MaxPSpin= 2.69e-01 Energy (DEM): eKin = 4.17e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
7601 time=3.80e-01 MaxPSpeed= 4.18e-02 MaxPSpin= 3.10e-01 Energy (DEM): eKin = 3.77e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
7801 time=3.90e-01 MaxPSpeed= 6.55e-02 MaxPSpin= 3.54e-01 Energy (DEM): eKin = 4.08e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
8001 time=4.00e-01 MaxPSpeed= 2.15e-02 MaxPSpin= 2.98e-01 Energy (DEM): eKin = 2.33e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
8201 time=4.10e-01 MaxPSpeed= 4.05e-02 MaxPSpin= 1.58e-01 Energy (DEM): eKin = 1.83e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
8401 time=4.20e-01 MaxPSpeed= 7.68e-03 MaxPSpin= 5.50e-02 Energy (DEM): eKin = 1.40e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
8601 time=4.30e-01 MaxPSpeed= 1.02e-02 MaxPSpin= 2.76e-02 Energy (DEM): eKin = 1.15e-07 eGrav = 3.41e-02 eTot = 3.41e-02 
8801 time=4.40e-01 MaxPSpeed= 5.70e-03 MaxPSpin= 3.96e-02 Energy (DEM): eKin = 7.54e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
9001 time=4.50e-01 MaxPSpeed= 5.34e-03 MaxPSpin= 4.48e-02 Energy (DEM): eKin = 7.70e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
9201 time=4.60e-01 MaxPSpeed= 6.35e-03 MaxPSpin= 4.67e-02 Energy (DEM): eKin = 6.59e-08 eGrav = 3.41e-02 eTot = 3.41e-02 
