1005
0	1	1.03100000e-03	1.02656280e-03	1.20000000e-03	1.02368165e-03	-1.10533409e-04	0.00000000e+00	-1.56103164e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
1	1	1.04100000e-03	2.10239293e-03	1.20000000e-03	2.78457755e-03	1.35353456e-03	0.00000000e+00	-1.57320044e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2	1	9.78000000e-04	9.73010141e-04	1.20000000e-03	4.45238261e-03	4.67258539e-05	0.00000000e+00	-2.26404647e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
3	1	1.04600000e-03	2.00520481e-03	1.20000000e-03	6.18815792e-03	-1.27686453e-03	0.00000000e+00	-1.00942532e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
4	1	1.04600000e-03	2.97269930e-03	1.20000000e-03	8.03965213e-03	-1.43655710e-03	0.00000000e+00	-7.68642208e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
5	1	9.64000000e-04	9.60574566e-04	1.20000000e-03	7.90087099e-03	-9.39636242e-06	0.00000000e+00	1.24958332e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
6	1	1.02900000e-03	1.76064133e-03	1.20000000e-03	9.72237858e-03	-4.64933354e-04	0.00000000e+00	1.52142629e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
7	1	9.54000000e-04	9.52130900e-04	1.20000000e-03	1.15308032e-02	3.61127699e-04	0.00000000e+00	5.52317607e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
8	1	1.01800000e-03	1.71904883e-03	1.20000000e-03	1.33453500e-02	6.96839209e-04	0.00000000e+00	2.60147316e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
9	1	9.89000000e-04	9.85816803e-04	1.20000000e-03	1.52114297e-02	2.64823931e-04	0.00000000e+00	5.24487039e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
