0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
3201; time=0.6402	MaxPSpeed= 2.35584	MaxPSpin= 9.26429	eKin = 382.039	eGrav = 2916.37	eTot = 3298.41	
3301; time=0.6602	MaxPSpeed= 2.5488	MaxPSpin= 10.0869	eKin = 450.067	eGrav = 2848.55	eTot = 3298.61	
3401; time=0.6802	MaxPSpeed= 2.74325	MaxPSpin= 10.6288	eKin = 523.977	eGrav = 2774.8	eTot = 3298.78	
3501; time=0.7002	MaxPSpeed= 2.93941	MaxPSpin= 10.869	eKin = 603.844	eGrav = 2695.03	eTot = 3298.87	
3601; time=0.7202	MaxPSpeed= 3.13557	MaxPSpin= 10.881	eKin = 689.792	eGrav = 2609.14	eTot = 3298.93	
3701; time=0.7402	MaxPSpeed= 3.33174	MaxPSpin= 10.8809	eKin = 781.926	eGrav = 2517.08	eTot = 3299.01	
3801; time=0.7602	MaxPSpeed= 3.52791	MaxPSpin= 9.70694	eKin = 871.485	eGrav = 2418.83	eTot = 3290.32	
3901; time=0.7802	MaxPSpeed= 3.72408	MaxPSpin= 9.28266	eKin = 904.987	eGrav = 2314.93	eTot = 3219.92	
4001; time=0.8002	MaxPSpeed= 3.92025	MaxPSpin= 7.98602	eKin = 980.865	eGrav = 2211.14	eTot = 3192	
4101; time=0.8202	MaxPSpeed= 4.10142	MaxPSpin= 7.98593	eKin = 1072.63	eGrav = 2103.03	eTot = 3175.67	
4201; time=0.8402	MaxPSpeed= 4.29053	MaxPSpin= 7.98583	eKin = 1182.26	eGrav = 1988.98	eTot = 3171.24	
4301; time=0.8602	MaxPSpeed= 4.48672	MaxPSpin= 14.1762	eKin = 1283.6	eGrav = 1868.37	eTot = 3151.97	
4401; time=0.8802	MaxPSpeed= 4.66776	MaxPSpin= 16.5029	eKin = 1193.71	eGrav = 1757.65	eTot = 2951.36	
4501; time=0.9002	MaxPSpeed= 4.66014	MaxPSpin= 14.1478	eKin = 1278.1	eGrav = 1648.94	eTot = 2927.04	
4601; time=0.9202	MaxPSpeed= 4.85974	MaxPSpin= 14.1477	eKin = 1390.9	eGrav = 1535.83	eTot = 2926.73	
4701; time=0.9402	MaxPSpeed= 5.05583	MaxPSpin= 17.9045	eKin = 1385.68	eGrav = 1423.14	eTot = 2808.82	
4801; time=0.9602	MaxPSpeed= 5.21714	MaxPSpin= 17.9042	eKin = 1234.21	eGrav = 1316.19	eTot = 2550.41	
4901; time=0.9802	MaxPSpeed= 5.15564	MaxPSpin= 20.3417	eKin = 1270.21	eGrav = 1223.6	eTot = 2493.81	
5001; time=1.0002	MaxPSpeed= 5.35182	MaxPSpin= 16.5208	eKin = 1258.73	eGrav = 1126.92	eTot = 2385.65	
5101; time=1.0202	MaxPSpeed= 5.45639	MaxPSpin= 17.3986	eKin = 1342.64	eGrav = 1032.98	eTot = 2375.62	
5201; time=1.0402	MaxPSpeed= 5.59632	MaxPSpin= 26.5401	eKin = 1159.35	eGrav = 946.516	eTot = 2105.86	
5301; time=1.0602	MaxPSpeed= 5.19808	MaxPSpin= 26.9366	eKin = 1002.32	eGrav = 872.431	eTot = 1874.75	
5401; time=1.0802	MaxPSpeed= 4.10078	MaxPSpin= 36.3676	eKin = 729.338	eGrav = 822.947	eTot = 1552.29	
5501; time=1.1002	MaxPSpeed= 4.40881	MaxPSpin= 36.7794	eKin = 769.253	eGrav = 783.136	eTot = 1552.39	
5601; time=1.1202	MaxPSpeed= 4.59272	MaxPSpin= 36.779	eKin = 774.378	eGrav = 738.487	eTot = 1512.86	
5701; time=1.1402	MaxPSpeed= 4.7776	MaxPSpin= 36.7785	eKin = 823.305	eGrav = 688.124	eTot = 1511.43	
5801; time=1.1602	MaxPSpeed= 4.96335	MaxPSpin= 29.1211	eKin = 740.098	eGrav = 635.732	eTot = 1375.83	
5901; time=1.1802	MaxPSpeed= 5.14987	MaxPSpin= 29.0241	eKin = 765.114	eGrav = 589.736	eTot = 1354.85	
6001; time=1.2002	MaxPSpeed= 4.69487	MaxPSpin= 29.0238	eKin = 754.159	eGrav = 542.42	eTot = 1296.58	
6101; time=1.2202	MaxPSpeed= 4.89103	MaxPSpin= 29.0234	eKin = 758.454	eGrav = 492.715	eTot = 1251.17	
6201; time=1.2402	MaxPSpeed= 4.88922	MaxPSpin= 29.9352	eKin = 473.998	eGrav = 448.615	eTot = 922.612	
6301; time=1.2602	MaxPSpeed= 3.33855	MaxPSpin= 29.9349	eKin = 382.968	eGrav = 436.721	eTot = 819.689	
6401; time=1.2802	MaxPSpeed= 2.30223	MaxPSpin= 29.9345	eKin = 290.888	eGrav = 434.762	eTot = 725.649	
6501; time=1.3002	MaxPSpeed= 1.81573	MaxPSpin= 29.9341	eKin = 228.238	eGrav = 433.631	eTot = 661.869	
6601; time=1.3202	MaxPSpeed= 1.86235	MaxPSpin= 29.9338	eKin = 221.832	eGrav = 432.827	eTot = 654.659	
6701; time=1.3402	MaxPSpeed= 1.97055	MaxPSpin= 29.9334	eKin = 220.49	eGrav = 428.723	eTot = 649.213	
6801; time=1.3602	MaxPSpeed= 2.06204	MaxPSpin= 29.9331	eKin = 204.177	eGrav = 423.231	eTot = 627.408	
6901; time=1.3802	MaxPSpeed= 2.22268	MaxPSpin= 29.9327	eKin = 204.327	eGrav = 417.837	eTot = 622.164	
7001; time=1.4002	MaxPSpeed= 1.42913	MaxPSpin= 16.9826	eKin = 146.776	eGrav = 412.38	eTot = 559.156	
7101; time=1.4202	MaxPSpeed= 1.49709	MaxPSpin= 16.9824	eKin = 141.973	eGrav = 409.773	eTot = 551.746	
7201; time=1.4402	MaxPSpeed= 1.58655	MaxPSpin= 16.9822	eKin = 140.994	eGrav = 405.812	eTot = 546.806	
7301; time=1.4602	MaxPSpeed= 1.6941	MaxPSpin= 16.982	eKin = 141.46	eGrav = 400.228	eTot = 541.688	
7401; time=1.4802	MaxPSpeed= 1.43586	MaxPSpin= 16.9818	eKin = 134.259	eGrav = 393.632	eTot = 527.89	
7501; time=1.5002	MaxPSpeed= 1.62054	MaxPSpin= 16.9816	eKin = 131.817	eGrav = 388.81	eTot = 520.627	
7601; time=1.5202	MaxPSpeed= 1.80764	MaxPSpin= 16.9814	eKin = 132.67	eGrav = 382.636	eTot = 515.306	
7701; time=1.5402	MaxPSpeed= 1.99649	MaxPSpin= 16.9812	eKin = 135.02	eGrav = 375.301	eTot = 510.321	
7801; time=1.5602	MaxPSpeed= 2.18663	MaxPSpin= 16.981	eKin = 131.348	eGrav = 368.09	eTot = 499.439	
7901; time=1.5802	MaxPSpeed= 2.37776	MaxPSpin= 16.9808	eKin = 134.895	eGrav = 360.141	eTot = 495.035	
8001; time=1.6002	MaxPSpeed= 2.56965	MaxPSpin= 16.9806	eKin = 138.981	eGrav = 351.123	eTot = 490.104	
8101; time=1.6202	MaxPSpeed= 2.76214	MaxPSpin= 16.9804	eKin = 144.468	eGrav = 341.393	eTot = 485.86	
8201; time=1.6402	MaxPSpeed= 2.60828	MaxPSpin= 15.2909	eKin = 95.9759	eGrav = 333.228	eTot = 429.204	
8301; time=1.6602	MaxPSpeed= 2.8004	MaxPSpin= 15.2907	eKin = 96.4175	eGrav = 328.885	eTot = 425.303	
8401; time=1.6802	MaxPSpeed= 2.99304	MaxPSpin= 15.2905	eKin = 97.912	eGrav = 323.698	eTot = 421.61	
8501; time=1.7002	MaxPSpeed= 0.950202	MaxPSpin= 11.3274	eKin = 47.0567	eGrav = 319.129	eTot = 366.186	
8601; time=1.7202	MaxPSpeed= 1.00568	MaxPSpin= 11.8414	eKin = 44.5544	eGrav = 319.224	eTot = 363.778	
8701; time=1.7402	MaxPSpeed= 1.06832	MaxPSpin= 11.8413	eKin = 42.1239	eGrav = 318.517	eTot = 360.641	
8801; time=1.7602	MaxPSpeed= 0.868922	MaxPSpin= 9.30444	eKin = 34.9074	eGrav = 317.319	eTot = 352.227	
8901; time=1.7802	MaxPSpeed= 0.759433	MaxPSpin= 8.0772	eKin = 29.9893	eGrav = 317.615	eTot = 347.605	
9001; time=1.8002	MaxPSpeed= 0.74595	MaxPSpin= 8.0771	eKin = 27.3318	eGrav = 317.568	eTot = 344.9	
9101; time=1.8202	MaxPSpeed= 0.793719	MaxPSpin= 8.07701	eKin = 25.3324	eGrav = 317.101	eTot = 342.433	
9201; time=1.8402	MaxPSpeed= 0.786368	MaxPSpin= 9.0907	eKin = 23.8759	eGrav = 316.354	eTot = 340.229	
9301; time=1.8602	MaxPSpeed= 0.854298	MaxPSpin= 9.38559	eKin = 22.7949	eGrav = 315.466	eTot = 338.261	
9401; time=1.8802	MaxPSpeed= 0.942429	MaxPSpin= 9.74617	eKin = 22.2644	eGrav = 314.241	eTot = 336.505	
9501; time=1.9002	MaxPSpeed= 1.06391	MaxPSpin= 9.88449	eKin = 22.2438	eGrav = 312.626	eTot = 334.87	
9601; time=1.9202	MaxPSpeed= 1.21063	MaxPSpin= 9.88488	eKin = 22.8239	eGrav = 310.554	eTot = 333.378	
9701; time=1.9402	MaxPSpeed= 1.36981	MaxPSpin= 9.88476	eKin = 24.0566	eGrav = 307.998	eTot = 332.054	
9801; time=1.9602	MaxPSpeed= 1.53758	MaxPSpin= 9.88464	eKin = 25.9562	eGrav = 304.939	eTot = 330.895	
9901; time=1.9802	MaxPSpeed= 1.71139	MaxPSpin= 9.88453	eKin = 28.5378	eGrav = 301.357	eTot = 329.895	
10001; time=2.0002	MaxPSpeed= 0.640653	MaxPSpin= 6.76612	eKin = 12.2827	eGrav = 298.018	eTot = 310.301	
10101; time=2.0202	MaxPSpeed= 0.536959	MaxPSpin= 5.39946	eKin = 7.56516	eGrav = 298.074	eTot = 305.639	
10201; time=2.0402	MaxPSpeed= 0.516763	MaxPSpin= 5.3994	eKin = 6.47951	eGrav = 298.422	eTot = 304.901	
10301; time=2.0602	MaxPSpeed= 0.568112	MaxPSpin= 5.39933	eKin = 6.08369	eGrav = 298.022	eTot = 304.106	
10401; time=2.0802	MaxPSpeed= 0.459675	MaxPSpin= 4.60012	eKin = 4.72375	eGrav = 297.694	eTot = 302.417	
10501; time=2.1002	MaxPSpeed= 0.431704	MaxPSpin= 4.31645	eKin = 4.27751	eGrav = 297.44	eTot = 301.717	
10601; time=2.1202	MaxPSpeed= 0.403653	MaxPSpin= 4.03661	eKin = 3.50347	eGrav = 297.083	eTot = 300.586	
10701; time=2.1402	MaxPSpeed= 0.375622	MaxPSpin= 3.75629	eKin = 3.02026	eGrav = 297.033	eTot = 300.053	
10801; time=2.1602	MaxPSpeed= 0.347592	MaxPSpin= 3.47596	eKin = 2.68122	eGrav = 296.845	eTot = 299.527	
10901; time=2.1802	MaxPSpeed= 0.319561	MaxPSpin= 3.62357	eKin = 2.46185	eGrav = 296.689	eTot = 299.151	
11001; time=2.2002	MaxPSpeed= 0.30585	MaxPSpin= 4.00368	eKin = 2.34678	eGrav = 296.494	eTot = 298.841	
11101; time=2.2202	MaxPSpeed= 0.338705	MaxPSpin= 4.46847	eKin = 2.34358	eGrav = 296.252	eTot = 298.596	
11201; time=2.2402	MaxPSpeed= 0.376446	MaxPSpin= 5.00495	eKin = 2.4632	eGrav = 295.953	eTot = 298.416	
11301; time=2.2602	MaxPSpeed= 0.420155	MaxPSpin= 5.60886	eKin = 2.7239	eGrav = 295.582	eTot = 298.306	
11401; time=2.2802	MaxPSpeed= 0.470451	MaxPSpin= 6.28593	eKin = 3.14994	eGrav = 295.122	eTot = 298.272	
11501; time=2.3002	MaxPSpeed= 0.527563	MaxPSpin= 7.04922	eKin = 3.76374	eGrav = 294.55	eTot = 298.314	
11601; time=2.3202	MaxPSpeed= 0.597323	MaxPSpin= 7.81027	eKin = 4.56702	eGrav = 293.839	eTot = 298.406	
11701; time=2.3402	MaxPSpeed= 0.686021	MaxPSpin= 8.47839	eKin = 5.5611	eGrav = 292.945	eTot = 298.506	
11801; time=2.3602	MaxPSpeed= 0.801747	MaxPSpin= 8.93606	eKin = 6.75335	eGrav = 291.81	eTot = 298.563	
11901; time=2.3802	MaxPSpeed= 0.953542	MaxPSpin= 9.0504	eKin = 8.20638	eGrav = 290.349	eTot = 298.556	
12001; time=2.4002	MaxPSpeed= 1.12426	MaxPSpin= 9.05029	eKin = 10.0503	eGrav = 288.492	eTot = 298.542	
12101; time=2.4202	MaxPSpeed= 1.30218	MaxPSpin= 9.05018	eKin = 12.3094	eGrav = 286.232	eTot = 298.541	
12201; time=2.4402	MaxPSpeed= 1.48471	MaxPSpin= 9.05007	eKin = 14.9728	eGrav = 283.568	eTot = 298.541	
12301; time=2.4602	MaxPSpeed= 0.428947	MaxPSpin= 3.71383	eKin = 1.54118	eGrav = 282.497	eTot = 284.038	
12401; time=2.4802	MaxPSpeed= 0.359894	MaxPSpin= 3.71379	eKin = 1.25595	eGrav = 282.782	eTot = 284.038	
12501; time=2.5002	MaxPSpeed= 0.389925	MaxPSpin= 3.71374	eKin = 1.37384	eGrav = 282.664	eTot = 284.038	
12601; time=2.5202	MaxPSpeed= 0.306743	MaxPSpin= 3.11738	eKin = 0.899771	eGrav = 282.398	eTot = 283.298	
12701; time=2.5402	MaxPSpeed= 0.283282	MaxPSpin= 2.83138	eKin = 0.756025	eGrav = 282.402	eTot = 283.158	
12801; time=2.5602	MaxPSpeed= 0.255221	MaxPSpin= 2.55216	eKin = 0.61394	eGrav = 282.402	eTot = 283.016	
12901; time=2.5802	MaxPSpeed= 0.22719	MaxPSpin= 2.2719	eKin = 0.486502	eGrav = 282.402	eTot = 282.889	
13001; time=2.6002	MaxPSpeed= 0.19916	MaxPSpin= 1.9916	eKin = 0.373872	eGrav = 282.402	eTot = 282.776	
13101; time=2.6202	MaxPSpeed= 0.17113	MaxPSpin= 1.7113	eKin = 0.276051	eGrav = 282.402	eTot = 282.678	
13201; time=2.6402	MaxPSpeed= 0.143101	MaxPSpin= 1.43101	eKin = 0.19304	eGrav = 282.402	eTot = 282.595	
13301; time=2.6602	MaxPSpeed= 0.115071	MaxPSpin= 1.15071	eKin = 0.124838	eGrav = 282.402	eTot = 282.527	
13401; time=2.6802	MaxPSpeed= 0.0870423	MaxPSpin= 0.870423	eKin = 0.0714461	eGrav = 282.402	eTot = 282.474	
13501; time=2.7002	MaxPSpeed= 0.0590133	MaxPSpin= 0.590133	eKin = 0.032863	eGrav = 282.402	eTot = 282.435	
13601; time=2.7202	MaxPSpeed= 0.0309844	MaxPSpin= 0.309844	eKin = 0.00908868	eGrav = 282.402	eTot = 282.411	
13701; time=2.7402	MaxPSpeed= 0.00295574	MaxPSpin= 0.0295575	eKin = 0.000122913	eGrav = 282.402	eTot = 282.402	
13801; time=2.7602	MaxPSpeed= 0.000933682	MaxPSpin= 0.014242	eKin = 4.09889e-05	eGrav = 282.402	eTot = 282.402	
13901; time=2.7802	MaxPSpeed= 0.000933676	MaxPSpin= 0.0142419	eKin = 4.12877e-05	eGrav = 282.402	eTot = 282.402	
14001; time=2.8002	MaxPSpeed= 0.00093367	MaxPSpin= 0.0142418	eKin = 4.12993e-05	eGrav = 282.402	eTot = 282.402	
14101; time=2.8202	MaxPSpeed= 0.000933664	MaxPSpin= 0.0142418	eKin = 4.12994e-05	eGrav = 282.402	eTot = 282.402	
14201; time=2.8402	MaxPSpeed= 0.000933657	MaxPSpin= 0.0142417	eKin = 4.12992e-05	eGrav = 282.402	eTot = 282.402	
14301; time=2.8602	MaxPSpeed= 0.000933651	MaxPSpin= 0.0142417	eKin = 4.12989e-05	eGrav = 282.402	eTot = 282.402	
14401; time=2.8802	MaxPSpeed= 0.000933645	MaxPSpin= 0.0142416	eKin = 4.12986e-05	eGrav = 282.402	eTot = 282.402	
14501; time=2.9002	MaxPSpeed= 0.000933639	MaxPSpin= 0.0142415	eKin = 4.12983e-05	eGrav = 282.402	eTot = 282.402	
14601; time=2.9202	MaxPSpeed= 0.000933633	MaxPSpin= 0.0142415	eKin = 4.1298e-05	eGrav = 282.402	eTot = 282.402	
14701; time=2.9402	MaxPSpeed= 0.000933627	MaxPSpin= 0.0142414	eKin = 4.12977e-05	eGrav = 282.402	eTot = 282.402	
14801; time=2.9602	MaxPSpeed= 0.000933621	MaxPSpin= 0.0142414	eKin = 4.12974e-05	eGrav = 282.402	eTot = 282.402	
14901; time=2.9802	MaxPSpeed= 0.000933615	MaxPSpin= 0.0142413	eKin = 4.12971e-05	eGrav = 282.402	eTot = 282.402	
15001; time=3.0002	MaxPSpeed= 0.000933609	MaxPSpin= 0.0142412	eKin = 4.12968e-05	eGrav = 282.402	eTot = 282.402	
15101; time=3.0202	MaxPSpeed= 0.000933603	MaxPSpin= 0.0142412	eKin = 4.12966e-05	eGrav = 282.402	eTot = 282.402	
15201; time=3.0402	MaxPSpeed= 0.000933597	MaxPSpin= 0.0142411	eKin = 4.12963e-05	eGrav = 282.402	eTot = 282.402	
15301; time=3.0602	MaxPSpeed= 0.000933591	MaxPSpin= 0.0142411	eKin = 4.1296e-05	eGrav = 282.402	eTot = 282.402	
15401; time=3.0802	MaxPSpeed= 0.000933585	MaxPSpin= 0.014241	eKin = 4.12957e-05	eGrav = 282.402	eTot = 282.402	
15501; time=3.1002	MaxPSpeed= 0.000933579	MaxPSpin= 0.0142409	eKin = 4.12954e-05	eGrav = 282.402	eTot = 282.402	
15601; time=3.1202	MaxPSpeed= 0.000933573	MaxPSpin= 0.0142409	eKin = 4.12951e-05	eGrav = 282.402	eTot = 282.402	
15701; time=3.1402	MaxPSpeed= 0.000933567	MaxPSpin= 0.0142408	eKin = 4.12948e-05	eGrav = 282.402	eTot = 282.402	
15801; time=3.1602	MaxPSpeed= 0.000933561	MaxPSpin= 0.0142408	eKin = 4.12945e-05	eGrav = 282.402	eTot = 282.402	
15901; time=3.1802	MaxPSpeed= 0.000933555	MaxPSpin= 0.0142407	eKin = 4.12942e-05	eGrav = 282.402	eTot = 282.402	
16001; time=3.2002	MaxPSpeed= 0.000933549	MaxPSpin= 0.0142406	eKin = 4.12939e-05	eGrav = 282.402	eTot = 282.402	
16101; time=3.2202	MaxPSpeed= 0.000933543	MaxPSpin= 0.0142406	eKin = 4.12937e-05	eGrav = 282.402	eTot = 282.402	
16201; time=3.2402	MaxPSpeed= 0.000933537	MaxPSpin= 0.0142405	eKin = 4.12934e-05	eGrav = 282.402	eTot = 282.402	
16301; time=3.2602	MaxPSpeed= 0.000933531	MaxPSpin= 0.0142405	eKin = 4.12931e-05	eGrav = 282.402	eTot = 282.402	
16401; time=3.2802	MaxPSpeed= 0.000933525	MaxPSpin= 0.0142404	eKin = 4.12928e-05	eGrav = 282.402	eTot = 282.402	
16501; time=3.3002	MaxPSpeed= 0.000933519	MaxPSpin= 0.0142403	eKin = 4.12925e-05	eGrav = 282.402	eTot = 282.402	
16601; time=3.3202	MaxPSpeed= 0.000933513	MaxPSpin= 0.0142403	eKin = 4.12922e-05	eGrav = 282.402	eTot = 282.402	
16701; time=3.3402	MaxPSpeed= 0.000933507	MaxPSpin= 0.0142402	eKin = 4.12919e-05	eGrav = 282.402	eTot = 282.402	
16801; time=3.3602	MaxPSpeed= 0.000933501	MaxPSpin= 0.0142402	eKin = 4.12916e-05	eGrav = 282.402	eTot = 282.402	
16901; time=3.3802	MaxPSpeed= 0.000933495	MaxPSpin= 0.0142401	eKin = 4.12913e-05	eGrav = 282.402	eTot = 282.402	
17001; time=3.4002	MaxPSpeed= 0.000933489	MaxPSpin= 0.01424	eKin = 4.1291e-05	eGrav = 282.402	eTot = 282.402	
17101; time=3.4202	MaxPSpeed= 0.000933482	MaxPSpin= 0.01424	eKin = 4.12908e-05	eGrav = 282.402	eTot = 282.402	
17201; time=3.4402	MaxPSpeed= 0.000933476	MaxPSpin= 0.0142399	eKin = 4.12905e-05	eGrav = 282.402	eTot = 282.402	
17301; time=3.4602	MaxPSpeed= 0.00093347	MaxPSpin= 0.0142399	eKin = 4.12902e-05	eGrav = 282.402	eTot = 282.402	
17401; time=3.4802	MaxPSpeed= 0.000933464	MaxPSpin= 0.0142398	eKin = 4.12899e-05	eGrav = 282.402	eTot = 282.402	
17501; time=3.5002	MaxPSpeed= 0.000933458	MaxPSpin= 0.0142397	eKin = 4.12896e-05	eGrav = 282.402	eTot = 282.402	
17601; time=3.5202	MaxPSpeed= 0.000933452	MaxPSpin= 0.0142397	eKin = 4.12893e-05	eGrav = 282.402	eTot = 282.402	
17701; time=3.5402	MaxPSpeed= 0.000933446	MaxPSpin= 0.0142396	eKin = 4.1289e-05	eGrav = 282.402	eTot = 282.402	
17801; time=3.5602	MaxPSpeed= 0.00093344	MaxPSpin= 0.0142396	eKin = 4.12887e-05	eGrav = 282.402	eTot = 282.402	
17901; time=3.5802	MaxPSpeed= 0.000933434	MaxPSpin= 0.0142395	eKin = 4.12884e-05	eGrav = 282.402	eTot = 282.402	
18001; time=3.6002	MaxPSpeed= 0.000933428	MaxPSpin= 0.0142394	eKin = 4.12881e-05	eGrav = 282.402	eTot = 282.402	
18101; time=3.6202	MaxPSpeed= 0.000933422	MaxPSpin= 0.0142394	eKin = 4.12879e-05	eGrav = 282.402	eTot = 282.402	
18201; time=3.6402	MaxPSpeed= 0.000933416	MaxPSpin= 0.0142393	eKin = 4.12876e-05	eGrav = 282.402	eTot = 282.402	
18301; time=3.6602	MaxPSpeed= 0.00093341	MaxPSpin= 0.0142393	eKin = 4.12873e-05	eGrav = 282.402	eTot = 282.402	
18401; time=3.6802	MaxPSpeed= 0.000933404	MaxPSpin= 0.0142392	eKin = 4.1287e-05	eGrav = 282.402	eTot = 282.402	
18501; time=3.7002	MaxPSpeed= 0.000933398	MaxPSpin= 0.0142391	eKin = 4.12867e-05	eGrav = 282.402	eTot = 282.402	
18601; time=3.7202	MaxPSpeed= 0.000933392	MaxPSpin= 0.0142391	eKin = 4.12864e-05	eGrav = 282.402	eTot = 282.402	
18701; time=3.7402	MaxPSpeed= 0.000933386	MaxPSpin= 0.014239	eKin = 4.12861e-05	eGrav = 282.402	eTot = 282.402	
18801; time=3.7602	MaxPSpeed= 0.00093338	MaxPSpin= 0.0142389	eKin = 4.12858e-05	eGrav = 282.402	eTot = 282.402	
18901; time=3.7802	MaxPSpeed= 0.000933374	MaxPSpin= 0.0142389	eKin = 4.12855e-05	eGrav = 282.402	eTot = 282.402	
19001; time=3.8002	MaxPSpeed= 0.000933368	MaxPSpin= 0.0142388	eKin = 4.12853e-05	eGrav = 282.402	eTot = 282.402	
19101; time=3.8202	MaxPSpeed= 0.000933362	MaxPSpin= 0.0142388	eKin = 4.1285e-05	eGrav = 282.402	eTot = 282.402	
19201; time=3.8402	MaxPSpeed= 0.000933356	MaxPSpin= 0.0142387	eKin = 4.12847e-05	eGrav = 282.402	eTot = 282.402	
19301; time=3.8602	MaxPSpeed= 0.00093335	MaxPSpin= 0.0142386	eKin = 4.12844e-05	eGrav = 282.402	eTot = 282.402	
19401; time=3.8802	MaxPSpeed= 0.000933344	MaxPSpin= 0.0142386	eKin = 4.12841e-05	eGrav = 282.402	eTot = 282.402	
19501; time=3.9002	MaxPSpeed= 0.000933338	MaxPSpin= 0.0142385	eKin = 4.12838e-05	eGrav = 282.402	eTot = 282.402	
19601; time=3.9202	MaxPSpeed= 0.000933332	MaxPSpin= 0.0142385	eKin = 4.12835e-05	eGrav = 282.402	eTot = 282.402	
