0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
3901; time=0.7802	MaxPSpeed= 0.615727	MaxPSpin= 0.407658	eKin = 15.9672	eGrav = 3284.8	eTot = 3300.76	
4001; time=0.8002	MaxPSpeed= 0.856673	MaxPSpin= 1.15155	eKin = 26.3132	eGrav = 3270.46	eTot = 3296.78	
4101; time=0.8202	MaxPSpeed= 0.89318	MaxPSpin= 0.458715	eKin = 35.4706	eGrav = 3251.99	eTot = 3287.46	
4201; time=0.8402	MaxPSpeed= 1.01093	MaxPSpin= 0.444715	eKin = 55.3256	eGrav = 3229.2	eTot = 3284.53	
4301; time=0.8602	MaxPSpeed= 1.26526	MaxPSpin= 1.82367	eKin = 83.6157	eGrav = 3199.82	eTot = 3283.43	
4401; time=0.8802	MaxPSpeed= 1.41704	MaxPSpin= 1.82365	eKin = 120.089	eGrav = 3163.39	eTot = 3283.48	
4501; time=0.9002	MaxPSpeed= 1.58673	MaxPSpin= 2.46704	eKin = 162.435	eGrav = 3120.48	eTot = 3282.92	
4601; time=0.9202	MaxPSpeed= 1.83464	MaxPSpin= 2.46701	eKin = 153.57	eGrav = 3076.09	eTot = 3229.66	
4701; time=0.9402	MaxPSpeed= 1.79388	MaxPSpin= 1.9437	eKin = 126.721	eGrav = 3043.67	eTot = 3170.39	
4801; time=0.9602	MaxPSpeed= 1.81845	MaxPSpin= 1.91536	eKin = 92.6959	eGrav = 3021.68	eTot = 3114.37	
4901; time=0.9802	MaxPSpeed= 1.8926	MaxPSpin= 1.44424	eKin = 64.4373	eGrav = 3013.21	eTot = 3077.65	
5001; time=1.0002	MaxPSpeed= 1.92848	MaxPSpin= 1.35978	eKin = 91.1084	eGrav = 3020.19	eTot = 3111.3	
5101; time=1.0202	MaxPSpeed= 1.83554	MaxPSpin= 0.944715	eKin = 130.434	eGrav = 3041.18	eTot = 3171.62	
5201; time=1.0402	MaxPSpeed= 1.9769	MaxPSpin= 0.803465	eKin = 161.169	eGrav = 3071.28	eTot = 3232.45	
5301; time=1.0602	MaxPSpeed= 1.77713	MaxPSpin= 0.343651	eKin = 145.74	eGrav = 3104.73	eTot = 3250.47	
5401; time=1.0802	MaxPSpeed= 1.83494	MaxPSpin= 0.247659	eKin = 128.115	eGrav = 3146.6	eTot = 3274.71	
5501; time=1.1002	MaxPSpeed= 2.09823	MaxPSpin= 0.267567	eKin = 98.2894	eGrav = 3182.44	eTot = 3280.73	
5601; time=1.1202	MaxPSpeed= 1.25782	MaxPSpin= 0.267433	eKin = 63.6738	eGrav = 3211.66	eTot = 3275.34	
5701; time=1.1402	MaxPSpeed= 1.48719	MaxPSpin= 0.317361	eKin = 44.3272	eGrav = 3234.67	eTot = 3279	
5801; time=1.1602	MaxPSpeed= 1.32859	MaxPSpin= 0.350072	eKin = 28.422	eGrav = 3251.34	eTot = 3279.76	
5901; time=1.1802	MaxPSpeed= 1.24717	MaxPSpin= 0.350068	eKin = 19.5864	eGrav = 3261.02	eTot = 3280.6	
6001; time=1.2002	MaxPSpeed= 1.09014	MaxPSpin= 0.350064	eKin = 14.7653	eGrav = 3266.3	eTot = 3281.07	
6101; time=1.2202	MaxPSpeed= 0.893945	MaxPSpin= 0.35006	eKin = 14.2015	eGrav = 3266.86	eTot = 3281.06	
6201; time=1.2402	MaxPSpeed= 0.827286	MaxPSpin= 0.354662	eKin = 18.3837	eGrav = 3260.4	eTot = 3278.79	
6301; time=1.2602	MaxPSpeed= 1.0231	MaxPSpin= 0.361786	eKin = 22.9187	eGrav = 3248.49	eTot = 3271.41	
6401; time=1.2802	MaxPSpeed= 1.21904	MaxPSpin= 0.354538	eKin = 41.885	eGrav = 3236.02	eTot = 3277.9	
6501; time=1.3002	MaxPSpeed= 1.18211	MaxPSpin= 0.91315	eKin = 54.5058	eGrav = 3218.2	eTot = 3272.7	
6601; time=1.3202	MaxPSpeed= 1.27272	MaxPSpin= 1.2838	eKin = 64.5115	eGrav = 3195.13	eTot = 3259.65	
6701; time=1.3402	MaxPSpeed= 1.39503	MaxPSpin= 2.10548	eKin = 92.4027	eGrav = 3173.37	eTot = 3265.78	
6801; time=1.3602	MaxPSpeed= 1.59111	MaxPSpin= 4.54185	eKin = 126.84	eGrav = 3145.52	eTot = 3272.35	
6901; time=1.3802	MaxPSpeed= 1.92171	MaxPSpin= 6.6398	eKin = 145.161	eGrav = 3116.53	eTot = 3261.69	
7001; time=1.4002	MaxPSpeed= 1.98169	MaxPSpin= 4.95127	eKin = 169.653	eGrav = 3083.72	eTot = 3253.37	
7101; time=1.4202	MaxPSpeed= 2.04038	MaxPSpin= 11.8603	eKin = 203.031	eGrav = 3048.73	eTot = 3251.76	
7201; time=1.4402	MaxPSpeed= 2.32537	MaxPSpin= 11.8601	eKin = 258.723	eGrav = 3008.07	eTot = 3266.79	
7301; time=1.4602	MaxPSpeed= 2.48649	MaxPSpin= 11.86	eKin = 303.222	eGrav = 2960.83	eTot = 3264.05	
7401; time=1.4802	MaxPSpeed= 2.58531	MaxPSpin= 11.8599	eKin = 357.056	eGrav = 2906.43	eTot = 3263.48	
7501; time=1.5002	MaxPSpeed= 2.7774	MaxPSpin= 11.8597	eKin = 417.963	eGrav = 2845.5	eTot = 3263.46	
7601; time=1.5202	MaxPSpeed= 2.97002	MaxPSpin= 11.8596	eKin = 479.894	eGrav = 2779.45	eTot = 3259.34	
7701; time=1.5402	MaxPSpeed= 3.16309	MaxPSpin= 11.045	eKin = 549.892	eGrav = 2707.36	eTot = 3257.25	
7801; time=1.5602	MaxPSpeed= 3.35652	MaxPSpin= 11.0448	eKin = 623.946	eGrav = 2631.07	eTot = 3255.01	
7901; time=1.5802	MaxPSpeed= 3.55024	MaxPSpin= 11.0447	eKin = 706.671	eGrav = 2549.12	eTot = 3255.79	
8001; time=1.6002	MaxPSpeed= 3.74423	MaxPSpin= 11.0446	eKin = 795.231	eGrav = 2460.18	eTot = 3255.41	
8101; time=1.6202	MaxPSpeed= 3.93843	MaxPSpin= 11.0444	eKin = 890.587	eGrav = 2364.73	eTot = 3255.32	
8201; time=1.6402	MaxPSpeed= 4.13282	MaxPSpin= 11.0443	eKin = 992.46	eGrav = 2262.16	eTot = 3254.62	
8301; time=1.6602	MaxPSpeed= 4.32737	MaxPSpin= 10.3724	eKin = 1069.33	eGrav = 2161.36	eTot = 3230.69	
8401; time=1.6802	MaxPSpeed= 4.4078	MaxPSpin= 13.0868	eKin = 1043.78	eGrav = 2064.42	eTot = 3108.2	
8501; time=1.7002	MaxPSpeed= 4.60126	MaxPSpin= 12.5746	eKin = 1160.02	eGrav = 1986.49	eTot = 3146.5	
8601; time=1.7202	MaxPSpeed= 4.79494	MaxPSpin= 12.5745	eKin = 1234.01	eGrav = 1909.27	eTot = 3143.28	
8701; time=1.7402	MaxPSpeed= 4.98882	MaxPSpin= 12.5743	eKin = 1295.99	eGrav = 1837.44	eTot = 3133.43	
8801; time=1.7602	MaxPSpeed= 5.18287	MaxPSpin= 13.342	eKin = 1366.25	eGrav = 1764.74	eTot = 3130.99	
8901; time=1.7802	MaxPSpeed= 5.33757	MaxPSpin= 12.574	eKin = 1372.85	eGrav = 1686.5	eTot = 3059.35	
9001; time=1.8002	MaxPSpeed= 5.53333	MaxPSpin= 12.5739	eKin = 1432.94	eGrav = 1612.16	eTot = 3045.1	
9101; time=1.8202	MaxPSpeed= 5.72912	MaxPSpin= 19.3696	eKin = 1495.18	eGrav = 1529.91	eTot = 3025.09	
9201; time=1.8402	MaxPSpeed= 5.82906	MaxPSpin= 19.3694	eKin = 1403.73	eGrav = 1440.88	eTot = 2844.61	
9301; time=1.8602	MaxPSpeed= 6.02495	MaxPSpin= 25.0848	eKin = 1473.7	eGrav = 1369.88	eTot = 2843.57	
9401; time=1.8802	MaxPSpeed= 6.1665	MaxPSpin= 20.1092	eKin = 1648.68	eGrav = 1298.69	eTot = 2947.36	
9501; time=1.9002	MaxPSpeed= 6.17561	MaxPSpin= 20.1089	eKin = 1676.76	eGrav = 1223.41	eTot = 2900.17	
9601; time=1.9202	MaxPSpeed= 6.32758	MaxPSpin= 21.5709	eKin = 1703.6	eGrav = 1145.24	eTot = 2848.84	
9701; time=1.9402	MaxPSpeed= 6.52229	MaxPSpin= 21.5707	eKin = 1764.97	eGrav = 1063.72	eTot = 2828.69	
9801; time=1.9602	MaxPSpeed= 6.45409	MaxPSpin= 29.4441	eKin = 1750.66	eGrav = 996.12	eTot = 2746.78	
9901; time=1.9802	MaxPSpeed= 6.54877	MaxPSpin= 29.4437	eKin = 1799.01	eGrav = 930.71	eTot = 2729.72	
10001; time=2.0002	MaxPSpeed= 6.74447	MaxPSpin= 29.4434	eKin = 1794.94	eGrav = 896.017	eTot = 2690.96	
10101; time=2.0202	MaxPSpeed= 6.94019	MaxPSpin= 29.443	eKin = 1768.14	eGrav = 872.448	eTot = 2640.59	
10201; time=2.0402	MaxPSpeed= 7.13593	MaxPSpin= 29.4427	eKin = 1779.47	eGrav = 852.38	eTot = 2631.85	
10301; time=2.0602	MaxPSpeed= 7.3317	MaxPSpin= 29.4423	eKin = 1804.67	eGrav = 827.67	eTot = 2632.34	
10401; time=2.0802	MaxPSpeed= 7.51579	MaxPSpin= 29.442	eKin = 1825.39	eGrav = 805.585	eTot = 2630.98	
10501; time=2.1002	MaxPSpeed= 7.18393	MaxPSpin= 29.4416	eKin = 1432.37	eGrav = 816.875	eTot = 2249.25	
10601; time=2.1202	MaxPSpeed= 6.98771	MaxPSpin= 29.4413	eKin = 1666.76	eGrav = 825.16	eTot = 2491.92	
10701; time=2.1402	MaxPSpeed= 6.79149	MaxPSpin= 41.9714	eKin = 1535.62	eGrav = 857.24	eTot = 2392.86	
10801; time=2.1602	MaxPSpeed= 6.83146	MaxPSpin= 41.9709	eKin = 1492.37	eGrav = 892.468	eTot = 2384.84	
10901; time=2.1802	MaxPSpeed= 7.0276	MaxPSpin= 41.9704	eKin = 1450.77	eGrav = 923.866	eTot = 2374.64	
11001; time=2.2002	MaxPSpeed= 7.22375	MaxPSpin= 41.9699	eKin = 1418.1	eGrav = 950.802	eTot = 2368.9	
11101; time=2.2202	MaxPSpeed= 7.41989	MaxPSpin= 41.9694	eKin = 1372.06	eGrav = 973.377	eTot = 2345.44	
11201; time=2.2402	MaxPSpeed= 7.61604	MaxPSpin= 41.9689	eKin = 1356.87	eGrav = 988.113	eTot = 2344.98	
11301; time=2.2602	MaxPSpeed= 7.81218	MaxPSpin= 41.9684	eKin = 1349.58	eGrav = 995.395	eTot = 2344.97	
11401; time=2.2802	MaxPSpeed= 7.825	MaxPSpin= 41.9679	eKin = 1309.29	eGrav = 1012.24	eTot = 2321.52	
11501; time=2.3002	MaxPSpeed= 7.62877	MaxPSpin= 41.9674	eKin = 1265.15	eGrav = 1048.22	eTot = 2313.37	
11601; time=2.3202	MaxPSpeed= 7.43255	MaxPSpin= 41.9669	eKin = 1232.48	eGrav = 1080.54	eTot = 2313.02	
11701; time=2.3402	MaxPSpeed= 7.23632	MaxPSpin= 41.9664	eKin = 1195.55	eGrav = 1106.92	eTot = 2302.47	
11801; time=2.3602	MaxPSpeed= 7.04009	MaxPSpin= 41.9659	eKin = 1075.24	eGrav = 1131	eTot = 2206.25	
11901; time=2.3802	MaxPSpeed= 6.84387	MaxPSpin= 41.9654	eKin = 1092.28	eGrav = 1153.45	eTot = 2245.73	
12001; time=2.4002	MaxPSpeed= 6.64765	MaxPSpin= 41.9649	eKin = 1060.95	eGrav = 1168.6	eTot = 2229.55	
12101; time=2.4202	MaxPSpeed= 6.45142	MaxPSpin= 41.9644	eKin = 1056.08	eGrav = 1183.14	eTot = 2239.22	
12201; time=2.4402	MaxPSpeed= 6.2552	MaxPSpin= 41.9639	eKin = 1042.22	eGrav = 1192.08	eTot = 2234.3	
12301; time=2.4602	MaxPSpeed= 6.05898	MaxPSpin= 41.9634	eKin = 1008.64	eGrav = 1201.17	eTot = 2209.81	
12401; time=2.4802	MaxPSpeed= 5.95178	MaxPSpin= 41.9629	eKin = 999.368	eGrav = 1213.16	eTot = 2212.53	
12501; time=2.5002	MaxPSpeed= 6.00702	MaxPSpin= 41.9624	eKin = 968.715	eGrav = 1218.7	eTot = 2187.41	
12601; time=2.5202	MaxPSpeed= 6.0681	MaxPSpin= 41.9619	eKin = 966.773	eGrav = 1222.39	eTot = 2189.16	
12701; time=2.5402	MaxPSpeed= 6.13485	MaxPSpin= 41.9614	eKin = 916.033	eGrav = 1228.8	eTot = 2144.83	
12801; time=2.5602	MaxPSpeed= 6.20708	MaxPSpin= 41.9609	eKin = 907.148	eGrav = 1237.72	eTot = 2144.87	
12901; time=2.5802	MaxPSpeed= 6.28461	MaxPSpin= 41.9604	eKin = 906.096	eGrav = 1238.77	eTot = 2144.86	
13001; time=2.6002	MaxPSpeed= 6.36724	MaxPSpin= 41.9599	eKin = 886.719	eGrav = 1235.89	eTot = 2122.61	
13101; time=2.6202	MaxPSpeed= 5.22478	MaxPSpin= 41.9594	eKin = 826.595	eGrav = 1236.67	eTot = 2063.27	
13201; time=2.6402	MaxPSpeed= 4.86023	MaxPSpin= 41.9589	eKin = 824.505	eGrav = 1243.63	eTot = 2068.13	
13301; time=2.6602	MaxPSpeed= 4.71262	MaxPSpin= 39.7807	eKin = 750.319	eGrav = 1256.1	eTot = 2006.42	
13401; time=2.6802	MaxPSpeed= 4.60781	MaxPSpin= 39.7802	eKin = 729.01	eGrav = 1276.38	eTot = 2005.39	
13501; time=2.7002	MaxPSpeed= 4.50911	MaxPSpin= 39.7798	eKin = 712.393	eGrav = 1291.87	eTot = 2004.26	
13601; time=2.7202	MaxPSpeed= 4.41693	MaxPSpin= 39.7793	eKin = 694.088	eGrav = 1304.01	eTot = 1998.09	
13701; time=2.7402	MaxPSpeed= 4.33167	MaxPSpin= 39.7788	eKin = 659.665	eGrav = 1316.39	eTot = 1976.05	
13801; time=2.7602	MaxPSpeed= 4.25377	MaxPSpin= 39.7783	eKin = 646.364	eGrav = 1329.68	eTot = 1976.04	
13901; time=2.7802	MaxPSpeed= 4.18362	MaxPSpin= 39.7779	eKin = 640.514	eGrav = 1335.52	eTot = 1976.04	
14001; time=2.8002	MaxPSpeed= 4.12162	MaxPSpin= 39.7774	eKin = 632.406	eGrav = 1337.18	eTot = 1969.58	
14101; time=2.8202	MaxPSpeed= 4.06816	MaxPSpin= 39.7769	eKin = 621.179	eGrav = 1341.01	eTot = 1962.19	
14201; time=2.8402	MaxPSpeed= 4.17088	MaxPSpin= 39.7764	eKin = 624.411	eGrav = 1337.59	eTot = 1962.01	
14301; time=2.8602	MaxPSpeed= 4.36097	MaxPSpin= 39.7759	eKin = 631.488	eGrav = 1329.5	eTot = 1960.99	
14401; time=2.8802	MaxPSpeed= 4.27133	MaxPSpin= 39.7755	eKin = 594.385	eGrav = 1331.98	eTot = 1926.36	
14501; time=2.9002	MaxPSpeed= 4.07513	MaxPSpin= 39.775	eKin = 583.224	eGrav = 1343.15	eTot = 1926.37	
14601; time=2.9202	MaxPSpeed= 3.93896	MaxPSpin= 39.7745	eKin = 573.534	eGrav = 1350.12	eTot = 1923.65	
14701; time=2.9402	MaxPSpeed= 3.94201	MaxPSpin= 39.774	eKin = 563.962	eGrav = 1360.46	eTot = 1924.43	
14801; time=2.9602	MaxPSpeed= 3.95481	MaxPSpin= 39.7736	eKin = 560.499	eGrav = 1363.92	eTot = 1924.42	
14901; time=2.9802	MaxPSpeed= 4.00754	MaxPSpin= 39.7731	eKin = 547.549	eGrav = 1362.08	eTot = 1909.62	
15001; time=3.0002	MaxPSpeed= 4.20365	MaxPSpin= 39.7726	eKin = 560.186	eGrav = 1361.96	eTot = 1922.14	
15101; time=3.0202	MaxPSpeed= 4.39977	MaxPSpin= 39.7721	eKin = 560.6	eGrav = 1357.67	eTot = 1918.27	
15201; time=3.0402	MaxPSpeed= 4.5959	MaxPSpin= 39.7716	eKin = 570.158	eGrav = 1351.71	eTot = 1921.87	
15301; time=3.0602	MaxPSpeed= 4.79203	MaxPSpin= 39.7712	eKin = 583.862	eGrav = 1338	eTot = 1921.86	
15401; time=3.0802	MaxPSpeed= 4.98816	MaxPSpin= 39.7707	eKin = 605.079	eGrav = 1316.78	eTot = 1921.86	
15501; time=3.1002	MaxPSpeed= 5.1843	MaxPSpin= 39.7702	eKin = 634.137	eGrav = 1287.7	eTot = 1921.84	
15601; time=3.1202	MaxPSpeed= 5.38044	MaxPSpin= 39.7697	eKin = 657.819	eGrav = 1255.35	eTot = 1913.17	
15701; time=3.1402	MaxPSpeed= 5.57658	MaxPSpin= 39.7693	eKin = 660.537	eGrav = 1217.85	eTot = 1878.39	
15801; time=3.1602	MaxPSpeed= 5.77272	MaxPSpin= 39.7688	eKin = 721.881	eGrav = 1183.07	eTot = 1904.95	
15901; time=3.1802	MaxPSpeed= 5.71302	MaxPSpin= 39.7683	eKin = 723.224	eGrav = 1162.81	eTot = 1886.04	
16001; time=3.2002	MaxPSpeed= 5.5168	MaxPSpin= 39.7678	eKin = 679.477	eGrav = 1169.52	eTot = 1849	
16101; time=3.2202	MaxPSpeed= 5.32058	MaxPSpin= 39.7674	eKin = 671.794	eGrav = 1177.19	eTot = 1848.99	
16201; time=3.2402	MaxPSpeed= 5.12436	MaxPSpin= 31.3592	eKin = 595.472	eGrav = 1186.84	eTot = 1782.31	
16301; time=3.2602	MaxPSpeed= 4.92814	MaxPSpin= 31.3588	eKin = 589.455	eGrav = 1203.1	eTot = 1792.55	
16401; time=3.2802	MaxPSpeed= 4.73193	MaxPSpin= 31.3585	eKin = 580.653	eGrav = 1211.9	eTot = 1792.55	
16501; time=3.3002	MaxPSpeed= 4.53935	MaxPSpin= 31.3581	eKin = 579.6	eGrav = 1212.94	eTot = 1792.54	
16601; time=3.3202	MaxPSpeed= 4.73551	MaxPSpin= 31.3577	eKin = 579.974	eGrav = 1212.56	eTot = 1792.54	
16701; time=3.3402	MaxPSpeed= 4.93168	MaxPSpin= 31.3573	eKin = 579.47	eGrav = 1213.06	eTot = 1792.53	
16801; time=3.3602	MaxPSpeed= 5.12784	MaxPSpin= 31.3569	eKin = 575.656	eGrav = 1206.93	eTot = 1782.59	
16901; time=3.3802	MaxPSpeed= 5.32401	MaxPSpin= 31.3566	eKin = 591.203	eGrav = 1201.31	eTot = 1792.51	
17001; time=3.4002	MaxPSpeed= 5.52017	MaxPSpin= 31.3562	eKin = 603.648	eGrav = 1188.86	eTot = 1792.51	
17101; time=3.4202	MaxPSpeed= 5.71634	MaxPSpin= 31.3558	eKin = 602.122	eGrav = 1185.02	eTot = 1787.15	
17201; time=3.4402	MaxPSpeed= 5.91251	MaxPSpin= 31.3554	eKin = 606.15	eGrav = 1180.95	eTot = 1787.1	
17301; time=3.4602	MaxPSpeed= 6.10867	MaxPSpin= 31.3551	eKin = 617.657	eGrav = 1169.48	eTot = 1787.13	
17401; time=3.4802	MaxPSpeed= 6.30484	MaxPSpin= 31.3547	eKin = 636.916	eGrav = 1150.06	eTot = 1786.98	
17501; time=3.5002	MaxPSpeed= 6.50101	MaxPSpin= 31.3543	eKin = 661.797	eGrav = 1125.33	eTot = 1787.12	
17601; time=3.5202	MaxPSpeed= 6.69717	MaxPSpin= 31.3539	eKin = 689.302	eGrav = 1097.74	eTot = 1787.04	
17701; time=3.5402	MaxPSpeed= 6.89334	MaxPSpin= 31.3536	eKin = 722.853	eGrav = 1064.26	eTot = 1787.11	
17801; time=3.5602	MaxPSpeed= 7.08951	MaxPSpin= 31.3532	eKin = 761.909	eGrav = 1025.19	eTot = 1787.1	
17901; time=3.5802	MaxPSpeed= 6.60624	MaxPSpin= 31.3528	eKin = 777.615	eGrav = 986.979	eTot = 1764.59	
18001; time=3.6002	MaxPSpeed= 5.1756	MaxPSpin= 31.3524	eKin = 602.087	eGrav = 946.439	eTot = 1548.53	
18101; time=3.6202	MaxPSpeed= 6.4751	MaxPSpin= 31.3521	eKin = 820.379	eGrav = 929.183	eTot = 1749.56	
18201; time=3.6402	MaxPSpeed= 6.2789	MaxPSpin= 31.3517	eKin = 837.364	eGrav = 904.796	eTot = 1742.16	
18301; time=3.6602	MaxPSpeed= 6.08271	MaxPSpin= 31.3513	eKin = 832.197	eGrav = 883.965	eTot = 1716.16	
18401; time=3.6802	MaxPSpeed= 5.96013	MaxPSpin= 31.3509	eKin = 849.793	eGrav = 878.938	eTot = 1728.73	
18501; time=3.7002	MaxPSpeed= 6.15627	MaxPSpin= 31.3505	eKin = 843.633	eGrav = 884.762	eTot = 1728.39	
18601; time=3.7202	MaxPSpeed= 6.35241	MaxPSpin= 31.3502	eKin = 798.132	eGrav = 897.441	eTot = 1695.57	
18701; time=3.7402	MaxPSpeed= 6.54855	MaxPSpin= 31.3498	eKin = 786.197	eGrav = 909.369	eTot = 1695.57	
18801; time=3.7602	MaxPSpeed= 6.7447	MaxPSpin= 31.3494	eKin = 710.177	eGrav = 915.158	eTot = 1625.34	
18901; time=3.7802	MaxPSpeed= 6.94084	MaxPSpin= 31.349	eKin = 763.954	eGrav = 931.504	eTot = 1695.46	
19001; time=3.8002	MaxPSpeed= 7.13699	MaxPSpin= 31.3487	eKin = 751.593	eGrav = 943.936	eTot = 1695.53	
19101; time=3.8202	MaxPSpeed= 7.33313	MaxPSpin= 31.3483	eKin = 741.681	eGrav = 953.692	eTot = 1695.37	
19201; time=3.8402	MaxPSpeed= 7.52928	MaxPSpin= 22.8696	eKin = 684.443	eGrav = 968.159	eTot = 1652.6	
19301; time=3.8602	MaxPSpeed= 7.72543	MaxPSpin= 22.8694	eKin = 670.701	eGrav = 981.861	eTot = 1652.56	
19401; time=3.8802	MaxPSpeed= 6.57684	MaxPSpin= 22.8691	eKin = 558.373	eGrav = 995.816	eTot = 1554.19	
19501; time=3.9002	MaxPSpeed= 7.67997	MaxPSpin= 22.8688	eKin = 616.876	eGrav = 1035.58	eTot = 1652.45	
19601; time=3.9202	MaxPSpeed= 7.48374	MaxPSpin= 22.8686	eKin = 581.267	eGrav = 1071.18	eTot = 1652.45	
19701; time=3.9402	MaxPSpeed= 7.28751	MaxPSpin= 22.8683	eKin = 553.444	eGrav = 1099	eTot = 1652.44	
