0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 918
0.01005 0.0077595 0.000438899 0.00858492 0.00658106 0.00465137 0.0061883 551 6 152 0 85 4 59 3 42 0 16 0 0 0 0 0
0.02 0.000343913 3.84181e-05 0.0003211 0.00460301 0.00339697 0.00441975 849 12 51 4 1 0 1 0 0 0 0 0 0 0 0 0
0.03 0.000102388 4.23505e-05 0.000174512 0.00453562 0.00367241 0.0049721 872 18 24 2 2 0 0 0 0 0 0 0 0 0 0 0
0.04 8.17186e-05 4.70296e-05 0.000158856 0.00360912 0.00339459 0.00478592 876 16 23 1 1 0 1 0 0 0 0 0 0 0 0 0
0.05 5.29379e-05 1.76319e-05 9.53107e-05 0.00266844 0.00200419 0.00254731 891 10 15 1 1 0 0 0 0 0 0 0 0 0 0 0
0.06 4.3175e-05 1.66787e-05 0.000145184 0.00190918 0.0016669 0.00191926 885 16 16 1 0 0 0 0 0 0 0 0 0 0 0 0
0.07 0.000169467 6.40155e-05 0.000267049 0.00176 0.00146097 0.00177967 877 21 20 0 0 0 0 0 0 0 0 0 0 0 0 0
0.08005 0.000240624 8.87749e-05 0.000240231 0.00278662 0.00277884 0.0059282 876 20 19 1 2 0 0 0 0 0 0 0 0 0 0 0
0.09005 8.01351e-05 2.80698e-05 6.19935e-05 0.00134865 0.00126799 0.00152588 887 19 9 2 1 0 0 0 0 0 0 0 0 0 0 0
0.10005 0.000265923 9.70162e-05 0.000278627 0.00124375 0.00115839 0.00139185 871 24 16 3 4 0 0 0 0 0 0 0 0 0 0 0
0.11005 7.1839e-05 4.72972e-05 0.000112129 0.00115567 0.00101412 0.00131512 874 29 15 0 0 0 0 0 0 0 0 0 0 0 0 0
0.12005 0.000275229 0.000115592 0.000908687 0.00128401 0.00115727 0.00160171 840 51 21 5 0 0 1 0 0 0 0 0 0 0 0 0
0.13005 0.000288169 0.00014707 0.000542887 0.000987422 0.000957089 0.00115117 838 54 24 1 1 0 0 0 0 0 0 0 0 0 0 0
0.14005 0.000255571 0.000151364 0.000634683 0.00142849 0.00141431 0.0019766 835 42 32 7 2 0 0 0 0 0 0 0 0 0 0 0
