time meanMaxOverlap maxOverlap meanRelativeMaxOverlap maxRelativeOverlap
0 0 0 0 0
0.01005 4.5798e-05 0.000507014 0.0203379 0.229107
0.02 4.38781e-05 0.000357622 0.0195014 0.166259
0.03 3.63963e-05 0.000344272 0.0161174 0.15749
0.04 3.04733e-05 0.000220031 0.0135197 0.10215
