time particleFlowRateX, particleFlowRateY, particleFlowRateZ
0 1.44982e-05 0 -2.50799e-05
0.01005 0.215644 0 0.183834
0.02 0.0979548 0 0.153163
0.03 0.0808616 0 0.0931859
0.04 0.0515242 0 0.0399801
