time collisionForces hydraulicForces
2.4802 2042.18 0
2.5002 2460.2 0
2.5202 2340.87 0
2.5402 2352.11 0
2.5602 2353.24 0
2.5802 2378.97 0
2.6002 2238 0
2.6202 2407.98 0
2.6402 2318.52 0
2.6602 2365.78 0
2.6802 2353.75 0
2.7002 2345.33 0
2.7202 2345.46 0
2.7402 2346.76 0
2.7602 2344.03 0
2.7802 2347.41 0
2.8002 2343.32 0
2.8202 2346.5 0
2.8402 2346.04 0
2.8602 2344.4 0
2.8802 2341.82 0
2.9002 2342.81 0
2.9202 2342.08 0
2.9402 2341.26 0
2.9602 2344.59 0
2.9802 2345.11 0
3.0002 2342.26 0
3.0202 2340.39 0
3.0402 2345.07 0
3.0602 2345.36 0
3.0802 2381.67 0
3.1002 2418.04 0
3.1202 2382.87 0
3.1402 2409.23 0
3.1602 2906.34 0
3.1802 2391.69 0
3.2002 2381.39 0
3.2202 2351.16 0
3.2402 2365.76 0
3.2602 2338.35 0
3.2802 2646.95 0
3.3002 2381.06 0
3.3202 2388.35 0
3.3402 2413.31 0
3.3602 3215.1 0
3.3802 2451.98 0
3.4002 2571.82 0
3.4202 2408.82 0
3.4402 2432.01 0
3.4602 2708.08 0
3.4802 2426.52 0
3.5002 2448.92 0
3.5202 2436.63 0
3.5402 2634.22 0
3.5602 2596.28 0
3.5802 2409.51 0
3.6002 4896.03 0
3.6202 4154.39 0
3.6402 2350.97 0
3.6602 2429.54 0
3.6802 2499.14 0
3.7002 2273.15 0
3.7202 2949.35 0
3.7402 2568.74 0
3.7602 2567.88 0
3.7802 2555.44 0
3.8002 2499.55 0
3.8202 2392.68 0
3.8402 2458.68 0
3.8602 2433.57 0
3.8802 2472.03 0
3.9002 2500.96 0
3.9202 2273.86 0
3.9402 2396.69 0
3.9602 2441.62 0
3.9802 2388.89 0
4.0002 2408.61 0
4.0202 2720.48 0
4.0402 2575.29 0
4.0602 2384.61 0
4.0802 3122.2 0
4.1002 2471.81 0
4.1202 2438.16 0
4.1402 2363.84 0
4.1602 2418.42 0
4.1802 2275.15 0
4.2 2405.59 0
4.22 3685.58 0
4.24 2372.96 0
4.26 2429.55 0
4.28 2574.12 0
4.3 2350.46 0
4.32 2537.01 0
4.34 2450.62 0
4.36 2380.95 0
4.38 2442.44 0
4.4 2347 0
4.42 2424.8 0
4.44 2343.59 0
4.46 2351.37 0
4.48 2348.42 0
4.5 2417.4 0
4.52 2391.55 0
4.54 3801.89 0
4.56 3213.11 0
4.58 2413.91 0
4.6 2395.2 0
4.62 2486.59 0
4.64 2771.19 0
4.66 4369.73 0
4.68 2627.81 0
4.7 2520.39 0
4.72 2468.4 0
4.74 2397.87 0
4.76 2433.37 0
4.78 2405.03 0
4.8 2765.24 0
4.82 2479.32 0
4.84 2262.05 0
4.86 2407.21 0
4.88 3330.95 0
4.9 2406.66 0
4.92 2422.09 0
4.94 2430.63 0
4.96 2405.44 0
4.98 2440.01 0
5 2399.89 0
5.02 2407.86 0
5.04 2648.96 0
5.06 2441.86 0
5.08 2401.03 0
5.1 2513.4 0
5.12 2409.04 0
5.14 2384.04 0
5.16 2380.57 0
5.18 2373.77 0
5.2 2256.05 0
5.22 2469.74 0
5.24 4752.94 0
5.26 2854.28 0
5.28 2387.48 0
5.3 2430.6 0
5.32 4376.55 0
5.34 2496.67 0
5.36 2514.16 0
5.38 2440.21 0
5.4 2304.43 0
5.42 2356.45 0
5.44 2411.86 0
5.46 2349.11 0
5.48 2446.64 0
5.5 2395.33 0
5.52 3659.77 0
5.54 2389.78 0
5.56 2377.67 0
5.58 2369.02 0
5.6 2361.08 0
5.62 2365.18 0
5.64 4939.42 0
5.66 2327.46 0
5.68 3442.75 0
5.7 2419.4 0
5.72 2439.48 0
5.74 2588.53 0
5.76 2412.08 0
5.78 3575.76 0
5.8 2403.11 0
5.82 2362.01 0
5.84 2573.53 0
5.86 2406.51 0
5.88 2427.17 0
5.9 2402.24 0
5.92 2400.63 0
5.94 2401.32 0
5.96 2385.47 0
5.98 2466.64 0
6 2412.63 0
6.02 2271.48 0
6.04 2232.76 0
6.06 2524.35 0
6.08 2336.92 0
6.1 2581.22 0
6.12 2361.38 0
6.14 2691.26 0
6.16 2863.98 0
6.18 2361.05 0
6.2 2396.87 0
6.22 2400.07 0
6.24 2379.22 0
6.26 2410.46 0
6.28 2410.67 0
6.3 2371.63 0
6.32 2398.73 0
6.34 2566.6 0
6.36 2443.74 0
6.38 2224.98 0
6.4 3403.43 0
6.42 2396.48 0
6.44 2440.45 0
6.46 2418.48 0
6.48 2794.41 0
6.5 2364.44 0
6.52 2378.47 0
