6001 time=3.00e-01 MaxPSpeed= 5.58e-02 MaxPSpin= 7.39e-01 Energy (DEM): eKin = 3.08e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
6201 time=3.10e-01 MaxPSpeed= 5.77e-02 MaxPSpin= 6.45e-01 Energy (DEM): eKin = 1.46e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
6401 time=3.20e-01 MaxPSpeed= 5.35e-02 MaxPSpin= 6.12e-01 Energy (DEM): eKin = 1.08e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
6601 time=3.30e-01 MaxPSpeed= 3.08e-02 MaxPSpin= 5.94e-01 Energy (DEM): eKin = 6.82e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
6801 time=3.40e-01 MaxPSpeed= 2.12e-02 MaxPSpin= 5.72e-01 Energy (DEM): eKin = 4.48e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
7001 time=3.50e-01 MaxPSpeed= 1.42e-02 MaxPSpin= 3.88e-01 Energy (DEM): eKin = 2.95e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
7201 time=3.60e-01 MaxPSpeed= 1.37e-02 MaxPSpin= 2.96e-01 Energy (DEM): eKin = 3.44e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
7401 time=3.70e-01 MaxPSpeed= 1.47e-02 MaxPSpin= 2.62e-01 Energy (DEM): eKin = 3.11e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
7601 time=3.80e-01 MaxPSpeed= 1.49e-02 MaxPSpin= 3.20e-01 Energy (DEM): eKin = 3.47e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
7801 time=3.90e-01 MaxPSpeed= 2.00e-02 MaxPSpin= 1.61e-01 Energy (DEM): eKin = 3.03e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
8001 time=4.00e-01 MaxPSpeed= 2.14e-02 MaxPSpin= 3.31e-01 Energy (DEM): eKin = 2.65e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
8201 time=4.10e-01 MaxPSpeed= 4.98e-02 MaxPSpin= 4.14e-01 Energy (DEM): eKin = 5.64e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
8401 time=4.20e-01 MaxPSpeed= 1.18e-01 MaxPSpin= 5.84e-01 Energy (DEM): eKin = 1.17e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
8601 time=4.30e-01 MaxPSpeed= 1.07e-01 MaxPSpin= 3.71e-01 Energy (DEM): eKin = 2.05e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
8801 time=4.40e-01 MaxPSpeed= 9.59e-02 MaxPSpin= 5.43e-01 Energy (DEM): eKin = 1.33e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
9001 time=4.50e-01 MaxPSpeed= 7.11e-02 MaxPSpin= 5.50e-01 Energy (DEM): eKin = 1.18e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
9201 time=4.60e-01 MaxPSpeed= 3.52e-02 MaxPSpin= 5.29e-01 Energy (DEM): eKin = 6.13e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
9401 time=4.70e-01 MaxPSpeed= 2.96e-02 MaxPSpin= 5.14e-01 Energy (DEM): eKin = 8.49e-07 eGrav = 3.20e-02 eTot = 3.20e-02 
9601 time=4.80e-01 MaxPSpeed= 9.70e-02 MaxPSpin= 5.71e-01 Energy (DEM): eKin = 2.29e-06 eGrav = 3.20e-02 eTot = 3.20e-02 
9801 time=4.90e-01 MaxPSpeed= 7.84e-02 MaxPSpin= 7.66e-01 Energy (DEM): eKin = 5.89e-06 eGrav = 3.19e-02 eTot = 3.20e-02 
10001 time=5.00e-01 MaxPSpeed= 1.06e-01 MaxPSpin= 6.29e-01 Energy (DEM): eKin = 6.59e-06 eGrav = 3.19e-02 eTot = 3.19e-02 
10201 time=5.10e-01 MaxPSpeed= 6.36e-02 MaxPSpin= 5.74e-01 Energy (DEM): eKin = 3.45e-06 eGrav = 3.19e-02 eTot = 3.19e-02 
10401 time=5.20e-01 MaxPSpeed= 6.15e-02 MaxPSpin= 3.78e-01 Energy (DEM): eKin = 2.88e-06 eGrav = 3.19e-02 eTot = 3.19e-02 
10601 time=5.30e-01 MaxPSpeed= 1.05e-01 MaxPSpin= 2.73e-01 Energy (DEM): eKin = 2.49e-06 eGrav = 3.19e-02 eTot = 3.19e-02 
10801 time=5.40e-01 MaxPSpeed= 7.44e-02 MaxPSpin= 4.05e-01 Energy (DEM): eKin = 2.09e-06 eGrav = 3.19e-02 eTot = 3.19e-02 
11001 time=5.50e-01 MaxPSpeed= 6.32e-02 MaxPSpin= 5.64e-01 Energy (DEM): eKin = 1.89e-06 eGrav = 3.19e-02 eTot = 3.19e-02 
11201 time=5.60e-01 MaxPSpeed= 4.75e-02 MaxPSpin= 4.52e-01 Energy (DEM): eKin = 1.18e-06 eGrav = 3.19e-02 eTot = 3.19e-02 
11401 time=5.70e-01 MaxPSpeed= 2.70e-02 MaxPSpin= 4.23e-01 Energy (DEM): eKin = 6.52e-07 eGrav = 3.19e-02 eTot = 3.19e-02 
11601 time=5.80e-01 MaxPSpeed= 1.76e-02 MaxPSpin= 2.93e-01 Energy (DEM): eKin = 5.69e-07 eGrav = 3.19e-02 eTot = 3.19e-02 
11801 time=5.90e-01 MaxPSpeed= 1.79e-02 MaxPSpin= 2.60e-01 Energy (DEM): eKin = 4.03e-07 eGrav = 3.19e-02 eTot = 3.19e-02 
12001 time=6.00e-01 MaxPSpeed= 1.85e-02 MaxPSpin= 2.49e-01 Energy (DEM): eKin = 3.22e-07 eGrav = 3.19e-02 eTot = 3.19e-02 
12201 time=6.10e-01 MaxPSpeed= 1.36e-02 MaxPSpin= 2.96e-01 Energy (DEM): eKin = 3.05e-07 eGrav = 3.19e-02 eTot = 3.19e-02 
