0; time=0	MaxPSpeed= 2	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
2601; time=0.5202	MaxPSpeed= 0.699484	MaxPSpin= 6.99484	eKin = 4.61133	eGrav = 14.1201	eTot = 18.7314	
2701; time=0.5402	MaxPSpeed= 0.671451	MaxPSpin= 6.71451	eKin = 4.24913	eGrav = 14.1201	eTot = 18.3692	
2801; time=0.5602	MaxPSpeed= 0.643418	MaxPSpin= 6.43418	eKin = 3.90174	eGrav = 14.1201	eTot = 18.0218	
2901; time=0.5802	MaxPSpeed= 0.615386	MaxPSpin= 6.15386	eKin = 3.56916	eGrav = 14.1201	eTot = 17.6893	
3001; time=0.6002	MaxPSpeed= 0.587354	MaxPSpin= 5.87354	eKin = 3.2514	eGrav = 14.1201	eTot = 17.3715	
3101; time=0.6202	MaxPSpeed= 0.559322	MaxPSpin= 5.59322	eKin = 2.94846	eGrav = 14.1201	eTot = 17.0686	
3201; time=0.6402	MaxPSpeed= 0.53129	MaxPSpin= 5.3129	eKin = 2.66032	eGrav = 14.1201	eTot = 16.7804	
3301; time=0.6602	MaxPSpeed= 0.503258	MaxPSpin= 5.03258	eKin = 2.387	eGrav = 14.1201	eTot = 16.5071	
3401; time=0.6802	MaxPSpeed= 0.475227	MaxPSpin= 4.75227	eKin = 2.1285	eGrav = 14.1201	eTot = 16.2486	
3501; time=0.7002	MaxPSpeed= 0.447196	MaxPSpin= 4.47196	eKin = 1.8848	eGrav = 14.1201	eTot = 16.0049	
3601; time=0.7202	MaxPSpeed= 0.419164	MaxPSpin= 4.19164	eKin = 1.65592	eGrav = 14.1201	eTot = 15.776	
3701; time=0.7402	MaxPSpeed= 0.391133	MaxPSpin= 3.91133	eKin = 1.44185	eGrav = 14.1201	eTot = 15.562	
3801; time=0.7602	MaxPSpeed= 0.363103	MaxPSpin= 3.63103	eKin = 1.2426	eGrav = 14.1201	eTot = 15.3627	
3901; time=0.7802	MaxPSpeed= 0.335072	MaxPSpin= 3.35072	eKin = 1.05815	eGrav = 14.1201	eTot = 15.1783	
4001; time=0.8002	MaxPSpeed= 0.307041	MaxPSpin= 3.07041	eKin = 0.888515	eGrav = 14.1201	eTot = 15.0086	
4101; time=0.8202	MaxPSpeed= 0.279011	MaxPSpin= 2.79011	eKin = 0.733692	eGrav = 14.1201	eTot = 14.8538	
4201; time=0.8402	MaxPSpeed= 0.250981	MaxPSpin= 2.50981	eKin = 0.59368	eGrav = 14.1201	eTot = 14.7138	
4301; time=0.8602	MaxPSpeed= 0.222951	MaxPSpin= 2.22951	eKin = 0.468478	eGrav = 14.1201	eTot = 14.5886	
4401; time=0.8802	MaxPSpeed= 0.194921	MaxPSpin= 1.94921	eKin = 0.358087	eGrav = 14.1201	eTot = 14.4782	
4501; time=0.9002	MaxPSpeed= 0.166891	MaxPSpin= 1.66891	eKin = 0.262506	eGrav = 14.1201	eTot = 14.3826	
4601; time=0.9202	MaxPSpeed= 0.138862	MaxPSpin= 1.38862	eKin = 0.181735	eGrav = 14.1201	eTot = 14.3018	
4701; time=0.9402	MaxPSpeed= 0.110833	MaxPSpin= 1.10833	eKin = 0.115773	eGrav = 14.1201	eTot = 14.2359	
4801; time=0.9602	MaxPSpeed= 0.0828035	MaxPSpin= 0.828035	eKin = 0.0646202	eGrav = 14.1201	eTot = 14.1847	
4901; time=0.9802	MaxPSpeed= 0.0547745	MaxPSpin= 0.547745	eKin = 0.0282766	eGrav = 14.1201	eTot = 14.1484	
5001; time=1.0002	MaxPSpeed= 0.0267457	MaxPSpin= 0.267457	eKin = 0.00674183	eGrav = 14.1201	eTot = 14.1269	
5101; time=1.0202	MaxPSpeed= 0.000461122	MaxPSpin= 0.0111473	eKin = 6.31846e-06	eGrav = 14.1201	eTot = 14.1201	
5201; time=1.0402	MaxPSpeed= 5.48212e-05	MaxPSpin= 0.0017527	eKin = 1.44414e-07	eGrav = 14.1201	eTot = 14.1201	
5301; time=1.0602	MaxPSpeed= 7.68637e-05	MaxPSpin= 0.00230377	eKin = 2.53249e-07	eGrav = 14.1201	eTot = 14.1201	
5401; time=1.0802	MaxPSpeed= 7.76304e-05	MaxPSpin= 0.00232295	eKin = 2.57586e-07	eGrav = 14.1201	eTot = 14.1201	
5501; time=1.1002	MaxPSpeed= 7.76569e-05	MaxPSpin= 0.00232362	eKin = 2.57738e-07	eGrav = 14.1201	eTot = 14.1201	
5601; time=1.1202	MaxPSpeed= 7.76576e-05	MaxPSpin= 0.00232365	eKin = 2.57743e-07	eGrav = 14.1201	eTot = 14.1201	
5701; time=1.1402	MaxPSpeed= 7.76574e-05	MaxPSpin= 0.00232365	eKin = 2.57744e-07	eGrav = 14.1201	eTot = 14.1201	
5801; time=1.1602	MaxPSpeed= 7.76571e-05	MaxPSpin= 0.00232365	eKin = 2.57744e-07	eGrav = 14.1201	eTot = 14.1201	
5901; time=1.1802	MaxPSpeed= 7.76569e-05	MaxPSpin= 0.00232365	eKin = 2.57744e-07	eGrav = 14.1201	eTot = 14.1201	
6001; time=1.2002	MaxPSpeed= 7.76567e-05	MaxPSpin= 0.00232366	eKin = 2.57744e-07	eGrav = 14.1201	eTot = 14.1201	
6101; time=1.2202	MaxPSpeed= 7.76564e-05	MaxPSpin= 0.00232366	eKin = 2.57745e-07	eGrav = 14.1201	eTot = 14.1201	
6201; time=1.2402	MaxPSpeed= 7.76562e-05	MaxPSpin= 0.00232366	eKin = 2.57745e-07	eGrav = 14.1201	eTot = 14.1201	
6301; time=1.2602	MaxPSpeed= 7.7656e-05	MaxPSpin= 0.00232366	eKin = 2.57745e-07	eGrav = 14.1201	eTot = 14.1201	
6401; time=1.2802	MaxPSpeed= 7.76558e-05	MaxPSpin= 0.00232366	eKin = 2.57745e-07	eGrav = 14.1201	eTot = 14.1201	
6501; time=1.3002	MaxPSpeed= 7.76555e-05	MaxPSpin= 0.00232367	eKin = 2.57746e-07	eGrav = 14.1201	eTot = 14.1201	
6601; time=1.3202	MaxPSpeed= 7.76553e-05	MaxPSpin= 0.00232367	eKin = 2.57746e-07	eGrav = 14.1201	eTot = 14.1201	
6701; time=1.3402	MaxPSpeed= 7.76551e-05	MaxPSpin= 0.00232367	eKin = 2.57746e-07	eGrav = 14.1201	eTot = 14.1201	
6801; time=1.3602	MaxPSpeed= 7.76548e-05	MaxPSpin= 0.00232367	eKin = 2.57746e-07	eGrav = 14.1201	eTot = 14.1201	
6901; time=1.3802	MaxPSpeed= 7.76546e-05	MaxPSpin= 0.00232368	eKin = 2.57747e-07	eGrav = 14.1201	eTot = 14.1201	
7001; time=1.4002	MaxPSpeed= 7.76544e-05	MaxPSpin= 0.00232368	eKin = 2.57747e-07	eGrav = 14.1201	eTot = 14.1201	
7101; time=1.4202	MaxPSpeed= 7.76541e-05	MaxPSpin= 0.00232368	eKin = 2.57747e-07	eGrav = 14.1201	eTot = 14.1201	
7201; time=1.4402	MaxPSpeed= 7.76539e-05	MaxPSpin= 0.00232368	eKin = 2.57748e-07	eGrav = 14.1201	eTot = 14.1201	
7301; time=1.4602	MaxPSpeed= 7.76537e-05	MaxPSpin= 0.00232369	eKin = 2.57748e-07	eGrav = 14.1201	eTot = 14.1201	
7401; time=1.4802	MaxPSpeed= 7.76535e-05	MaxPSpin= 0.00232369	eKin = 2.57748e-07	eGrav = 14.1201	eTot = 14.1201	
7501; time=1.5002	MaxPSpeed= 7.76532e-05	MaxPSpin= 0.00232369	eKin = 2.57748e-07	eGrav = 14.1201	eTot = 14.1201	
7601; time=1.5202	MaxPSpeed= 7.7653e-05	MaxPSpin= 0.00232369	eKin = 2.57749e-07	eGrav = 14.1201	eTot = 14.1201	
