time meanMaxDtOverlap maxDtOverlap meanRelativeMaxDtOverlap maxRelativeDtOverlap
0 0 0 0 0
0.01005 0.000164112 0.00765951 0.0730094 3.34477
0.02 1.20696e-05 5.71478e-05 0.00536572 0.0264451
0.03 6.64832e-06 4.75187e-05 0.00295816 0.0221532
0.04 5.51316e-06 2.05569e-05 0.00245198 0.00902805
0.05 6.07141e-06 3.80532e-05 0.00269759 0.0165593
0.06 6.0729e-06 2.36099e-05 0.00270101 0.0107906
0.07 6.88069e-06 2.90326e-05 0.00305805 0.01341
0.08005 6.44384e-06 2.6194e-05 0.00286153 0.0120432
