time collisionForces hydraulicForces
0 0 0
0.01005 4.3129 10.7988
0.02 0.458069 7.63437
0.03 0.203095 8.12818
0.04 0.167675 7.40666
0.05 0.109707 4.41685
0.06 0.148817 3.38615
0.07 0.300268 3.05169
0.08005 0.323004 7.38636
