time meanMaxOverlap maxOverlap meanRelativeMaxOverlap maxRelativeOverlap
0 0 0 0 0
0.01005 8.4739e-06 3.26577e-05 0.00374546 0.0144508
0.02 3.26481e-06 1.79089e-05 0.00144393 0.00760464
0.03 2.20731e-06 7.07216e-06 0.000987217 0.00318566
0.04 1.87908e-06 4.26765e-06 0.000843636 0.00194781
0.05 2.049e-06 8.37881e-06 0.000907769 0.00382944
0.06 2.14027e-06 1.62538e-05 0.000956408 0.00756343
0.07 3.49189e-06 1.85401e-05 0.0015532 0.00852417
0.08005 3.9378e-06 1.97362e-05 0.00175387 0.00902431
