time n_walls x (FParticle_X FParticle_Y FParticle_Z FHydro_X FHydro_Y FHydro_Z)
0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01005 4 -0.0574964 4.81259e-05 3.146e-05 -26.2269 0.637048 0.431127 0 0 0 7.21007 -0.0409193 -0.293313 3.76617e-05 -3.29155e-05 -0.0500183 -0.909259 0.263212 -25.8725 0 0 0 0.317961 -0.161411 -0.709072
0.02 4 0 0 0 -11.4916 0.0707503 -0.658054 0 0 0 8.46829 0.036474 -0.352423 6.84735e-06 5.56074e-06 -0.00884602 0.149022 0.164417 -14.7106 0 0 0 0.855354 0.111053 -0.00956829
0.03 4 -0.0164495 -1.61663e-05 -3.03893e-06 -9.71324 -0.158411 0.140309 0 0 0 4.74613 0.0877827 0.264256 3.5597e-06 -1.54697e-06 -0.020941 -0.296788 -0.0788004 -14.7604 0 0 0 0.334687 0.0866416 -4.17802
0.04 4 0 0 0 -10.9695 0.153248 0.423995 0.0251502 -2.29988e-05 1.01778e-05 2.80409 0.0726273 0.292511 4.30266e-06 5.28564e-06 -0.0152083 0.125705 -0.0592727 -19.779 0 0 0 0.00435536 -0.00689211 3.73648
0.05 4 0 0 0 -8.27457 0.0709801 1.66127 0.0606992 2.14049e-06 -5.31077e-05 11.5175 -0.16051 0.00499294 1.12463e-05 -9.59262e-07 -0.0121506 0.297901 -0.0492237 -17.0455 0 0 0 -0.0508633 -0.0925077 -2.76067
0.06 4 0 0 0 -9.62979 0.102564 -0.264267 0.040016 1.56134e-05 -3.66546e-05 13.0875 0.0661249 -0.206337 7.48164e-06 -1.16354e-05 -0.0141623 0.0938709 -0.0550955 -17.9639 0 0 0 0.0936826 0.0798452 1.40868
0.07 4 0 0 0 -6.26462 0.0691667 -0.605068 0.000310812 -1.56209e-07 -2.68706e-07 13.2796 0.00904325 -0.278525 1.04966e-05 -2.86804e-05 -0.0332123 0.01636 -0.0229216 -14.5866 0 0 0 -0.0622324 -0.000478032 4.2513
0.08005 4 0 0 0 -6.94426 -0.0130499 0.0756631 0.0263053 5.69195e-06 -2.11272e-05 10.5042 -0.0180268 -0.0747144 3.69961e-05 -1.87189e-05 -0.0838601 -0.0802581 -0.0425519 -13.8534 0 0 0 0.0813709 -0.0789245 -3.14019
0.09005 4 -0.00287417 -1.07393e-06 2.666e-06 -3.55483 0.0528104 0.344872 0.0284226 5.27177e-06 -2.79291e-05 12.5185 0.0105819 -0.046786 1.71416e-05 2.75462e-05 -0.081812 0.0549958 0.016589 -15.3199 0 0 0 -0.16634 0.0201148 2.02861
0.10005 4 0 0 0 -7.40675 -0.00605642 0.57391 0.105965 5.89147e-05 -6.85399e-05 9.64514 -0.0377387 0.14854 4.84002e-05 1.41251e-05 -0.0949639 0.0849467 0.0360501 -20.1449 0 0 0 -0.0729407 0.0264008 -1.66318
0.11005 4 0 0 0 -9.57554 -0.00669108 -0.320417 0.0225802 6.86927e-06 -2.10098e-05 8.86303 -0.0229141 -0.0148777 5.74232e-05 -4.91699e-05 -0.162739 -0.0136243 -0.0272622 -13.8379 0 0 0 -0.0256805 0.00775609 2.32884
0.12005 4 0 0 0 -11.7478 0.0521494 0.317302 0.0323056 -1.26722e-05 -1.962e-05 10.2021 0.0349573 0.0840817 3.26244e-05 2.00804e-06 -0.0616116 -0.0392849 -0.00734414 -19.2687 0 0 0 -0.0193802 -0.0371898 -0.498283
0.13005 4 0 0 0 -12.3781 0.0727711 0.425794 0.0200014 -2.96668e-07 -1.99305e-05 8.93686 0.00133025 -0.0732774 -4.86166e-06 -4.09632e-05 -0.12839 -0.00633984 0.0183817 -15.1171 0 0 0 -0.000922652 -0.0675621 -2.24483
0.14005 4 -0.00642587 1.42169e-06 -6.26663e-06 -11.5983 -0.0346449 0.470376 0.035286 7.75654e-06 -2.84988e-05 5.30567 0.0111411 0.0295046 2.93097e-05 -1.12147e-05 -0.164106 0.0423247 -0.0157625 -19.7697 0 0 0 0.0243353 0.00175513 -3.74488
0.15005 4 0 0 0 -11.0995 -0.0104738 0.060555 0.0481531 1.56112e-05 -3.455e-05 5.53004 -0.0181972 0.0432115 1.24395e-06 5.24714e-05 -0.116071 -0.0182603 0.00787794 -20.2112 0 0 0 -0.0220202 -0.000314257 0.215256
0.16005 4 -0.00217768 -4.24517e-07 -2.13591e-06 -9.80527 0.0471862 -0.695155 0 0 0 8.82952 -0.03586 0.0165424 -1.39466e-05 -3.92241e-05 -0.197554 -0.00560247 0.0235507 -16.4325 0 0 0 0.0413488 -0.0426993 -1.1145
0.17005 4 0 0 0 -11.5874 -0.0143054 0.418864 0.0195089 -9.62338e-06 -1.67231e-05 8.54672 -0.0152753 0.0373873 5.31653e-05 3.07686e-05 -0.22653 0.0622616 -0.0402893 -19.3507 0 0 0 -0.018832 -0.0301657 0.536094
0.18005 4 0 0 0 -10.6577 -0.0324642 0.487143 0.048531 -8.99773e-06 -4.65049e-05 10.4458 0.0460276 -0.00868089 5.6635e-06 5.40201e-06 -0.161076 -0.0379254 -0.00348738 -16.2379 0 0 0 0.00900725 -7.35572e-05 2.02817
