0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 918
0.01005 0.00198578 0.000228665 0.00220321 0.00986521 0.00658187 0.00964907 735 15 119 1 34 0 11 0 3 0 0 0 0 0 0 0
0.02 0.000126002 4.77961e-05 0.00020482 0.00673633 0.00509167 0.00667871 889 4 24 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03 0.000218513 0.000109062 0.000213291 0.00473007 0.00364193 0.00467802 876 14 26 0 2 0 0 0 0 0 0 0 0 0 0 0
0.04 0.000136866 8.42492e-05 0.000109547 0.00349707 0.00297185 0.00375997 892 10 16 0 0 0 0 0 0 0 0 0 0 0 0 0
0.05 0.000228999 5.47373e-05 0.00011913 0.00319977 0.00259113 0.00319238 894 10 13 0 1 0 0 0 0 0 0 0 0 0 0 0
0.06 0.000117544 4.41529e-05 0.000103939 0.00222784 0.00199972 0.00236292 891 12 15 0 0 0 0 0 0 0 0 0 0 0 0 0
0.07 1.57929e-05 1.91713e-05 0.000118487 0.00187119 0.00166784 0.00187458 900 9 8 1 0 0 0 0 0 0 0 0 0 0 0 0
0.08005 0.000150711 6.82448e-05 0.000295303 0.00172395 0.0014563 0.00177731 882 24 8 3 1 0 0 0 0 0 0 0 0 0 0 0
0.09005 0.000224549 9.83121e-05 0.00022406 0.00178206 0.00146504 0.00189394 884 22 11 1 0 0 0 0 0 0 0 0 0 0 0 0
0.10005 0.000408656 0.000111512 0.000295306 0.00137912 0.00113774 0.00134712 878 21 12 5 1 0 0 1 0 0 0 0 0 0 0 0
0.11005 0.000120091 7.94007e-05 0.000420788 0.00149265 0.00132509 0.00161367 868 33 15 1 1 0 0 0 0 0 0 0 0 0 0 0
0.12005 9.23857e-05 5.54692e-05 0.00025204 0.0012269 0.00121037 0.00144452 871 31 15 0 0 1 0 0 0 0 0 0 0 0 0 0
0.13005 0.000162116 5.48695e-05 0.000298465 0.00134942 0.00133341 0.00199374 858 41 16 3 0 0 0 0 0 0 0 0 0 0 0 0
0.14005 0.000276839 0.000121322 0.000443048 0.00107438 0.000903886 0.00118807 843 50 21 3 1 0 0 0 0 0 0 0 0 0 0 0
0.15005 0.000173058 0.000124882 0.000506249 0.000967618 0.000912532 0.00119084 860 33 21 3 1 0 0 0 0 0 0 0 0 0 0 0
0.16005 0.000115459 5.78892e-05 0.000436651 0.00105907 0.00108474 0.00143804 866 42 8 1 1 0 0 0 0 0 0 0 0 0 0 0
0.17005 0.000260895 0.000309398 0.000800066 0.00103637 0.0009616 0.0014123 853 43 17 4 0 1 0 0 0 0 0 0 0 0 0 0
0.18005 0.000235065 0.000203774 0.000705778 0.000957831 0.00085868 0.00113379 836 54 21 4 2 0 1 0 0 0 0 0 0 0 0 0
