0 1.7121
0.01005 1.71101
0.02 1.71091
0.03 1.71094
0.04 1.71072
0.05 1.71091
0.06 1.71131
0.07 1.71192
0.08005 1.71091
0.09005 1.71006
0.10005 1.71209
0.11005 1.71089
0.12005 1.71076
0.13005 1.71055
0.14005 1.7129
0.15005 1.71246
0.16005 1.71145
0.17005 1.71196
0.18005 1.71178
