0.000000e+00 5.6340896121e-02 3.6438894077e-09 1.7603494410e-12 3.4125313744e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.005000e-02 5.6340896121e-02 9.8737425567e-05 4.3232589424e-10 3.4072318827e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
2.000000e-02 5.6340896121e-02 3.3728516786e-04 2.6706277676e-09 3.3806500128e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
3.000000e-02 5.6340896121e-02 6.6080201399e-04 7.8234153254e-09 3.3407133290e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
4.000000e-02 5.6340896121e-02 8.7749309373e-04 1.8681842140e-08 3.3007000019e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
5.000000e-02 5.6340896121e-02 5.5335794648e-04 2.9020970378e-08 3.2717615622e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
6.000000e-02 5.6340896121e-02 2.9094041071e-04 2.8359833945e-08 3.2668939216e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
7.000000e-02 5.6340896121e-02 2.3553184178e-04 2.8173743241e-08 3.2601019853e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
8.005000e-02 5.6340896121e-02 2.2807010104e-04 2.6923620813e-08 3.2383841085e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
9.005000e-02 5.6340896121e-02 1.9429717024e-04 2.5849243254e-08 3.2278497689e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.000500e-01 5.6340896121e-02 1.2512837383e-04 2.8496124383e-08 3.2224669478e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.100500e-01 5.6340896121e-02 6.6488034033e-05 1.9222785919e-08 3.2202088374e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.200500e-01 5.6340896121e-02 5.5006038426e-05 9.1713141526e-09 3.2166015311e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.300500e-01 5.6340896121e-02 5.2780473299e-05 7.2663291015e-09 3.2104593977e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.400500e-01 5.6340896121e-02 4.2203201122e-05 8.7024597041e-09 3.2087131238e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.500500e-01 5.6340896121e-02 3.2742622954e-05 7.4535655192e-09 3.2091685555e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.600500e-01 5.6340896121e-02 3.6618556535e-05 6.2158115946e-09 3.2054275843e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.700500e-01 5.6340896121e-02 2.9020670781e-05 6.2473157057e-09 3.2020636786e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.800500e-01 5.6340896121e-02 1.9552385333e-05 4.2933235177e-09 3.2024486402e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.900500e-01 5.6340896121e-02 1.4122425900e-05 3.4428231223e-09 3.2009451245e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
2.000500e-01 5.6340896121e-02 1.0669981802e-05 2.5024391608e-09 3.1996245653e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
