12501; time=2.5002	MaxPSpeed= 0.0010451	MaxPSpin= 0.021576	eKin = 5.93181e-05	eGrav = 3573.15	eTot = 3573.15	
12601; time=2.5202	MaxPSpeed= 0.00499508	MaxPSpin= 0.0172505	eKin = 0.000370921	eGrav = 3573.16	eTot = 3573.16	
12701; time=2.5402	MaxPSpeed= 0.000994581	MaxPSpin= 0.018813	eKin = 6.01739e-05	eGrav = 3573.16	eTot = 3573.16	
12801; time=2.5602	MaxPSpeed= 0.00100493	MaxPSpin= 0.0218621	eKin = 7.5019e-05	eGrav = 3573.17	eTot = 3573.17	
12901; time=2.5802	MaxPSpeed= 0.00147783	MaxPSpin= 0.0240423	eKin = 6.80624e-05	eGrav = 3573.17	eTot = 3573.17	
13001; time=2.6002	MaxPSpeed= 0.00126547	MaxPSpin= 0.0215363	eKin = 5.3466e-05	eGrav = 3573.18	eTot = 3573.18	
13101; time=2.6202	MaxPSpeed= 0.00176388	MaxPSpin= 0.0174956	eKin = 9.55346e-05	eGrav = 3573.18	eTot = 3573.18	
13201; time=2.6402	MaxPSpeed= 0.00177729	MaxPSpin= 0.0241443	eKin = 0.000129436	eGrav = 3573.19	eTot = 3573.19	
13301; time=2.6602	MaxPSpeed= 0.00216415	MaxPSpin= 0.0244771	eKin = 0.000123571	eGrav = 3573.2	eTot = 3573.2	
13401; time=2.6802	MaxPSpeed= 0.00200663	MaxPSpin= 0.0239001	eKin = 0.000131125	eGrav = 3573.21	eTot = 3573.21	
13501; time=2.7002	MaxPSpeed= 0.00284298	MaxPSpin= 0.025301	eKin = 0.000268345	eGrav = 3573.22	eTot = 3573.22	
13601; time=2.7202	MaxPSpeed= 0.00279939	MaxPSpin= 0.0224844	eKin = 0.000252945	eGrav = 3573.23	eTot = 3573.23	
13701; time=2.7402	MaxPSpeed= 0.0026806	MaxPSpin= 0.0219899	eKin = 0.000228516	eGrav = 3573.24	eTot = 3573.24	
13801; time=2.7602	MaxPSpeed= 0.0023425	MaxPSpin= 0.020695	eKin = 0.000199037	eGrav = 3573.25	eTot = 3573.25	
13901; time=2.7802	MaxPSpeed= 0.00218317	MaxPSpin= 0.0200965	eKin = 0.000169125	eGrav = 3573.26	eTot = 3573.26	
14001; time=2.8002	MaxPSpeed= 0.00210502	MaxPSpin= 0.0221239	eKin = 0.000141463	eGrav = 3573.26	eTot = 3573.26	
14101; time=2.8202	MaxPSpeed= 0.00203326	MaxPSpin= 0.0309164	eKin = 0.000140596	eGrav = 3573.26	eTot = 3573.26	
14201; time=2.8402	MaxPSpeed= 0.00230996	MaxPSpin= 0.0331187	eKin = 0.000160767	eGrav = 3573.27	eTot = 3573.27	
14301; time=2.8602	MaxPSpeed= 0.00267952	MaxPSpin= 0.0329177	eKin = 0.000188126	eGrav = 3573.28	eTot = 3573.28	
14401; time=2.8802	MaxPSpeed= 0.00402337	MaxPSpin= 0.0171373	eKin = 0.000311307	eGrav = 3573.28	eTot = 3573.29	
14501; time=2.9002	MaxPSpeed= 0.00256959	MaxPSpin= 0.0254025	eKin = 0.00018437	eGrav = 3573.3	eTot = 3573.3	
14601; time=2.9202	MaxPSpeed= 0.00268715	MaxPSpin= 0.0295256	eKin = 0.000219531	eGrav = 3573.31	eTot = 3573.31	
14701; time=2.9402	MaxPSpeed= 0.00284898	MaxPSpin= 0.0308869	eKin = 0.000241021	eGrav = 3573.32	eTot = 3573.32	
14801; time=2.9602	MaxPSpeed= 0.00363197	MaxPSpin= 0.0459859	eKin = 0.000359146	eGrav = 3573.34	eTot = 3573.34	
14901; time=2.9802	MaxPSpeed= 0.00804676	MaxPSpin= 0.137548	eKin = 0.00129427	eGrav = 3573.34	eTot = 3573.34	
15001; time=3.0002	MaxPSpeed= 0.00439235	MaxPSpin= 0.0514355	eKin = 0.000535002	eGrav = 3573.28	eTot = 3573.28	
