time collisionForces hydraulicForces
2.4802 1913.72 0
2.5002 1925.92 0
2.5202 1801.46 0
2.5402 1740.57 0
2.5602 1775.46 0
2.5802 1767.87 0
2.6002 1835.67 0
2.6202 1816.42 0
2.6402 1791.15 0
2.6602 1823.12 0
2.6802 1816.53 0
2.7002 1852.39 0
2.7202 1872.56 0
2.7402 1891.97 0
2.7602 1871.67 0
2.7802 1902.66 0
2.8002 1966.77 0
2.8202 2006.91 0
2.8402 2004.24 0
2.8602 2027.8 0
2.8802 2086.11 0
2.9002 2068.88 0
2.9202 2107.81 0
2.9402 2142.64 0
2.9602 2158.38 0
2.9802 1928.53 0
3.0002 1940.5 0
3.0202 1956.3 0
3.0402 2071.63 0
3.0602 2052.62 0
3.0802 2037.43 0
3.1002 2097.27 0
3.1202 2126.84 0
3.1402 2174.7 0
3.1602 2218.56 0
3.1802 2273.78 0
3.2002 2334.17 0
3.2202 2407.93 0
3.2402 2405.31 0
3.2602 2388.08 0
3.2802 2412.38 0
3.3002 2432.72 0
3.3202 2451.72 0
3.3402 2467.94 0
3.3602 2484.36 0
3.3802 2504.58 0
3.4002 2523.2 0
3.4202 2541.48 0
3.4402 2561.16 0
3.4602 2581.49 0
3.4802 2602.98 0
3.5002 2624.63 0
3.5202 2646.92 0
3.5402 2670.48 0
3.5602 2693.95 0
3.5802 2718.99 0
3.6002 2744.16 0
3.6202 2771.5 0
3.6402 2798.81 0
3.6602 2827.14 0
3.6802 2856.65 0
3.7002 2888.27 0
3.7202 2919.77 0
3.7402 2973.5 0
3.7602 2932.54 0
3.7802 2921.93 0
3.8002 2875.38 0
3.8202 2922.04 0
3.8402 2988.01 0
3.8602 2994.86 0
3.8802 2967.32 0
3.9002 3011.47 0
3.9202 3046.93 0
3.9402 3067.11 0
3.9602 3074.69 0
3.9802 3105.24 0
4.0002 3139.63 0
4.0202 3067.56 0
4.0402 3103.18 0
4.0602 3110.75 0
4.0802 3175.27 0
4.1002 3358.91 0
4.1202 3345.93 0
4.1402 3385.9 0
4.1602 3478.67 0
4.1802 3503.04 0
4.2 5280.25 0
4.22 5389.65 0
4.24 5496.29 0
4.26 5617.78 0
4.28 5678.12 0
4.3 5813.4 0
4.32 5891.13 0
4.34 6051.04 0
4.36 6077.79 0
4.38 6287.66 0
4.4 6479.08 0
4.42 6716.79 0
4.44 6951.62 0
4.46 7130.68 0
4.48 7502.99 0
4.5 7759.51 0
4.52 8023.38 0
4.54 8295.35 0
4.56 8612.67 0
4.58 8904.15 0
4.6 9250.48 0
4.62 9575.44 0
4.64 9909.57 0
4.66 10151.8 0
4.68 10594.1 0
4.7 10856.4 0
4.72 11333.7 0
4.74 11635.7 0
4.76 12036.5 0
4.78 12437 0
4.8 12890.1 0
4.82 13291.2 0
4.84 13857 0
4.86 14306 0
4.88 14690.6 0
4.9 15159.7 0
4.92 15659.8 0
4.94 16183.7 0
4.96 16714.5 0
4.98 17256.7 0
5 17958.9 0
5.02 18383.2 0
5.04 18978.4 0
5.06 19588.5 0
5.08 20241.5 0
5.1 20857.9 0
5.12 21506 0
5.14 22222.5 0
5.16 22915.1 0
5.18 23598.9 0
5.2 24318.3 0
5.22 25098.7 0
5.24 25841.2 0
5.26 26627.1 0
5.28 27426.2 0
5.3 5709.49 0
5.32 597.316 0
5.34 4809.39 0
5.36 1288.35 0
5.38 1339.18 0
5.4 1585.31 0
5.42 2976.12 0
5.44 2065.53 0
5.46 2124.41 0
5.48 2096.03 0
5.5 2119.85 0
5.52 2108.59 0
5.54 3547.21 0
5.56 2441.99 0
5.58 2188.49 0
5.6 2242.33 0
5.62 2197.67 0
5.64 2200.82 0
5.66 2167.86 0
5.68 2184.99 0
5.7 2182.31 0
5.72 2259.61 0
5.74 2339.87 0
5.76 2403.62 0
5.78 2468.49 0
5.8 2568.21 0
5.82 2665.42 0
5.84 2902.99 0
5.86 3178.24 0
5.88 3342.65 0
5.9 3468.74 0
5.92 3535.32 0
5.94 3580.63 0
5.96 3688.55 0
5.98 3709.86 0
6 3867.55 0
6.02 3971.18 0
6.04 4011.56 0
6.06 4102.78 0
6.08 4228.71 0
6.1 4358.08 0
6.12 4391.02 0
6.14 4533.9 0
6.16 4620.8 0
6.18 4645.32 0
6.2 4834.09 0
6.22 4884.38 0
6.24 4980.51 0
6.26 5119.77 0
6.28 5203.39 0
6.3 5293.03 0
6.32 5382.58 0
6.34 5454.96 0
6.36 5560.89 0
6.38 5677.66 0
6.4 5797.05 0
6.42 5919.59 0
6.44 6020.19 0
6.46 6145.29 0
6.48 6307.43 0
6.5 6442.62 0
6.52 6623.32 0
6.54 6833.02 0
6.56 7056.07 0
6.58 7274.1 0
6.6 7525.77 0
6.62 7809.26 0
6.64 8145.8 0
6.66 8495.84 0
6.68 8846.69 0
6.7 8820.09 0
6.72 9198.38 0
6.74 9636.4 0
6.76 10104.6 0
6.78 10488.3 0
6.8 10998.6 0
6.82 11537.6 0
6.84 12024.5 0
6.86 12657.6 0
6.88 13261.7 0
6.9 14008.1 0
6.92 14718.8 0
6.94 15462.2 0
6.96 16334.3 0
6.98 17135.9 0
7 18070.6 0
7.02 19025.5 0
7.04 20048.1 0
7.06 16650.2 0
7.08 156.498 0
7.1 683.605 0
7.12 1468.78 0
7.14 936.611 0
7.16 2953.53 0
7.18 2972.87 0
7.2 3090.55 0
7.22 2646.83 0
7.24 2723.26 0
7.26 2735.91 0
7.28 2708.79 0
7.3 2689.52 0
7.32 2736.87 0
7.34 2668.48 0
7.36 2749.6 0
7.38 2776.9 0
7.4 2821.17 0
7.42 2869.23 0
7.44 2887.77 0
7.46 2930.6 0
7.48 2927.3 0
7.5 2954.87 0
7.52 2963.8 0
7.54 3012.82 0
7.56 3074.11 0
7.58 3128.97 0
7.6 3206.37 0
7.62 3314.93 0
7.64 3409.42 0
7.66 3477.87 0
7.68 3534.23 0
7.7 3599.34 0
7.72 3665.5 0
7.74 3734.94 0
7.76 3807.1 0
7.78 3882.32 0
7.8 3924.09 0
7.82 4005.22 0
7.84 4086.84 0
7.86 4166.15 0
7.88 4270.33 0
7.9 4354.78 0
7.92 4333.6 0
7.94 4436.21 0
7.96 4499.23 0
7.98 4547.44 0
8 4546.56 0
8.02 4703.72 0
8.04 4684.41 0
8.06 4810.35 0
8.08 4911.32 0
8.1 4997.05 0
8.12 5092.27 0
8.14 5149.92 0
8.16 5060.94 0
8.18 5260.82 0
8.2 5375 0
8.22 5398.62 0
8.24 5514.29 0
8.26 5635.3 0
8.28 5758.27 0
8.3 5884.9 0
8.32 6015.49 0
8.34 6152.7 0
8.36 6186.62 0
8.38 6492.72 0
8.4 6571.92 0
8.42 6809.99 0
8.44 6846.3 0
8.46 7005.96 0
8.48 7147.96 0
8.5 7282.93 0
8.52 7444.32 0
8.54 7579.97 0
8.56 7748.31 0
8.58 7883.4 0
8.6 7937.58 0
8.62 8121.95 0
8.64 8325.06 0
8.66 8502.52 0
8.68 8707.09 0
8.7 8888.48 0
8.72 9114.97 0
8.74 9316.69 0
8.76 9527.69 0
8.78 9729.72 0
8.8 9977.56 0
8.82 10209.9 0
8.84 10470.8 0
8.86 10649.6 0
8.88 10439.7 0
8.9 10444.6 0
8.92 10295.7 0
8.94 9944.56 0
8.96 9386.04 0
8.98 8674.47 0
9 7786.8 0
9.02 7241.12 0
9.04 6910.35 0
9.06 6737.83 0
9.08 6814.48 0
9.1 6860.83 0
9.12 7021.99 0
9.14 7223.09 0
9.16 7071.87 0
9.18 7365.46 0
9.2 7287.41 0
9.22 7571.15 0
9.24 7307.13 0
9.26 7551.64 0
9.28 7535.37 0
9.3 7106.9 0
9.32 7128.14 0
9.34 7278.14 0
9.36 7091.51 0
9.38 6986.17 0
9.4 6623.68 0
9.42 6588.03 0
9.44 6508.51 0
9.46 6803.1 0
9.48 6839.49 0
9.5 6664.84 0
9.52 6923.55 0
9.54 6888.13 0
9.56 6815.36 0
9.58 6729.31 0
9.6 6414.8 0
9.62 6327.71 0
9.64 6286.05 0
9.66 6293.91 0
9.68 6219.52 0
9.7 6218.21 0
9.72 6181.49 0
9.74 6158.37 0
9.76 6094.49 0
9.78 6047.21 0
9.8 6066.75 0
9.82 5998.93 0
9.84 6154.45 0
9.86 6087.05 0
9.88 6062.79 0
9.9 6032.8 0
9.92 5948.7 0
9.94 5815.22 0
9.96 5711.44 0
9.98 5616.33 0
10 5523.13 0
10.02 5503.93 0
10.04 5408.21 0
10.06 5225.93 0
10.08 5124.45 0
10.1 5111.27 0
10.12 4955.22 0
10.14 4794.78 0
10.16 4707.21 0
10.18 4634.85 0
10.2 4573.87 0
10.22 4513.28 0
10.24 4456.04 0
10.26 4386.72 0
10.28 4286.82 0
10.3 4231.69 0
10.32 4169.12 0
10.34 4169.01 0
10.36 4206.08 0
10.38 4275.05 0
10.4 4295.46 0
10.42 4309.89 0
10.44 4325.94 0
10.46 4301.87 0
10.48 4302.12 0
10.5 4204.52 0
10.52 4090.94 0
10.54 4027.06 0
10.56 3986.04 0
10.58 4049.01 0
