0.000000e+00 5.6340896121e-02 3.6438894077e-09 1.7603494410e-12 3.4125313744e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.005000e-02 5.6340896121e-02 2.3126459391e-01 2.5955698129e-06 3.9886925536e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
2.000000e-02 5.6340896121e-02 6.1847143666e-02 1.7792419088e-06 4.4775438322e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
3.000000e-02 5.6340896121e-02 1.9368525313e-02 1.3782151181e-06 4.7136315342e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
4.000000e-02 5.6340896121e-02 7.6674765493e-03 1.1008965241e-06 4.7875411574e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
5.000000e-02 5.6340896121e-02 4.1095275216e-03 9.1585536975e-07 4.7774508786e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
6.000000e-02 5.6340896121e-02 3.6848888040e-03 7.8462548787e-07 4.7030353445e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
7.000000e-02 5.6340896121e-02 4.2290916969e-03 7.1700474894e-07 4.5753106642e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
8.005000e-02 5.6340896121e-02 5.5272879954e-03 6.7112733199e-07 4.3989673684e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
9.005000e-02 5.6340896121e-02 7.1651806342e-03 6.1709819004e-07 4.1829869445e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.000500e-01 5.6340896121e-02 8.4677027464e-03 5.6853423784e-07 3.9371919766e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
1.100500e-01 5.6340896121e-02 7.3489397787e-03 5.0526165976e-07 3.6978197915e-02 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
