time meanMaxOverlap maxOverlap meanRelativeMaxOverlap maxRelativeOverlap
0 0 0 0 0
0.01005 0.000115387 0.000554074 0.0511166 0.254513
0.02 0.000119332 0.00071312 0.0529194 0.320216
0.03 6.73406e-05 0.000398311 0.0296892 0.177818
