0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
4901; time=0.9802	MaxPSpeed= 2.17749	MaxPSpin= 0.0549492	eKin = 28.1244	eGrav = 105989	eTot = 106017	
5001; time=1.0002	MaxPSpeed= 1.98137	MaxPSpin= 0.0570383	eKin = 38.1238	eGrav = 106073	eTot = 106111	
5101; time=1.0202	MaxPSpeed= 1.78528	MaxPSpin= 0.0589974	eKin = 26.2158	eGrav = 106174	eTot = 106200	
5201; time=1.0402	MaxPSpeed= 1.5892	MaxPSpin= 0.0614525	eKin = 14.4126	eGrav = 106210	eTot = 106224	
5301; time=1.0602	MaxPSpeed= 1.39317	MaxPSpin= 0.0638135	eKin = 23.6502	eGrav = 106155	eTot = 106178	
5401; time=1.0802	MaxPSpeed= 1.19719	MaxPSpin= 0.0691775	eKin = 19.4348	eGrav = 106062	eTot = 106082	
5501; time=1.1002	MaxPSpeed= 1.00131	MaxPSpin= 0.0748933	eKin = 6.37811	eGrav = 106015	eTot = 106021	
5601; time=1.1202	MaxPSpeed= 0.805574	MaxPSpin= 0.0787301	eKin = 12.7916	eGrav = 106053	eTot = 106065	
5701; time=1.1402	MaxPSpeed= 0.610146	MaxPSpin= 0.0830546	eKin = 15.0015	eGrav = 106141	eTot = 106156	
5801; time=1.1602	MaxPSpeed= 0.415449	MaxPSpin= 0.0863205	eKin = 3.43244	eGrav = 106204	eTot = 106207	
5901; time=1.1802	MaxPSpeed= 0.223401	MaxPSpin= 0.0893492	eKin = 6.29517	eGrav = 106190	eTot = 106196	
6001; time=1.2002	MaxPSpeed= 0.147507	MaxPSpin= 0.0937742	eKin = 12.9554	eGrav = 106114	eTot = 106127	
6101; time=1.2202	MaxPSpeed= 0.188408	MaxPSpin= 0.10055	eKin = 4.94559	eGrav = 106044	eTot = 106049	
6201; time=1.2402	MaxPSpeed= 0.379177	MaxPSpin= 0.10871	eKin = 4.67618	eGrav = 106039	eTot = 106043	
6301; time=1.2602	MaxPSpeed= 0.57362	MaxPSpin= 0.115826	eKin = 13.6179	eGrav = 106099	eTot = 106112	
6401; time=1.2802	MaxPSpeed= 0.768954	MaxPSpin= 0.121812	eKin = 10.274	eGrav = 106170	eTot = 106180	
6501; time=1.3002	MaxPSpeed= 0.964639	MaxPSpin= 0.125668	eKin = 8.1059	eGrav = 106189	eTot = 106197	
6601; time=1.3202	MaxPSpeed= 1.1605	MaxPSpin= 0.130698	eKin = 17.5288	eGrav = 106141	eTot = 106158	
6701; time=1.3402	MaxPSpeed= 1.35645	MaxPSpin= 0.140168	eKin = 19.0651	eGrav = 106067	eTot = 106086	
6801; time=1.3602	MaxPSpeed= 1.55246	MaxPSpin= 0.151423	eKin = 16.5987	eGrav = 106028	eTot = 106045	
6901; time=1.3802	MaxPSpeed= 1.74852	MaxPSpin= 0.162483	eKin = 25.2703	eGrav = 106054	eTot = 106079	
7001; time=1.4002	MaxPSpeed= 1.9446	MaxPSpin= 0.172562	eKin = 31.1039	eGrav = 106115	eTot = 106146	
7101; time=1.4202	MaxPSpeed= 2.1407	MaxPSpin= 0.182554	eKin = 29.9154	eGrav = 106155	eTot = 106185	
7201; time=1.4402	MaxPSpeed= 2.33682	MaxPSpin= 0.194541	eKin = 37.4054	eGrav = 106136	eTot = 106174	
7301; time=1.4602	MaxPSpeed= 2.53294	MaxPSpin= 0.209919	eKin = 46.5985	eGrav = 106073	eTot = 106119	
7401; time=1.4802	MaxPSpeed= 2.72908	MaxPSpin= 0.229526	eKin = 47.9562	eGrav = 106016	eTot = 106064	
7501; time=1.5002	MaxPSpeed= 2.92522	MaxPSpin= 0.251619	eKin = 54.4299	eGrav = 106008	eTot = 106062	
7601; time=1.5202	MaxPSpeed= 3.12137	MaxPSpin= 0.269578	eKin = 65.8178	eGrav = 106048	eTot = 106114	
7701; time=1.5402	MaxPSpeed= 3.31752	MaxPSpin= 0.286082	eKin = 70.4774	eGrav = 106093	eTot = 106164	
7801; time=1.5602	MaxPSpeed= 3.51368	MaxPSpin= 0.307232	eKin = 76.6976	eGrav = 106098	eTot = 106175	
7901; time=1.5802	MaxPSpeed= 3.70983	MaxPSpin= 0.327954	eKin = 89.4662	eGrav = 106053	eTot = 106143	
8001; time=1.6002	MaxPSpeed= 2.36469	MaxPSpin= 0.349163	eKin = 47.2093	eGrav = 105998	eTot = 106045	
8101; time=1.6202	MaxPSpeed= 2.16848	MaxPSpin= 0.369537	eKin = 41.2607	eGrav = 105977	eTot = 106018	
8201; time=1.6402	MaxPSpeed= 1.97227	MaxPSpin= 0.714486	eKin = 41.6325	eGrav = 106002	eTot = 106044	
8301; time=1.6602	MaxPSpeed= 1.77607	MaxPSpin= 0.853736	eKin = 40.4867	eGrav = 106053	eTot = 106093	
8401; time=1.6802	MaxPSpeed= 1.57986	MaxPSpin= 0.696125	eKin = 36.2638	eGrav = 106085	eTot = 106121	
8501; time=1.7002	MaxPSpeed= 1.38366	MaxPSpin= 0.631246	eKin = 37.5888	eGrav = 106073	eTot = 106110	
8601; time=1.7202	MaxPSpeed= 1.18746	MaxPSpin= 1.43209	eKin = 39.8698	eGrav = 106028	eTot = 106068	
8701; time=1.7402	MaxPSpeed= 0.991262	MaxPSpin= 1.21865	eKin = 38.4633	eGrav = 105989	eTot = 106028	
8801; time=1.7602	MaxPSpeed= 0.795065	MaxPSpin= 1.01136	eKin = 40.52	eGrav = 105987	eTot = 106028	
8901; time=1.7802	MaxPSpeed= 0.709669	MaxPSpin= 1.09743	eKin = 45.9769	eGrav = 106019	eTot = 106065	
9001; time=1.8002	MaxPSpeed= 0.747286	MaxPSpin= 1.34447	eKin = 48.7	eGrav = 106053	eTot = 106101	
9101; time=1.8202	MaxPSpeed= 0.786827	MaxPSpin= 1.61488	eKin = 53.5895	eGrav = 106054	eTot = 106108	
9201; time=1.8402	MaxPSpeed= 0.828993	MaxPSpin= 1.98667	eKin = 63.4039	eGrav = 106018	eTot = 106082	
9301; time=1.8602	MaxPSpeed= 0.871481	MaxPSpin= 2.56703	eKin = 71.7365	eGrav = 105969	eTot = 106041	
9401; time=1.8802	MaxPSpeed= 0.914059	MaxPSpin= 2.95691	eKin = 80.8617	eGrav = 105940	eTot = 106021	
9501; time=1.9002	MaxPSpeed= 0.957792	MaxPSpin= 3.576	eKin = 95.8665	eGrav = 105944	eTot = 106040	
9601; time=1.9202	MaxPSpeed= 1.00424	MaxPSpin= 4.26154	eKin = 112.294	eGrav = 105963	eTot = 106075	
9701; time=1.9402	MaxPSpeed= 1.05515	MaxPSpin= 4.83016	eKin = 129.873	eGrav = 105963	eTot = 106092	
9801; time=1.9602	MaxPSpeed= 1.16699	MaxPSpin= 5.4101	eKin = 156.369	eGrav = 105925	eTot = 106081	
9901; time=1.9802	MaxPSpeed= 1.36318	MaxPSpin= 6.23802	eKin = 188.806	eGrav = 105859	eTot = 106048	
10001; time=2.0002	MaxPSpeed= 1.55937	MaxPSpin= 6.99702	eKin = 226.675	eGrav = 105793	eTot = 106019	
10101; time=2.0202	MaxPSpeed= 1.75556	MaxPSpin= 7.46734	eKin = 275.304	eGrav = 105745	eTot = 106020	
10201; time=2.0402	MaxPSpeed= 1.95176	MaxPSpin= 8.15433	eKin = 330.329	eGrav = 105709	eTot = 106040	
10301; time=2.0602	MaxPSpeed= 2.14795	MaxPSpin= 8.5495	eKin = 401.319	eGrav = 105660	eTot = 106061	
10401; time=2.0802	MaxPSpeed= 2.34414	MaxPSpin= 8.55438	eKin = 490.644	eGrav = 105569	eTot = 106060	
10501; time=2.1002	MaxPSpeed= 1.92115	MaxPSpin= 8.55428	eKin = 587.644	eGrav = 105435	eTot = 106023	
10601; time=2.1202	MaxPSpeed= 2.11533	MaxPSpin= 8.55417	eKin = 725.358	eGrav = 105270	eTot = 105996	
10701; time=2.1402	MaxPSpeed= 2.22812	MaxPSpin= 8.55407	eKin = 887.57	eGrav = 105087	eTot = 105975	
10801; time=2.1602	MaxPSpeed= 2.41997	MaxPSpin= 8.55397	eKin = 1085.45	eGrav = 104885	eTot = 105970	
10901; time=2.1802	MaxPSpeed= 2.55146	MaxPSpin= 8.55386	eKin = 1277.77	eGrav = 104650	eTot = 105928	
11001; time=2.2002	MaxPSpeed= 2.72829	MaxPSpin= 9.41736	eKin = 1446.88	eGrav = 104389	eTot = 105835	
11101; time=2.2202	MaxPSpeed= 2.90761	MaxPSpin= 9.63622	eKin = 1678.09	eGrav = 104111	eTot = 105789	
11201; time=2.2402	MaxPSpeed= 3.08898	MaxPSpin= 12.7084	eKin = 1921.59	eGrav = 103791	eTot = 105713	
11301; time=2.2602	MaxPSpeed= 3.27206	MaxPSpin= 12.7082	eKin = 2207.5	eGrav = 103418	eTot = 105625	
11401; time=2.2802	MaxPSpeed= 3.45657	MaxPSpin= 11.9138	eKin = 2559.29	eGrav = 103005	eTot = 105564	
11501; time=2.3002	MaxPSpeed= 3.64231	MaxPSpin= 11.9137	eKin = 2892.25	eGrav = 102567	eTot = 105459	
11601; time=2.3202	MaxPSpeed= 3.82909	MaxPSpin= 16.4723	eKin = 3298.23	eGrav = 102105	eTot = 105403	
11701; time=2.3402	MaxPSpeed= 4.01676	MaxPSpin= 16.4721	eKin = 3701.11	eGrav = 101594	eTot = 105295	
11801; time=2.3602	MaxPSpeed= 4.20521	MaxPSpin= 15.4876	eKin = 4145.88	eGrav = 101031	eTot = 105177	
11901; time=2.3802	MaxPSpeed= 4.39434	MaxPSpin= 15.4874	eKin = 4696.72	eGrav = 100411	eTot = 105108	
12001; time=2.4002	MaxPSpeed= 4.58406	MaxPSpin= 15.4872	eKin = 5275.55	eGrav = 99745.9	eTot = 105021	
12101; time=2.4202	MaxPSpeed= 4.7743	MaxPSpin= 15.487	eKin = 5900.87	eGrav = 99042.9	eTot = 104944	
12201; time=2.4402	MaxPSpeed= 4.89828	MaxPSpin= 25.5064	eKin = 5871.17	eGrav = 98329	eTot = 104200	
12301; time=2.4602	MaxPSpeed= 4.61354	MaxPSpin= 25.1684	eKin = 6158.65	eGrav = 97638.6	eTot = 103797	
12401; time=2.4802	MaxPSpeed= 4.80345	MaxPSpin= 25.1681	eKin = 6581.89	eGrav = 96939.1	eTot = 103521	
12501; time=2.5002	MaxPSpeed= 4.8627	MaxPSpin= 25.1678	eKin = 6766.17	eGrav = 96194.4	eTot = 102961	
12601; time=2.5202	MaxPSpeed= 4.96346	MaxPSpin= 25.1675	eKin = 6722.15	eGrav = 95484	eTot = 102206	
12701; time=2.5402	MaxPSpeed= 5.15748	MaxPSpin= 25.1672	eKin = 6290.08	eGrav = 94857.1	eTot = 101147	
12801; time=2.5602	MaxPSpeed= 4.26799	MaxPSpin= 25.1669	eKin = 5966.14	eGrav = 94313.1	eTot = 100279	
12901; time=2.5802	MaxPSpeed= 4.2909	MaxPSpin= 25.1666	eKin = 5501.22	eGrav = 93787.7	eTot = 99288.9	
13001; time=2.6002	MaxPSpeed= 4.3457	MaxPSpin= 25.1663	eKin = 4917.28	eGrav = 93330.3	eTot = 98247.6	
13101; time=2.6202	MaxPSpeed= 4.53355	MaxPSpin= 25.166	eKin = 4535.81	eGrav = 92929.6	eTot = 97465.4	
13201; time=2.6402	MaxPSpeed= 4.72208	MaxPSpin= 25.941	eKin = 4523.99	eGrav = 92510.3	eTot = 97034.3	
13301; time=2.6602	MaxPSpeed= 4.80948	MaxPSpin= 25.9407	eKin = 4265.02	eGrav = 92073.5	eTot = 96338.5	
13401; time=2.6802	MaxPSpeed= 4.83241	MaxPSpin= 25.9404	eKin = 4213.91	eGrav = 91668.1	eTot = 95882	
13501; time=2.7002	MaxPSpeed= 4.24678	MaxPSpin= 25.1648	eKin = 4000.54	eGrav = 91233.9	eTot = 95234.5	
13601; time=2.7202	MaxPSpeed= 4.27986	MaxPSpin= 25.1645	eKin = 3774.42	eGrav = 90789.4	eTot = 94563.8	
13701; time=2.7402	MaxPSpeed= 4.32162	MaxPSpin= 25.1642	eKin = 3836.73	eGrav = 90352.9	eTot = 94189.6	
13801; time=2.7602	MaxPSpeed= 4.37178	MaxPSpin= 25.1639	eKin = 3998.83	eGrav = 89879	eTot = 93877.9	
13901; time=2.7802	MaxPSpeed= 4.43008	MaxPSpin= 25.1636	eKin = 4003.57	eGrav = 89358	eTot = 93361.6	
14001; time=2.8002	MaxPSpeed= 4.49618	MaxPSpin= 25.1633	eKin = 4149.29	eGrav = 88802.8	eTot = 92952.1	
14101; time=2.8202	MaxPSpeed= 4.56976	MaxPSpin= 25.163	eKin = 4242.43	eGrav = 88230	eTot = 92472.4	
14201; time=2.8402	MaxPSpeed= 4.65046	MaxPSpin= 22.0229	eKin = 4490.79	eGrav = 87644.1	eTot = 92134.9	
14301; time=2.8602	MaxPSpeed= 4.73791	MaxPSpin= 22.0227	eKin = 4679.66	eGrav = 87012.2	eTot = 91691.9	
14401; time=2.8802	MaxPSpeed= 4.83175	MaxPSpin= 22.0224	eKin = 4915.32	eGrav = 86351	eTot = 91266.3	
14501; time=2.9002	MaxPSpeed= 4.93161	MaxPSpin= 22.0221	eKin = 5345.85	eGrav = 85643.3	eTot = 90989.2	
14601; time=2.9202	MaxPSpeed= 5.03713	MaxPSpin= 22.0219	eKin = 5840.72	eGrav = 84845	eTot = 90685.7	
14701; time=2.9402	MaxPSpeed= 5.14797	MaxPSpin= 22.0216	eKin = 6313.33	eGrav = 83947.5	eTot = 90260.9	
14801; time=2.9602	MaxPSpeed= 4.2148	MaxPSpin= 22.0214	eKin = 6686.29	eGrav = 82978.7	eTot = 89665	
14901; time=2.9802	MaxPSpeed= 4.15907	MaxPSpin= 22.0211	eKin = 7210.47	eGrav = 81929.2	eTot = 89139.7	
15001; time=3.0002	MaxPSpeed= 4.21063	MaxPSpin= 22.0208	eKin = 7555.8	eGrav = 80806.7	eTot = 88362.5	
15101; time=3.0202	MaxPSpeed= 4.38951	MaxPSpin= 21.6865	eKin = 8193.82	eGrav = 79612.5	eTot = 87806.3	
15201; time=3.0402	MaxPSpeed= 4.44383	MaxPSpin= 21.6862	eKin = 8980.36	eGrav = 78313.4	eTot = 87293.7	
15301; time=3.0602	MaxPSpeed= 4.52475	MaxPSpin= 21.686	eKin = 9856.01	eGrav = 76865.7	eTot = 86721.7	
15401; time=3.0802	MaxPSpeed= 4.16522	MaxPSpin= 21.6857	eKin = 10701.5	eGrav = 75304.6	eTot = 86006.2	
15501; time=3.1002	MaxPSpeed= 4.3287	MaxPSpin= 21.6854	eKin = 11373.4	eGrav = 73690.2	eTot = 85063.6	
15601; time=3.1202	MaxPSpeed= 4.49479	MaxPSpin= 21.2711	eKin = 12011.5	eGrav = 72011.3	eTot = 84022.8	
15701; time=3.1402	MaxPSpeed= 4.66322	MaxPSpin= 21.2708	eKin = 12520.7	eGrav = 70277.3	eTot = 82798.1	
15801; time=3.1602	MaxPSpeed= 4.83375	MaxPSpin= 21.2705	eKin = 12917.6	eGrav = 68506.2	eTot = 81423.9	
15901; time=3.1802	MaxPSpeed= 4.50371	MaxPSpin= 21.2703	eKin = 13366.9	eGrav = 66754.2	eTot = 80121.1	
16001; time=3.2002	MaxPSpeed= 4.69329	MaxPSpin= 21.27	eKin = 13805.5	eGrav = 64948.3	eTot = 78753.8	
16101; time=3.2202	MaxPSpeed= 4.03424	MaxPSpin= 21.2698	eKin = 14006.6	eGrav = 63123.5	eTot = 77130.1	
16201; time=3.2402	MaxPSpeed= 4.1961	MaxPSpin= 21.2695	eKin = 14236.2	eGrav = 61331.7	eTot = 75567.9	
16301; time=3.2602	MaxPSpeed= 4.36078	MaxPSpin= 21.2693	eKin = 14200	eGrav = 59610	eTot = 73810.1	
16401; time=3.2802	MaxPSpeed= 4.52797	MaxPSpin= 21.269	eKin = 14360.7	eGrav = 57883.9	eTot = 72244.7	
16501; time=3.3002	MaxPSpeed= 4.20252	MaxPSpin= 21.2688	eKin = 14554.8	eGrav = 56152.9	eTot = 70707.8	
16601; time=3.3202	MaxPSpeed= 4.11312	MaxPSpin= 21.2685	eKin = 14463.6	eGrav = 54414.1	eTot = 68877.7	
16701; time=3.3402	MaxPSpeed= 4.29754	MaxPSpin= 21.2682	eKin = 14415.9	eGrav = 52729.1	eTot = 67145	
16801; time=3.3602	MaxPSpeed= 4.2145	MaxPSpin= 21.268	eKin = 13846.3	eGrav = 51112.1	eTot = 64958.4	
16901; time=3.3802	MaxPSpeed= 4.40965	MaxPSpin= 20.3714	eKin = 13010.5	eGrav = 49622.7	eTot = 62633.3	
17001; time=3.4002	MaxPSpeed= 3.96285	MaxPSpin= 21.1742	eKin = 12032	eGrav = 48297	eTot = 60329	
17101; time=3.4202	MaxPSpeed= 4.11018	MaxPSpin= 20.377	eKin = 11285.1	eGrav = 47076.2	eTot = 58361.3	
17201; time=3.4402	MaxPSpeed= 3.83055	MaxPSpin= 23.1256	eKin = 10815.4	eGrav = 45924	eTot = 56739.4	
17301; time=3.4602	MaxPSpeed= 3.81623	MaxPSpin= 23.1348	eKin = 10112.2	eGrav = 44832.8	eTot = 54945	
17401; time=3.4802	MaxPSpeed= 3.8057	MaxPSpin= 19.8698	eKin = 9342.07	eGrav = 43848.4	eTot = 53190.5	
17501; time=3.5002	MaxPSpeed= 3.78533	MaxPSpin= 19.8696	eKin = 8526.65	eGrav = 43000.9	eTot = 51527.6	
17601; time=3.5202	MaxPSpeed= 3.7266	MaxPSpin= 23.0792	eKin = 7785.71	eGrav = 42246.6	eTot = 50032.3	
17701; time=3.5402	MaxPSpeed= 3.59596	MaxPSpin= 19.8691	eKin = 7387.21	eGrav = 41559.5	eTot = 48946.7	
17801; time=3.5602	MaxPSpeed= 3.63565	MaxPSpin= 19.8689	eKin = 6924.42	eGrav = 40873	eTot = 47797.4	
17901; time=3.5802	MaxPSpeed= 3.65765	MaxPSpin= 19.8686	eKin = 6537.42	eGrav = 40242.1	eTot = 46779.6	
18001; time=3.6002	MaxPSpeed= 3.69073	MaxPSpin= 19.8684	eKin = 6373.63	eGrav = 39628.2	eTot = 46001.8	
18101; time=3.6202	MaxPSpeed= 3.74493	MaxPSpin= 19.8682	eKin = 6077.57	eGrav = 39013.3	eTot = 45090.9	
18201; time=3.6402	MaxPSpeed= 3.80353	MaxPSpin= 19.8679	eKin = 5748.98	eGrav = 38428.9	eTot = 44177.8	
18301; time=3.6602	MaxPSpeed= 3.87363	MaxPSpin= 16.2209	eKin = 5372.1	eGrav = 37860.9	eTot = 43233	
18401; time=3.6802	MaxPSpeed= 3.95223	MaxPSpin= 15.1521	eKin = 5062.35	eGrav = 37372.4	eTot = 42434.7	
18501; time=3.7002	MaxPSpeed= 4.03884	MaxPSpin= 16.1119	eKin = 4831.62	eGrav = 36924.3	eTot = 41755.9	
18601; time=3.7202	MaxPSpeed= 4.13295	MaxPSpin= 16.1296	eKin = 4592.48	eGrav = 36459.7	eTot = 41052.2	
18701; time=3.7402	MaxPSpeed= 4.23407	MaxPSpin= 20.4042	eKin = 4186.92	eGrav = 36023.7	eTot = 40210.6	
18801; time=3.7602	MaxPSpeed= 4.3417	MaxPSpin= 20.3384	eKin = 3914.19	eGrav = 35639.9	eTot = 39554.1	
18901; time=3.7802	MaxPSpeed= 3.89579	MaxPSpin= 22.2576	eKin = 3635.63	eGrav = 35271.2	eTot = 38906.8	
19001; time=3.8002	MaxPSpeed= 3.99681	MaxPSpin= 22.2573	eKin = 3354.69	eGrav = 34939.5	eTot = 38294.2	
19101; time=3.8202	MaxPSpeed= 3.81876	MaxPSpin= 22.5928	eKin = 3096.33	eGrav = 34656.5	eTot = 37752.8	
19201; time=3.8402	MaxPSpeed= 3.92866	MaxPSpin= 22.5925	eKin = 2916.41	eGrav = 34382.6	eTot = 37299	
19301; time=3.8602	MaxPSpeed= 4.04509	MaxPSpin= 22.5922	eKin = 2776.89	eGrav = 34109.1	eTot = 36886	
19401; time=3.8802	MaxPSpeed= 4.1675	MaxPSpin= 22.592	eKin = 2510.68	eGrav = 33852.4	eTot = 36363.1	
19501; time=3.9002	MaxPSpeed= 4.29539	MaxPSpin= 22.5917	eKin = 2387.49	eGrav = 33630.6	eTot = 36018	
19601; time=3.9202	MaxPSpeed= 3.01394	MaxPSpin= 22.5914	eKin = 2220.65	eGrav = 33411.2	eTot = 35631.8	
19701; time=3.9402	MaxPSpeed= 2.67839	MaxPSpin= 22.5912	eKin = 2122.3	eGrav = 33201.2	eTot = 35323.5	
19801; time=3.9602	MaxPSpeed= 2.81048	MaxPSpin= 22.5909	eKin = 1931.83	eGrav = 33007.6	eTot = 34939.4	
19901; time=3.9802	MaxPSpeed= 2.77336	MaxPSpin= 22.5906	eKin = 1812.74	eGrav = 32830.4	eTot = 34643.1	
20001; time=4.0002	MaxPSpeed= 2.34219	MaxPSpin= 22.5904	eKin = 1619.45	eGrav = 32669	eTot = 34288.5	
20101; time=4.0202	MaxPSpeed= 2.48792	MaxPSpin= 22.5901	eKin = 1550.87	eGrav = 32516.5	eTot = 34067.4	
20201; time=4.0402	MaxPSpeed= 2.4615	MaxPSpin= 22.5898	eKin = 1425.44	eGrav = 32351.1	eTot = 33776.6	
20301; time=4.0602	MaxPSpeed= 2.55496	MaxPSpin= 22.5895	eKin = 1324.38	eGrav = 32195.2	eTot = 33519.6	
