6001 time=3.00e-01 MaxPSpeed= 5.77e-01 MaxPSpin= 2.31e+00 Energy (DEM): eKin = 5.08e-05 eGrav = 3.18e-02 eTot = 3.19e-02 
6201 time=3.10e-01 MaxPSpeed= 3.00e-01 MaxPSpin= 2.17e+00 Energy (DEM): eKin = 2.75e-05 eGrav = 3.18e-02 eTot = 3.18e-02 
6401 time=3.20e-01 MaxPSpeed= 2.47e-01 MaxPSpin= 2.07e+00 Energy (DEM): eKin = 2.02e-05 eGrav = 3.18e-02 eTot = 3.18e-02 
6601 time=3.30e-01 MaxPSpeed= 2.31e-01 MaxPSpin= 1.88e+00 Energy (DEM): eKin = 1.38e-05 eGrav = 3.18e-02 eTot = 3.18e-02 
6801 time=3.40e-01 MaxPSpeed= 2.75e-01 MaxPSpin= 1.70e+00 Energy (DEM): eKin = 1.28e-05 eGrav = 3.18e-02 eTot = 3.18e-02 
7001 time=3.50e-01 MaxPSpeed= 2.18e-01 MaxPSpin= 1.59e+00 Energy (DEM): eKin = 9.81e-06 eGrav = 3.18e-02 eTot = 3.18e-02 
7201 time=3.60e-01 MaxPSpeed= 2.27e-01 MaxPSpin= 1.45e+00 Energy (DEM): eKin = 7.42e-06 eGrav = 3.18e-02 eTot = 3.18e-02 
7401 time=3.70e-01 MaxPSpeed= 1.35e-01 MaxPSpin= 1.39e+00 Energy (DEM): eKin = 4.19e-06 eGrav = 3.18e-02 eTot = 3.18e-02 
7601 time=3.80e-01 MaxPSpeed= 9.42e-02 MaxPSpin= 1.35e+00 Energy (DEM): eKin = 3.11e-06 eGrav = 3.18e-02 eTot = 3.18e-02 
7801 time=3.90e-01 MaxPSpeed= 1.14e-01 MaxPSpin= 1.16e+00 Energy (DEM): eKin = 2.22e-06 eGrav = 3.18e-02 eTot = 3.18e-02 
8001 time=4.00e-01 MaxPSpeed= 1.58e-01 MaxPSpin= 9.91e-01 Energy (DEM): eKin = 2.14e-06 eGrav = 3.18e-02 eTot = 3.18e-02 
8201 time=4.10e-01 MaxPSpeed= 6.36e-02 MaxPSpin= 8.68e-01 Energy (DEM): eKin = 1.24e-06 eGrav = 3.18e-02 eTot = 3.18e-02 
