0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
21000; time=4.2	MaxPSpeed= 0.435161	MaxPSpin= 5.77966	eKin = 17.3283	eGrav = 279022	eTot = 279039	
21100; time=4.22	MaxPSpeed= 0.59504	MaxPSpin= 7.9604	eKin = 22.9426	eGrav = 279018	eTot = 279040	
21200; time=4.24	MaxPSpeed= 0.673061	MaxPSpin= 10.1649	eKin = 30.1317	eGrav = 279014	eTot = 279044	
21300; time=4.26	MaxPSpeed= 0.499968	MaxPSpin= 7.63511	eKin = 20.5685	eGrav = 279010	eTot = 279030	
21400; time=4.28	MaxPSpeed= 0.449597	MaxPSpin= 7.60052	eKin = 19.7917	eGrav = 279007	eTot = 279026	
21500; time=4.3	MaxPSpeed= 0.536972	MaxPSpin= 7.85822	eKin = 24.1407	eGrav = 279004	eTot = 279028	
21600; time=4.32	MaxPSpeed= 0.526909	MaxPSpin= 8.21475	eKin = 26.4511	eGrav = 279001	eTot = 279028	
21700; time=4.34	MaxPSpeed= 0.594208	MaxPSpin= 8.42245	eKin = 30.6136	eGrav = 278998	eTot = 279029	
21800; time=4.36	MaxPSpeed= 0.595249	MaxPSpin= 5.72506	eKin = 27.6805	eGrav = 278994	eTot = 279021	
21900; time=4.38	MaxPSpeed= 0.788986	MaxPSpin= 12.2356	eKin = 52.6444	eGrav = 278990	eTot = 279043	
22000; time=4.4	MaxPSpeed= 0.983698	MaxPSpin= 14.8879	eKin = 76.3832	eGrav = 278988	eTot = 279064	
22100; time=4.42	MaxPSpeed= 0.755008	MaxPSpin= 7.73104	eKin = 56.5201	eGrav = 278985	eTot = 279042	
22200; time=4.44	MaxPSpeed= 0.8573	MaxPSpin= 8.18853	eKin = 61.4068	eGrav = 278981	eTot = 279043	
22300; time=4.46	MaxPSpeed= 0.691274	MaxPSpin= 10.8823	eKin = 68.6438	eGrav = 278972	eTot = 279041	
22400; time=4.48	MaxPSpeed= 0.567336	MaxPSpin= 7.17115	eKin = 64.867	eGrav = 278961	eTot = 279026	
22500; time=4.5	MaxPSpeed= 0.692497	MaxPSpin= 6.93404	eKin = 55.2289	eGrav = 278946	eTot = 279002	
22600; time=4.52	MaxPSpeed= 0.885131	MaxPSpin= 7.62605	eKin = 61.8002	eGrav = 278931	eTot = 278993	
22700; time=4.54	MaxPSpeed= 0.967762	MaxPSpin= 8.65577	eKin = 48.4223	eGrav = 278914	eTot = 278963	
22800; time=4.56	MaxPSpeed= 0.859701	MaxPSpin= 6.7866	eKin = 48.7151	eGrav = 278901	eTot = 278950	
22900; time=4.58	MaxPSpeed= 1.50249	MaxPSpin= 6.56078	eKin = 61.0317	eGrav = 278893	eTot = 278954	
23000; time=4.6	MaxPSpeed= 2.48404	MaxPSpin= 18.1	eKin = 165.489	eGrav = 278892	eTot = 279057	
23100; time=4.62	MaxPSpeed= 5.87509	MaxPSpin= 30.6653	eKin = 450.077	eGrav = 278911	eTot = 279361	
23200; time=4.64	MaxPSpeed= 0.995917	MaxPSpin= 9.05774	eKin = 112.784	eGrav = 278923	eTot = 279036	
23300; time=4.66	MaxPSpeed= 0.648185	MaxPSpin= 7.24351	eKin = 59.3434	eGrav = 278918	eTot = 278977	
23400; time=4.68	MaxPSpeed= 0.548115	MaxPSpin= 6.6562	eKin = 47.7758	eGrav = 278899	eTot = 278947	
23500; time=4.7	MaxPSpeed= 0.617701	MaxPSpin= 6.50714	eKin = 48.3728	eGrav = 278875	eTot = 278923	
23600; time=4.72	MaxPSpeed= 0.534323	MaxPSpin= 4.83761	eKin = 37.9042	eGrav = 278851	eTot = 278889	
23700; time=4.74	MaxPSpeed= 0.671794	MaxPSpin= 4.83755	eKin = 28.5167	eGrav = 278837	eTot = 278865	
23800; time=4.76	MaxPSpeed= 0.742591	MaxPSpin= 5.16267	eKin = 26.1162	eGrav = 278831	eTot = 278857	
23900; time=4.78	MaxPSpeed= 0.877715	MaxPSpin= 5.32325	eKin = 27.1061	eGrav = 278833	eTot = 278860	
24000; time=4.8	MaxPSpeed= 0.513119	MaxPSpin= 4.72292	eKin = 23.6075	eGrav = 278836	eTot = 278860	
24100; time=4.82	MaxPSpeed= 0.584696	MaxPSpin= 7.41788	eKin = 23.1028	eGrav = 278839	eTot = 278863	
24200; time=4.84	MaxPSpeed= 0.250044	MaxPSpin= 3.4707	eKin = 16.3007	eGrav = 278845	eTot = 278861	
24300; time=4.86	MaxPSpeed= 0.315667	MaxPSpin= 3.60036	eKin = 19.9975	eGrav = 278852	eTot = 278872	
24400; time=4.88	MaxPSpeed= 0.386175	MaxPSpin= 3.86226	eKin = 22.6829	eGrav = 278864	eTot = 278887	
24500; time=4.9	MaxPSpeed= 0.46241	MaxPSpin= 4.62444	eKin = 26.3631	eGrav = 278883	eTot = 278909	
24600; time=4.92	MaxPSpeed= 0.559563	MaxPSpin= 10.6764	eKin = 45.0945	eGrav = 278904	eTot = 278949	
24700; time=4.94	MaxPSpeed= 0.658783	MaxPSpin= 12.4604	eKin = 68.1129	eGrav = 278926	eTot = 278994	
24800; time=4.96	MaxPSpeed= 0.658623	MaxPSpin= 12.79	eKin = 74.2517	eGrav = 278949	eTot = 279023	
24900; time=4.98	MaxPSpeed= 0.960013	MaxPSpin= 11.4066	eKin = 90.6195	eGrav = 278977	eTot = 279067	
25000; time=5	MaxPSpeed= 1.17809	MaxPSpin= 10.0375	eKin = 123.841	eGrav = 279008	eTot = 279132	
25100; time=5.02	MaxPSpeed= 1.06471	MaxPSpin= 16.4315	eKin = 137.024	eGrav = 279039	eTot = 279176	
25200; time=5.04	MaxPSpeed= 1.16542	MaxPSpin= 14.3915	eKin = 173.739	eGrav = 279062	eTot = 279236	
25300; time=5.06	MaxPSpeed= 1.08801	MaxPSpin= 10.2541	eKin = 120.796	eGrav = 279062	eTot = 279183	
25400; time=5.08	MaxPSpeed= 1.01687	MaxPSpin= 10.2939	eKin = 96.5301	eGrav = 279039	eTot = 279135	
25500; time=5.1	MaxPSpeed= 1.05217	MaxPSpin= 10.6052	eKin = 89.8955	eGrav = 279011	eTot = 279101	
25600; time=5.12	MaxPSpeed= 1.1486	MaxPSpin= 11.0691	eKin = 95.9833	eGrav = 278980	eTot = 279076	
25700; time=5.14	MaxPSpeed= 1.32777	MaxPSpin= 10.2536	eKin = 96.0813	eGrav = 278946	eTot = 279042	
25800; time=5.16	MaxPSpeed= 1.25473	MaxPSpin= 10.2535	eKin = 78.9655	eGrav = 278915	eTot = 278994	
25900; time=5.18	MaxPSpeed= 0.978544	MaxPSpin= 10.2533	eKin = 70.4104	eGrav = 278898	eTot = 278968	
26000; time=5.2	MaxPSpeed= 1.05941	MaxPSpin= 10.2532	eKin = 72.8323	eGrav = 278882	eTot = 278955	
26100; time=5.22	MaxPSpeed= 1.14492	MaxPSpin= 10.2531	eKin = 69.5232	eGrav = 278868	eTot = 278938	
26200; time=5.24	MaxPSpeed= 1.1846	MaxPSpin= 10.253	eKin = 64.0104	eGrav = 278857	eTot = 278921	
26300; time=5.26	MaxPSpeed= 1.37467	MaxPSpin= 10.2528	eKin = 66.9865	eGrav = 278847	eTot = 278914	
26400; time=5.28	MaxPSpeed= 1.34995	MaxPSpin= 8.80201	eKin = 69.8289	eGrav = 278839	eTot = 278909	
26500; time=5.3	MaxPSpeed= 1.39028	MaxPSpin= 9.28604	eKin = 67.4686	eGrav = 278835	eTot = 278902	
26600; time=5.32	MaxPSpeed= 0.669037	MaxPSpin= 9.53425	eKin = 35.5691	eGrav = 278832	eTot = 278867	
26700; time=5.34	MaxPSpeed= 0.694914	MaxPSpin= 9.43894	eKin = 34.2049	eGrav = 278835	eTot = 278869	
26800; time=5.36	MaxPSpeed= 0.569747	MaxPSpin= 9.2774	eKin = 36.5978	eGrav = 278841	eTot = 278877	
26900; time=5.38	MaxPSpeed= 0.715194	MaxPSpin= 7.38421	eKin = 39.419	eGrav = 278847	eTot = 278886	
27000; time=5.4	MaxPSpeed= 0.908003	MaxPSpin= 7.93146	eKin = 43.5696	eGrav = 278853	eTot = 278896	
27100; time=5.42	MaxPSpeed= 0.53811	MaxPSpin= 8.69025	eKin = 34.4378	eGrav = 278861	eTot = 278896	
27200; time=5.44	MaxPSpeed= 0.594794	MaxPSpin= 8.53941	eKin = 30.442	eGrav = 278871	eTot = 278902	
27300; time=5.46	MaxPSpeed= 0.645612	MaxPSpin= 8.8404	eKin = 27.1769	eGrav = 278879	eTot = 278907	
27400; time=5.48	MaxPSpeed= 0.741997	MaxPSpin= 11.3784	eKin = 33.8304	eGrav = 278888	eTot = 278922	
27500; time=5.5	MaxPSpeed= 0.759954	MaxPSpin= 10.4405	eKin = 33.2286	eGrav = 278896	eTot = 278930	
27600; time=5.52	MaxPSpeed= 0.756571	MaxPSpin= 11.8958	eKin = 35.864	eGrav = 278905	eTot = 278941	
27700; time=5.54	MaxPSpeed= 0.846691	MaxPSpin= 9.85114	eKin = 33.1214	eGrav = 278910	eTot = 278944	
27800; time=5.56	MaxPSpeed= 0.947414	MaxPSpin= 10.6901	eKin = 62.9503	eGrav = 278911	eTot = 278974	
27900; time=5.58	MaxPSpeed= 1.06516	MaxPSpin= 10.4321	eKin = 43.9032	eGrav = 278894	eTot = 278937	
28000; time=5.6	MaxPSpeed= 0.449626	MaxPSpin= 11.0671	eKin = 29.2188	eGrav = 278868	eTot = 278898	
28100; time=5.62	MaxPSpeed= 0.618006	MaxPSpin= 16.16	eKin = 34.6035	eGrav = 278844	eTot = 278878	
28200; time=5.64	MaxPSpeed= 0.741187	MaxPSpin= 13.7921	eKin = 31.7278	eGrav = 278823	eTot = 278855	
28300; time=5.66	MaxPSpeed= 0.53338	MaxPSpin= 13.8979	eKin = 23.7125	eGrav = 278808	eTot = 278831	
28400; time=5.68	MaxPSpeed= 0.722324	MaxPSpin= 19.9092	eKin = 34.268	eGrav = 278798	eTot = 278832	
28500; time=5.7	MaxPSpeed= 0.917077	MaxPSpin= 14.4135	eKin = 30.4785	eGrav = 278789	eTot = 278819	
28600; time=5.72	MaxPSpeed= 0.830524	MaxPSpin= 13.5597	eKin = 31.1958	eGrav = 278778	eTot = 278809	
28700; time=5.74	MaxPSpeed= 0.898877	MaxPSpin= 15.0861	eKin = 36.8767	eGrav = 278769	eTot = 278806	
28800; time=5.76	MaxPSpeed= 1.07423	MaxPSpin= 16.0193	eKin = 41.9484	eGrav = 278762	eTot = 278804	
28900; time=5.78	MaxPSpeed= 1.25597	MaxPSpin= 17.1102	eKin = 61.8968	eGrav = 278759	eTot = 278821	
29000; time=5.8	MaxPSpeed= 1.44151	MaxPSpin= 18.1775	eKin = 71.9501	eGrav = 278760	eTot = 278831	
29100; time=5.82	MaxPSpeed= 1.62954	MaxPSpin= 17.8282	eKin = 75.8991	eGrav = 278766	eTot = 278842	
29200; time=5.84	MaxPSpeed= 0.927036	MaxPSpin= 19.2004	eKin = 100.116	eGrav = 278777	eTot = 278878	
29300; time=5.86	MaxPSpeed= 0.919932	MaxPSpin= 20.5698	eKin = 136.949	eGrav = 278793	eTot = 278930	
29400; time=5.88	MaxPSpeed= 0.874855	MaxPSpin= 25.4873	eKin = 129.384	eGrav = 278808	eTot = 278938	
29500; time=5.9	MaxPSpeed= 0.877781	MaxPSpin= 23.8779	eKin = 110.451	eGrav = 278818	eTot = 278928	
29600; time=5.92	MaxPSpeed= 1.04316	MaxPSpin= 24.5472	eKin = 121.153	eGrav = 278820	eTot = 278941	
29700; time=5.94	MaxPSpeed= 1.00422	MaxPSpin= 26.7524	eKin = 101.133	eGrav = 278805	eTot = 278906	
29800; time=5.96	MaxPSpeed= 1.08112	MaxPSpin= 27.8118	eKin = 104.288	eGrav = 278783	eTot = 278887	
29900; time=5.98	MaxPSpeed= 0.829534	MaxPSpin= 36.537	eKin = 127.485	eGrav = 278759	eTot = 278886	
30000; time=6	MaxPSpeed= 0.840032	MaxPSpin= 32.5648	eKin = 105.865	eGrav = 278736	eTot = 278842	
30100; time=6.02	MaxPSpeed= 0.968245	MaxPSpin= 32.3429	eKin = 95.6556	eGrav = 278722	eTot = 278817	
30200; time=6.04	MaxPSpeed= 0.991306	MaxPSpin= 38.6272	eKin = 104.79	eGrav = 278715	eTot = 278820	
30300; time=6.06	MaxPSpeed= 1.1765	MaxPSpin= 40.949	eKin = 112.216	eGrav = 278715	eTot = 278827	
30400; time=6.08	MaxPSpeed= 0.810428	MaxPSpin= 41.8745	eKin = 107.533	eGrav = 278720	eTot = 278828	
30500; time=6.1	MaxPSpeed= 0.85538	MaxPSpin= 59.952	eKin = 185.486	eGrav = 278730	eTot = 278915	
30600; time=6.12	MaxPSpeed= 4.42282	MaxPSpin= 26.8806	eKin = 395.971	eGrav = 278759	eTot = 279155	
30700; time=6.14	MaxPSpeed= 0.809798	MaxPSpin= 13.9097	eKin = 79.7033	eGrav = 278785	eTot = 278864	
30800; time=6.16	MaxPSpeed= 0.565978	MaxPSpin= 15.6472	eKin = 50.6809	eGrav = 278794	eTot = 278845	
30900; time=6.18	MaxPSpeed= 0.538631	MaxPSpin= 6.38302	eKin = 28.1861	eGrav = 278796	eTot = 278824	
31000; time=6.2	MaxPSpeed= 0.586807	MaxPSpin= 6.8342	eKin = 21.8977	eGrav = 278796	eTot = 278818	
31100; time=6.22	MaxPSpeed= 0.642713	MaxPSpin= 7.60298	eKin = 22.0238	eGrav = 278800	eTot = 278822	
31200; time=6.24	MaxPSpeed= 0.709209	MaxPSpin= 8.3896	eKin = 24.4401	eGrav = 278805	eTot = 278830	
31300; time=6.26	MaxPSpeed= 0.797648	MaxPSpin= 9.28614	eKin = 38.2394	eGrav = 278813	eTot = 278851	
31400; time=6.28	MaxPSpeed= 0.915013	MaxPSpin= 10.2723	eKin = 45.5123	eGrav = 278823	eTot = 278869	
31500; time=6.3	MaxPSpeed= 0.680362	MaxPSpin= 11.3359	eKin = 50.1353	eGrav = 278832	eTot = 278882	
31600; time=6.32	MaxPSpeed= 0.750678	MaxPSpin= 12.5687	eKin = 57.6268	eGrav = 278842	eTot = 278900	
31700; time=6.34	MaxPSpeed= 0.909055	MaxPSpin= 12.8414	eKin = 66.9871	eGrav = 278854	eTot = 278921	
31800; time=6.36	MaxPSpeed= 1.09452	MaxPSpin= 12.8412	eKin = 60.7146	eGrav = 278866	eTot = 278927	
31900; time=6.38	MaxPSpeed= 0.703199	MaxPSpin= 10.2196	eKin = 53.0134	eGrav = 278877	eTot = 278930	
32000; time=6.4	MaxPSpeed= 0.857426	MaxPSpin= 10.2421	eKin = 53.7972	eGrav = 278885	eTot = 278939	
32100; time=6.42	MaxPSpeed= 0.8914	MaxPSpin= 10.6376	eKin = 59.0408	eGrav = 278889	eTot = 278948	
32200; time=6.44	MaxPSpeed= 0.476604	MaxPSpin= 8.12805	eKin = 64.9472	eGrav = 278890	eTot = 278955	
32300; time=6.46	MaxPSpeed= 0.519104	MaxPSpin= 7.5465	eKin = 73.4991	eGrav = 278888	eTot = 278961	
32400; time=6.48	MaxPSpeed= 0.614555	MaxPSpin= 5.40433	eKin = 93.7672	eGrav = 278883	eTot = 278976	
32500; time=6.5	MaxPSpeed= 0.9246	MaxPSpin= 6.25484	eKin = 117.754	eGrav = 278881	eTot = 278999	
32600; time=6.52	MaxPSpeed= 0.569662	MaxPSpin= 6.79069	eKin = 91.2463	eGrav = 278889	eTot = 278980	
32700; time=6.54	MaxPSpeed= 0.743609	MaxPSpin= 13.0602	eKin = 97.8087	eGrav = 278903	eTot = 279001	
32800; time=6.56	MaxPSpeed= 1.32762	MaxPSpin= 16.3461	eKin = 147.1	eGrav = 278915	eTot = 279062	
32900; time=6.58	MaxPSpeed= 1.78492	MaxPSpin= 24.3161	eKin = 266.211	eGrav = 278928	eTot = 279194	
33000; time=6.6	MaxPSpeed= 3.51383	MaxPSpin= 34.4882	eKin = 437.198	eGrav = 278944	eTot = 279381	
33100; time=6.62	MaxPSpeed= 1.28994	MaxPSpin= 14.7903	eKin = 183.359	eGrav = 278950	eTot = 279133	
33200; time=6.64	MaxPSpeed= 1.06187	MaxPSpin= 9.96567	eKin = 85.752	eGrav = 278954	eTot = 279040	
33300; time=6.66	MaxPSpeed= 0.889841	MaxPSpin= 8.82274	eKin = 63.3795	eGrav = 278962	eTot = 279025	
33400; time=6.68	MaxPSpeed= 0.640651	MaxPSpin= 5.30516	eKin = 44.1785	eGrav = 278973	eTot = 279017	
33500; time=6.7	MaxPSpeed= 0.744146	MaxPSpin= 4.19999	eKin = 29.0344	eGrav = 278982	eTot = 279011	
33600; time=6.72	MaxPSpeed= 0.391916	MaxPSpin= 4.23402	eKin = 22.028	eGrav = 278990	eTot = 279012	
33700; time=6.74	MaxPSpeed= 0.350835	MaxPSpin= 3.37035	eKin = 20.1708	eGrav = 278995	eTot = 279015	
33800; time=6.76	MaxPSpeed= 0.419656	MaxPSpin= 3.97286	eKin = 23.2184	eGrav = 278998	eTot = 279022	
33900; time=6.78	MaxPSpeed= 0.561627	MaxPSpin= 4.72245	eKin = 26.783	eGrav = 279002	eTot = 279028	
34000; time=6.8	MaxPSpeed= 0.557677	MaxPSpin= 5.44899	eKin = 26.2907	eGrav = 279003	eTot = 279030	
34100; time=6.82	MaxPSpeed= 0.664554	MaxPSpin= 5.92383	eKin = 26.8098	eGrav = 279005	eTot = 279032	
34200; time=6.84	MaxPSpeed= 0.79007	MaxPSpin= 6.27158	eKin = 31.0948	eGrav = 279010	eTot = 279041	
34300; time=6.86	MaxPSpeed= 0.513941	MaxPSpin= 4.8885	eKin = 36.0781	eGrav = 279015	eTot = 279051	
34400; time=6.88	MaxPSpeed= 0.689655	MaxPSpin= 5.77395	eKin = 44.2932	eGrav = 279021	eTot = 279066	
34500; time=6.9	MaxPSpeed= 0.386777	MaxPSpin= 6.5009	eKin = 44.1188	eGrav = 279030	eTot = 279074	
34600; time=6.92	MaxPSpeed= 0.46707	MaxPSpin= 7.121	eKin = 53.2765	eGrav = 279041	eTot = 279094	
34700; time=6.94	MaxPSpeed= 0.8363	MaxPSpin= 7.97683	eKin = 62.4172	eGrav = 279053	eTot = 279116	
34800; time=6.96	MaxPSpeed= 1.67642	MaxPSpin= 8.31614	eKin = 106.246	eGrav = 279072	eTot = 279178	
34900; time=6.98	MaxPSpeed= 1.52185	MaxPSpin= 8.31604	eKin = 108.636	eGrav = 279095	eTot = 279203	
35000; time=7	MaxPSpeed= 1.1256	MaxPSpin= 7.35582	eKin = 96.4252	eGrav = 279117	eTot = 279213	
35100; time=7.02	MaxPSpeed= 0.943503	MaxPSpin= 7.35574	eKin = 97.4412	eGrav = 279143	eTot = 279240	
35200; time=7.04	MaxPSpeed= 0.836632	MaxPSpin= 7.35565	eKin = 97.0794	eGrav = 279164	eTot = 279262	
35300; time=7.06	MaxPSpeed= 0.744954	MaxPSpin= 7.35556	eKin = 100.949	eGrav = 279178	eTot = 279279	
35400; time=7.08	MaxPSpeed= 0.767677	MaxPSpin= 9.91121	eKin = 131.047	eGrav = 279186	eTot = 279317	
35500; time=7.1	MaxPSpeed= 0.802468	MaxPSpin= 12.3694	eKin = 171.545	eGrav = 279192	eTot = 279363	
35600; time=7.12	MaxPSpeed= 0.904325	MaxPSpin= 19.243	eKin = 235.185	eGrav = 279199	eTot = 279434	
35700; time=7.14	MaxPSpeed= 1.0734	MaxPSpin= 16.1477	eKin = 275.897	eGrav = 279207	eTot = 279483	
35800; time=7.16	MaxPSpeed= 1.2491	MaxPSpin= 14.3028	eKin = 254.293	eGrav = 279216	eTot = 279471	
35900; time=7.18	MaxPSpeed= 1.24279	MaxPSpin= 18.0458	eKin = 252.294	eGrav = 279219	eTot = 279471	
36000; time=7.2	MaxPSpeed= 0.984382	MaxPSpin= 10.8387	eKin = 174.84	eGrav = 279204	eTot = 279378	
36100; time=7.22	MaxPSpeed= 2.18683	MaxPSpin= 12.9861	eKin = 199.718	eGrav = 279179	eTot = 279378	
36200; time=7.24	MaxPSpeed= 1.28748	MaxPSpin= 11.0421	eKin = 179.482	eGrav = 279158	eTot = 279338	
36300; time=7.26	MaxPSpeed= 1.33277	MaxPSpin= 7.74623	eKin = 163.035	eGrav = 279141	eTot = 279304	
36400; time=7.28	MaxPSpeed= 1.42567	MaxPSpin= 12.7603	eKin = 179.476	eGrav = 279131	eTot = 279310	
36500; time=7.3	MaxPSpeed= 1.00013	MaxPSpin= 7.67422	eKin = 88.7571	eGrav = 279121	eTot = 279210	
36600; time=7.32	MaxPSpeed= 0.738891	MaxPSpin= 5.31793	eKin = 52.1277	eGrav = 279105	eTot = 279157	
36700; time=7.34	MaxPSpeed= 0.597383	MaxPSpin= 5.59515	eKin = 47.0266	eGrav = 279087	eTot = 279134	
36800; time=7.36	MaxPSpeed= 0.548509	MaxPSpin= 5.09424	eKin = 43.187	eGrav = 279073	eTot = 279116	
36900; time=7.38	MaxPSpeed= 0.475351	MaxPSpin= 4.40328	eKin = 37.3498	eGrav = 279060	eTot = 279097	
37000; time=7.4	MaxPSpeed= 0.588721	MaxPSpin= 4.87997	eKin = 32.8866	eGrav = 279054	eTot = 279086	
37100; time=7.42	MaxPSpeed= 0.758182	MaxPSpin= 5.25114	eKin = 43.9422	eGrav = 279052	eTot = 279096	
37200; time=7.44	MaxPSpeed= 0.619367	MaxPSpin= 7.02368	eKin = 48.9113	eGrav = 279056	eTot = 279105	
37300; time=7.46	MaxPSpeed= 0.596698	MaxPSpin= 6.28093	eKin = 62.4401	eGrav = 279070	eTot = 279133	
37400; time=7.48	MaxPSpeed= 0.550916	MaxPSpin= 7.16931	eKin = 65.5544	eGrav = 279090	eTot = 279156	
37500; time=7.5	MaxPSpeed= 0.677546	MaxPSpin= 6.59039	eKin = 57.2881	eGrav = 279112	eTot = 279169	
37600; time=7.52	MaxPSpeed= 0.809843	MaxPSpin= 8.46733	eKin = 71.4668	eGrav = 279127	eTot = 279198	
37700; time=7.54	MaxPSpeed= 0.824009	MaxPSpin= 12.2614	eKin = 94.02	eGrav = 279138	eTot = 279232	
37800; time=7.56	MaxPSpeed= 0.906836	MaxPSpin= 5.20694	eKin = 69.4646	eGrav = 279144	eTot = 279213	
37900; time=7.58	MaxPSpeed= 0.636617	MaxPSpin= 3.5147	eKin = 49.8465	eGrav = 279142	eTot = 279192	
38000; time=7.6	MaxPSpeed= 0.693963	MaxPSpin= 4.44254	eKin = 48.4872	eGrav = 279135	eTot = 279183	
38100; time=7.62	MaxPSpeed= 0.71455	MaxPSpin= 5.43014	eKin = 46.5979	eGrav = 279122	eTot = 279168	
38200; time=7.64	MaxPSpeed= 0.884774	MaxPSpin= 7.27082	eKin = 67.2131	eGrav = 279107	eTot = 279174	
38300; time=7.66	MaxPSpeed= 0.912081	MaxPSpin= 9.30627	eKin = 94.4135	eGrav = 279095	eTot = 279189	
38400; time=7.68	MaxPSpeed= 0.546905	MaxPSpin= 9.33698	eKin = 66.0923	eGrav = 279084	eTot = 279150	
38500; time=7.7	MaxPSpeed= 0.705213	MaxPSpin= 11.7274	eKin = 66.6299	eGrav = 279072	eTot = 279138	
38600; time=7.72	MaxPSpeed= 0.82658	MaxPSpin= 14.3161	eKin = 87.1605	eGrav = 279058	eTot = 279145	
38700; time=7.74	MaxPSpeed= 0.964564	MaxPSpin= 9.06257	eKin = 82.2039	eGrav = 279047	eTot = 279129	
38800; time=7.76	MaxPSpeed= 0.863638	MaxPSpin= 8.93636	eKin = 60.1553	eGrav = 279041	eTot = 279101	
38900; time=7.78	MaxPSpeed= 0.631531	MaxPSpin= 5.5822	eKin = 46.1044	eGrav = 279033	eTot = 279079	
39000; time=7.8	MaxPSpeed= 0.822838	MaxPSpin= 7.22385	eKin = 49.9292	eGrav = 279024	eTot = 279074	
39100; time=7.82	MaxPSpeed= 1.01601	MaxPSpin= 5.87495	eKin = 53.5536	eGrav = 279015	eTot = 279069	
39200; time=7.84	MaxPSpeed= 0.852248	MaxPSpin= 5.83157	eKin = 51.6936	eGrav = 279008	eTot = 279060	
39300; time=7.86	MaxPSpeed= 1.02677	MaxPSpin= 7.64753	eKin = 62.1024	eGrav = 279002	eTot = 279064	
39400; time=7.88	MaxPSpeed= 0.648	MaxPSpin= 9.00792	eKin = 69.9919	eGrav = 278998	eTot = 279068	
39500; time=7.9	MaxPSpeed= 0.726435	MaxPSpin= 9.47932	eKin = 80.675	eGrav = 278997	eTot = 279078	
39600; time=7.92	MaxPSpeed= 0.786581	MaxPSpin= 10.2834	eKin = 82.6541	eGrav = 279002	eTot = 279084	
39700; time=7.94	MaxPSpeed= 0.844147	MaxPSpin= 11.1901	eKin = 71.993	eGrav = 279005	eTot = 279077	
39800; time=7.96	MaxPSpeed= 0.913556	MaxPSpin= 7.76559	eKin = 73.8827	eGrav = 279007	eTot = 279081	
39900; time=7.98	MaxPSpeed= 0.828412	MaxPSpin= 7.75083	eKin = 59.8549	eGrav = 279005	eTot = 279065	
40000; time=8	MaxPSpeed= 1.02187	MaxPSpin= 7.75074	eKin = 49.3749	eGrav = 279000	eTot = 279050	
40100; time=8.02	MaxPSpeed= 1.21621	MaxPSpin= 7.75065	eKin = 40.3462	eGrav = 278996	eTot = 279036	
40200; time=8.04	MaxPSpeed= 0.644985	MaxPSpin= 5.4918	eKin = 37.3535	eGrav = 278989	eTot = 279027	
40300; time=8.06	MaxPSpeed= 0.694709	MaxPSpin= 6.19752	eKin = 38.9676	eGrav = 278983	eTot = 279022	
40400; time=8.08	MaxPSpeed= 0.386839	MaxPSpin= 4.60578	eKin = 27.7828	eGrav = 278978	eTot = 279006	
40500; time=8.1	MaxPSpeed= 0.345566	MaxPSpin= 8.10085	eKin = 34.094	eGrav = 278977	eTot = 279011	
40600; time=8.12	MaxPSpeed= 0.320467	MaxPSpin= 6.33451	eKin = 33.437	eGrav = 278982	eTot = 279015	
40700; time=8.14	MaxPSpeed= 0.35581	MaxPSpin= 4.9802	eKin = 33.001	eGrav = 278987	eTot = 279020	
40800; time=8.16	MaxPSpeed= 0.358839	MaxPSpin= 5.4873	eKin = 32.6972	eGrav = 278994	eTot = 279026	
40900; time=8.18	MaxPSpeed= 0.376846	MaxPSpin= 6.52963	eKin = 40.173	eGrav = 279000	eTot = 279040	
41000; time=8.2	MaxPSpeed= 0.598948	MaxPSpin= 9.84786	eKin = 53.8936	eGrav = 279005	eTot = 279059	
41100; time=8.22	MaxPSpeed= 0.831102	MaxPSpin= 11.265	eKin = 89.6904	eGrav = 279008	eTot = 279098	
41200; time=8.24	MaxPSpeed= 1.31304	MaxPSpin= 19.4077	eKin = 164.673	eGrav = 279011	eTot = 279176	
41300; time=8.26	MaxPSpeed= 1.02708	MaxPSpin= 14.9708	eKin = 91.1497	eGrav = 279022	eTot = 279113	
41400; time=8.28	MaxPSpeed= 1.24046	MaxPSpin= 9.85323	eKin = 99.5357	eGrav = 279048	eTot = 279148	
41500; time=8.3	MaxPSpeed= 1.67568	MaxPSpin= 12.8045	eKin = 158.453	eGrav = 279085	eTot = 279243	
41600; time=8.32	MaxPSpeed= 1.77589	MaxPSpin= 13.5354	eKin = 131.654	eGrav = 279126	eTot = 279258	
41700; time=8.34	MaxPSpeed= 0.909348	MaxPSpin= 9.35288	eKin = 93.009	eGrav = 279151	eTot = 279244	
41800; time=8.36	MaxPSpeed= 1.07256	MaxPSpin= 9.30157	eKin = 111.816	eGrav = 279159	eTot = 279271	
41900; time=8.38	MaxPSpeed= 0.900571	MaxPSpin= 11.9065	eKin = 106.681	eGrav = 279159	eTot = 279266	
42000; time=8.4	MaxPSpeed= 0.955303	MaxPSpin= 10.669	eKin = 73.0858	eGrav = 279149	eTot = 279222	
42100; time=8.42	MaxPSpeed= 0.797019	MaxPSpin= 3.59649	eKin = 51.2143	eGrav = 279133	eTot = 279185	
