500
0 1 0.1 6.00614 1.00835 0.149992 0.000367707 -0.000360717 -0.000152241 0.00328204 0.000907179 -0.00945804 1 0 0 0 0 0 0 0
1 1 0.1 5.86165 1.15493 0.150001 4.16248e-05 -0.000104877 -1.39535e-05 8.53922e-05 -1.90648e-05 -0.000384918 1 0 0 0 0 0 0 0
2 1 0.1 5.72025 1.29629 0.149991 9.3513e-05 -0.000218655 3.97836e-05 0.000642309 0.000201202 0.000115971 1 0 0 0 0 0 0 0
3 1 0.1 5.57896 1.43766 0.149711 0.000371046 -0.00063444 0.000884923 0.0129004 -0.00151311 -0.00310784 1 0 0 0 0 0 0 0
4 1 0.1 5.43931 1.58011 0.159483 0.00169619 -0.000734866 0.000926989 -0.00077259 -0.0127159 -0.00822867 1 0 0 0 0 0 0 0
5 1 0.1 5.29913 1.72045 0.137608 0.00108855 -0.00374788 0.00122645 0.0203626 0.000995612 0.0385951 1 0 0 0 0 0 0 0
6 1 0.1 5.15634 1.85906 0.14973 0.0034484 -0.00654528 -0.00305251 -0.0656613 -0.00608841 -0.0854084 1 0 0 0 0 0 0 0
7 1 0.1 5.00363 2.01771 0.148997 -0.0230305 0.0234787 0.0224698 -0.307089 0.183672 -0.488832 1 0 0 0 0 0 0 0
8 1 0.1 4.86076 2.16252 0.144997 -0.000925311 -0.00418543 0.0157853 0.164876 -0.0700187 -0.0171942 1 0 0 0 0 0 0 0
9 1 0.1 4.71271 2.31026 0.150036 -0.000534945 -0.00130402 0.000164614 -0.00272065 -0.00059475 0.00768934 1 0 0 0 0 0 0 0
10 1 0.1 4.45048 2.56918 0.137421 -0.00123283 0.000249859 0.00107264 0.012794 -0.0173276 0.0071737 1 0 0 0 0 0 0 0
11 1 0.1 4.29312 2.72924 0.148329 9.98648e-05 0.00145783 -0.000524391 -0.00610318 0.00364706 0.00981575 1 0 0 0 0 0 0 0
12 1 0.1 4.18964 2.90008 0.139007 -8.24258e-05 0.000328516 -0.000240909 -0.000170144 -0.00184103 0.000246399 1 0 0 0 0 0 0 0
13 1 0.1 4.18858 3.10002 0.143873 0.0111611 0.00140869 -0.0459871 -0.156703 0.458177 -0.0265063 1 0 0 0 0 0 0 0
14 1 0.1 4.29807 3.27381 0.137509 0.024558 0.0407759 0.00651694 -0.448989 0.282921 0.431011 1 0 0 0 0 0 0 0
15 1 0.1 4.44792 3.43252 0.150331 -0.00228697 -0.00125742 0.00358493 0.162682 -0.159276 0.0317221 1 0 0 0 0 0 0 0
16 1 0.1 4.5887 3.57215 0.14791 -0.0164152 0.00275218 0.0542826 -0.292983 -0.508746 -0.0604247 1 0 0 0 0 0 0 0
17 1 0.1 4.79682 3.77272 0.136177 -0.00221088 -0.000658986 0.00146686 -0.0192422 -0.090928 -0.119332 1 0 0 0 0 0 0 0
18 1 0.1 5.02308 4.0059 0.150298 0.00303703 0.00148479 -0.000868535 0.0114671 0.00582948 -0.0279066 1 0 0 0 0 0 0 0
19 1 0.1 5.16378 4.14695 0.150213 0.00387218 0.00265029 0.00183806 -0.0051552 -0.0247418 0.0413495 1 0 0 0 0 0 0 0
20 1 0.1 5.36973 4.25823 0.218183 -0.000182001 0.000617392 -0.00162404 0.00896808 0.00691408 -0.0419104 1 0 0 0 0 0 0 0
21 1 0.1 5.4442 4.4255 0.139088 -0.000557672 0.000244198 -0.000443085 0.00599456 0.0135693 0.0342604 1 0 0 0 0 0 0 0
22 1 0.1 5.63711 4.39756 0.223012 0.0021229 0.000260619 0.00103815 0.00511926 -0.0234031 0.00496194 1 0 0 0 0 0 0 0
23 1 0.1 5.59659 4.57351 0.137534 0.00144454 0.000588586 0.000431579 -0.00612292 0.00649382 0.016239 1 0 0 0 0 0 0 0
24 1 0.1 5.77565 4.75262 0.148619 -0.00051638 -0.00034057 -0.000336308 -0.00273446 0.00442383 -0.00871075 1 0 0 0 0 0 0 0
25 1 0.1 6.29914 0.721669 0.141196 0.00113845 -0.000164884 -0.000703266 -0.00695655 0.0110787 -0.0057367 1 0 0 0 0 0 0 0
26 1 0.1 6.08514 1.23978 0.137009 0.00349624 0.00190794 -0.00127821 -0.0223182 0.0265469 0.0320313 1 0 0 0 0 0 0 0
27 1 0.1 5.91536 1.40848 0.137022 0.00084176 0.00906972 -0.00166703 -0.0471078 0.0164822 -0.0775355 1 0 0 0 0 0 0 0
28 1 0.1 5.86293 1.57954 0.22468 0.00130131 0.00894882 -0.0011951 -0.0543648 0.0406659 -0.0460891 1 0 0 0 0 0 0 0
29 1 0.1 5.62698 1.64509 0.137439 0.00308154 -0.00180252 -2.08895e-06 0.0194784 0.0305774 -0.0141752 1 0 0 0 0 0 0 0
30 1 0.1 5.46663 1.78545 0.225227 -0.00300522 0.0049222 0.00213999 -0.0333817 -0.0213735 0.0522596 1 0 0 0 0 0 0 0
31 1 0.1 5.34662 1.91925 0.137553 -0.00189538 0.00747467 0.00240247 0.147112 0.0622363 -0.152659 1 0 0 0 0 0 0 0
32 1 0.1 5.19842 2.05349 0.136894 -0.0179793 -0.00756175 -0.00124376 0.0924694 -0.291202 0.378393 1 0 0 0 0 0 0 0
33 1 0.1 5.06734 2.20859 0.135159 -0.00981284 0.00219283 0.00491331 0.00865656 -0.0977149 -0.0541403 1 0 0 0 0 0 0 0
34 1 0.1 4.8934 2.33166 0.246182 -0.0721931 0.0206703 -0.000971017 -0.395824 -0.0991229 0.763061 1 0 0 0 0 0 0 0
35 1 0.1 4.81375 2.51024 0.301993 -0.00992907 0.0279442 0.00798082 -1.10843 1.74398 1.39427 1 0 0 0 0 0 0 0
36 1 0.1 4.54872 2.74294 0.146403 -0.00845455 0.00216117 0.0630457 0.489836 -0.358382 0.0643923 1 0 0 0 0 0 0 0
37 1 0.1 4.41216 2.88901 0.136005 -0.00396686 0.00632424 -0.00251353 -0.0214263 -0.0283632 0.050555 1 0 0 0 0 0 0 0
38 1 0.1 4.49105 3.09446 0.136996 0.00376006 0.000228686 -0.00343591 0.0183601 -0.00993895 0.00715109 1 0 0 0 0 0 0 0
39 1 0.1 4.57221 3.27656 0.137322 0.00328113 0.000223247 -0.00248169 -0.0267843 0.0471955 -0.011254 1 0 0 0 0 0 0 0
40 1 0.1 4.71054 3.42028 0.135428 -0.0252173 0.0258978 -0.0055378 0.391773 0.129697 0.232259 1 0 0 0 0 0 0 0
41 1 0.1 4.80543 3.57369 0.218507 -0.00583222 -0.0193373 0.0508737 -0.034612 0.319861 0.170956 1 0 0 0 0 0 0 0
42 1 0.1 4.99246 3.80991 0.13694 -0.0015639 0.000447812 -0.00146027 -0.03236 -0.0958228 -0.0234879 1 0 0 0 0 0 0 0
43 1 0.1 5.33573 3.95275 0.29078 0.00113053 -0.00110981 -0.00130323 0.0598953 -0.0123944 -0.026929 1 0 0 0 0 0 0 0
44 1 0.1 5.35078 4.07757 0.136881 0.00282437 0.000272421 -0.000231287 -0.0147057 0.0288385 0.100289 1 0 0 0 0 0 0 0
45 1 0.1 5.55121 4.239 0.137124 0.00202362 0.00112153 0.000406436 -0.0128663 0.0303865 -0.0483076 1 0 0 0 0 0 0 0
46 1 0.1 5.86772 4.29244 0.137088 -0.000221865 0.00239249 -0.00044117 0.0620035 -0.0308176 -0.00546752 1 0 0 0 0 0 0 0
47 1 0.1 5.91129 4.44428 0.258209 -0.000761224 0.000573004 0.00075464 -0.0311921 -0.00485868 -0.0120687 1 0 0 0 0 0 0 0
48 1 0.1 5.7954 4.55369 0.137474 0.000934272 0.00036227 -0.000340165 0.00065386 0.00338355 -0.0181105 1 0 0 0 0 0 0 0
49 1 0.1 6.07101 5.0522 0.148226 0.000113617 -6.03185e-05 -0.000518818 0.00119656 0.00365303 -0.00168137 1 0 0 0 0 0 0 0
50 1 0.1 6.43989 0.578263 0.150012 0.00196537 -0.0014078 8.92009e-05 -0.000906979 0.00545349 -0.0115782 1 0 0 0 0 0 0 0
51 1 0.1 6.19475 1.07277 0.137457 0.000125866 0.000671652 -0.00048541 -0.0201709 0.000857408 -0.0106099 1 0 0 0 0 0 0 0
52 1 0.1 6.02859 1.64967 0.137467 0.00194896 0.00160953 -0.00343074 -0.0119638 0.00920809 -0.0148994 1 0 0 0 0 0 0 0
53 1 0.1 5.86105 1.75877 0.137193 0.00170241 0.00215901 -0.00181901 0.00164743 0.0113016 0.0084296 1 0 0 0 0 0 0 0
54 1 0.1 5.78841 1.94493 0.137343 -0.0032324 -0.00179501 -5.0527e-05 0.0211466 -0.0316038 0.0557466 1 0 0 0 0 0 0 0
55 1 0.1 5.69864 1.79604 0.247096 0.000457144 0.00411619 -0.00433793 -0.09421 -0.0610113 0.0363981 1 0 0 0 0 0 0 0
56 1 0.1 5.59009 1.92135 0.136386 -0.00250206 -0.00178364 -0.002809 0.0299653 -0.0054809 0.00620779 1 0 0 0 0 0 0 0
57 1 0.1 5.38185 2.13216 0.139809 -0.0239764 0.0160426 0.0138904 -0.0878074 0.132706 -0.126855 1 0 0 0 0 0 0 0
58 1 0.1 5.26659 2.30778 0.137474 -0.0834786 0.0303004 0.00020691 -0.138952 0.386682 0.0679306 1 0 0 0 0 0 0 0
59 1 0.1 5.09319 2.41281 0.139768 -0.0489718 0.0138826 0.0552788 0.0664194 -0.236284 0.169994 1 0 0 0 0 0 0 0
60 1 0.1 4.91256 2.49477 0.133867 -0.0576293 -0.00811213 -0.0148292 0.00599584 -0.738152 -0.360682 1 0 0 0 0 0 0 0
61 1 0.1 4.71602 2.50948 0.134639 -0.0323687 -0.00405319 0.00893924 0.103773 -0.205044 -0.469827 1 0 0 0 0 0 0 0
62 1 0.1 4.60376 2.93329 0.172396 -0.0235903 0.0024241 0.101324 -0.518867 -1.13089 -0.106092 1 0 0 0 0 0 0 0
63 1 0.1 4.68575 3.11667 0.176514 0.00540012 -0.00226655 -0.0138365 0.0598223 0.119814 -0.0155496 1 0 0 0 0 0 0 0
64 1 0.1 4.80791 3.2645 0.281099 -0.00155283 0.0074961 0.00139948 -0.0898416 0.177456 0.00624796 1 0 0 0 0 0 0 0
65 1 0.1 4.90373 3.36888 0.140045 -0.042912 -0.0392518 -0.0675933 -0.210046 0.491831 -0.665565 1 0 0 0 0 0 0 0
66 1 0.1 5.01676 3.61246 0.136528 0.00883036 0.000956698 0.00072903 -0.00603153 0.100604 0.0983235 1 0 0 0 0 0 0 0
67 1 0.1 5.18962 3.89595 0.136477 0.00470177 0.000852223 0.000784284 -0.0055781 0.048618 -0.00287905 1 0 0 0 0 0 0 0
68 1 0.1 5.4657 3.91456 0.138293 0.00704537 0.00415311 -0.00124577 0.0671405 -0.0147642 -0.0221352 1 0 0 0 0 0 0 0
69 1 0.1 5.52947 3.98879 0.323215 0.00263355 -0.00622554 1.58966e-05 -0.015665 0.00484867 -0.0204834 1 0 0 0 0 0 0 0
70 1 0.1 5.7293 4.14828 0.137403 0.00210092 1.47771e-06 -0.00070337 -0.0223023 -0.02389 0.0324189 1 0 0 0 0 0 0 0
