time particleFlowRateX, particleFlowRateY, particleFlowRateZ
0 1.44982e-05 0 -2.50799e-05
0.01005 0.0429917 0.0119437 0.0393691
0.02 0.0259297 0.00736774 0.0184354
0.03 0.0206108 0.00422349 0.00394926
0.04 0.0142514 0.00318121 -0.00716536
0.05 0.0117889 0.00187406 -0.0174247
0.06 0.00971063 0.000817109 -0.0240885
0.07 0.0083099 0.000260728 -0.0297239
0.08005 0.00865881 -0.000581023 -0.0306006
