time meanMaxOverlap maxOverlap meanRelativeMaxOverlap maxRelativeOverlap
0 0 0 0 0
0.01005 1.48899e-05 5.65279e-05 0.00659276 0.0242297
0.02 1.69336e-05 7.36488e-05 0.00755155 0.0344314
0.03 7.89167e-06 1.89206e-05 0.00350296 0.00873123
0.04 1.50617e-05 4.60802e-05 0.00670901 0.0209933
0.05 5.28624e-06 1.77581e-05 0.00234587 0.00816466
0.06 7.55374e-06 2.4907e-05 0.00334856 0.0114357
0.07 8.15433e-06 2.5081e-05 0.00368202 0.0116493
0.08005 8.17847e-06 2.18673e-05 0.00367846 0.0100864
