time collisionForces hydraulicForces
0 0 0
0.01005 2.35347 29.053
0.02 1.20336 22.2347
0.03 0.509169 14.5353
0.04 0.545109 11.2832
0.05 0.2108 9.08641
0.06 0.407444 7.67505
0.07 0.367489 5.75842
0.08005 0.262158 5.56422
