time meanMaxDtOverlap maxDtOverlap meanRelativeMaxDtOverlap maxRelativeDtOverlap
0 0 0 0 0
0.01005 0.000978222 0.00916015 0.433977 3.95345
0.02 2.79286e-05 0.000125355 0.0124079 0.0561627
0.03 2.24761e-05 9.01225e-05 0.00999875 0.0402153
0.04 1.64335e-05 5.78495e-05 0.00729915 0.0258372
0.05 1.44475e-05 5.51167e-05 0.00640743 0.0238497
0.06 1.37262e-05 6.182e-05 0.00608868 0.0267967
0.07 1.22922e-05 4.81704e-05 0.00545951 0.0213143
0.08005 1.20545e-05 3.87832e-05 0.00538134 0.0174463
