13601; time=2.7202	MaxPSpeed= 6.44797e-05	MaxPSpin= 0.0222808	eKin = 5.71119e-05	eGrav = 3572.13	eTot = 3572.13	
13701; time=2.7402	MaxPSpeed= 5.03181e-05	MaxPSpin= 0.0242739	eKin = 5.2303e-05	eGrav = 3572.13	eTot = 3572.14	
13801; time=2.7602	MaxPSpeed= 8.17078e-05	MaxPSpin= 0.0183667	eKin = 4.02975e-05	eGrav = 3572.14	eTot = 3572.14	
13901; time=2.7802	MaxPSpeed= 4.62772e-05	MaxPSpin= 0.0124688	eKin = 2.77358e-05	eGrav = 3572.14	eTot = 3572.14	
14001; time=2.8002	MaxPSpeed= 2.70279e-05	MaxPSpin= 0.016661	eKin = 3.56427e-05	eGrav = 3572.14	eTot = 3572.14	
14101; time=2.8202	MaxPSpeed= 3.17165e-05	MaxPSpin= 0.0165544	eKin = 3.2049e-05	eGrav = 3572.14	eTot = 3572.14	
14201; time=2.8402	MaxPSpeed= 4.30865e-05	MaxPSpin= 0.0248292	eKin = 4.84378e-05	eGrav = 3572.14	eTot = 3572.14	
14301; time=2.8602	MaxPSpeed= 4.7653e-05	MaxPSpin= 0.0255009	eKin = 4.81286e-05	eGrav = 3572.14	eTot = 3572.14	
14401; time=2.8802	MaxPSpeed= 3.7806e-05	MaxPSpin= 0.0269415	eKin = 5.37787e-05	eGrav = 3572.14	eTot = 3572.14	
14501; time=2.9002	MaxPSpeed= 7.80982e-05	MaxPSpin= 0.0359964	eKin = 8.13503e-05	eGrav = 3572.14	eTot = 3572.14	
14601; time=2.9202	MaxPSpeed= 2.64374e-05	MaxPSpin= 0.0374513	eKin = 8.65208e-05	eGrav = 3572.14	eTot = 3572.14	
14701; time=2.9402	MaxPSpeed= 2.21245e-05	MaxPSpin= 0.0389156	eKin = 0.000101607	eGrav = 3572.14	eTot = 3572.14	
14801; time=2.9602	MaxPSpeed= 2.33381e-05	MaxPSpin= 0.0396312	eKin = 0.000116694	eGrav = 3572.14	eTot = 3572.14	
14901; time=2.9802	MaxPSpeed= 5.69644e-05	MaxPSpin= 0.0494727	eKin = 0.000154333	eGrav = 3572.14	eTot = 3572.14	
15001; time=3.0002	MaxPSpeed= 6.32386e-05	MaxPSpin= 0.0494439	eKin = 0.000176213	eGrav = 3572.14	eTot = 3572.14	
15101; time=3.0202	MaxPSpeed= 3.57018e-05	MaxPSpin= 0.0494225	eKin = 0.000200151	eGrav = 3572.14	eTot = 3572.14	
15201; time=3.0402	MaxPSpeed= 2.2758e-05	MaxPSpin= 0.0592768	eKin = 0.000244916	eGrav = 3572.14	eTot = 3572.14	
15301; time=3.0602	MaxPSpeed= 3.32774e-05	MaxPSpin= 0.0577442	eKin = 0.000269441	eGrav = 3572.14	eTot = 3572.14	
15401; time=3.0802	MaxPSpeed= 0.00267974	MaxPSpin= 0.0916019	eKin = 0.000571243	eGrav = 3572.14	eTot = 3572.14	
15501; time=3.1002	MaxPSpeed= 0.00592054	MaxPSpin= 0.0990689	eKin = 0.00127054	eGrav = 3572.13	eTot = 3572.13	
15601; time=3.1202	MaxPSpeed= 0.00462097	MaxPSpin= 0.243061	eKin = 0.00370476	eGrav = 3572.12	eTot = 3572.13	
15701; time=3.1402	MaxPSpeed= 0.00386756	MaxPSpin= 0.258585	eKin = 0.00557418	eGrav = 3572.12	eTot = 3572.13	
15801; time=3.1602	MaxPSpeed= 0.00841659	MaxPSpin= 0.0681742	eKin = 0.00106208	eGrav = 3572.12	eTot = 3572.12	
15901; time=3.1802	MaxPSpeed= 0.00195976	MaxPSpin= 0.0676888	eKin = 0.000548997	eGrav = 3572.13	eTot = 3572.13	
16001; time=3.2002	MaxPSpeed= 0.000797154	MaxPSpin= 0.0636223	eKin = 0.000321083	eGrav = 3572.13	eTot = 3572.13	
16101; time=3.2202	MaxPSpeed= 0.000709903	MaxPSpin= 0.0641058	eKin = 0.000263357	eGrav = 3572.13	eTot = 3572.13	
16201; time=3.2402	MaxPSpeed= 0.000786933	MaxPSpin= 0.064555	eKin = 0.000225554	eGrav = 3572.14	eTot = 3572.14	
16301; time=3.2602	MaxPSpeed= 0.000565603	MaxPSpin= 0.0650231	eKin = 0.000242566	eGrav = 3572.14	eTot = 3572.14	
16401; time=3.2802	MaxPSpeed= 0.00176631	MaxPSpin= 0.0365486	eKin = 0.000212629	eGrav = 3572.13	eTot = 3572.13	
16501; time=3.3002	MaxPSpeed= 0.00289168	MaxPSpin= 0.034515	eKin = 0.00034112	eGrav = 3572.12	eTot = 3572.12	
16601; time=3.3202	MaxPSpeed= 0.00381806	MaxPSpin= 0.202278	eKin = 0.00401513	eGrav = 3572.12	eTot = 3572.13	
16701; time=3.3402	MaxPSpeed= 0.00335369	MaxPSpin= 0.207349	eKin = 0.00360727	eGrav = 3572.12	eTot = 3572.12	
16801; time=3.3602	MaxPSpeed= 0.00442097	MaxPSpin= 0.328842	eKin = 0.00635078	eGrav = 3572.12	eTot = 3572.13	
16901; time=3.3802	MaxPSpeed= 0.00645377	MaxPSpin= 0.386383	eKin = 0.0095967	eGrav = 3572.12	eTot = 3572.13	
17001; time=3.4002	MaxPSpeed= 0.00344766	MaxPSpin= 0.128375	eKin = 0.00145856	eGrav = 3572.12	eTot = 3572.12	
17101; time=3.4202	MaxPSpeed= 0.00152602	MaxPSpin= 0.033216	eKin = 0.000113649	eGrav = 3572.12	eTot = 3572.12	
17201; time=3.4402	MaxPSpeed= 0.00153751	MaxPSpin= 0.0264328	eKin = 0.000157077	eGrav = 3572.12	eTot = 3572.12	
17301; time=3.4602	MaxPSpeed= 0.00356433	MaxPSpin= 0.126454	eKin = 0.00195514	eGrav = 3572.13	eTot = 3572.13	
17401; time=3.4802	MaxPSpeed= 0.00204024	MaxPSpin= 0.150946	eKin = 0.00155877	eGrav = 3572.13	eTot = 3572.13	
17501; time=3.5002	MaxPSpeed= 0.00343271	MaxPSpin= 0.0516608	eKin = 0.000343679	eGrav = 3572.13	eTot = 3572.13	
17601; time=3.5202	MaxPSpeed= 0.00207578	MaxPSpin= 0.0571018	eKin = 0.000504665	eGrav = 3572.12	eTot = 3572.12	
17701; time=3.5402	MaxPSpeed= 0.00536288	MaxPSpin= 0.161451	eKin = 0.0016314	eGrav = 3572.13	eTot = 3572.13	
17801; time=3.5602	MaxPSpeed= 0.00448304	MaxPSpin= 0.0614283	eKin = 0.000534148	eGrav = 3572.12	eTot = 3572.12	
17901; time=3.5802	MaxPSpeed= 0.00204163	MaxPSpin= 0.045281	eKin = 0.00045448	eGrav = 3572.12	eTot = 3572.12	
18001; time=3.6002	MaxPSpeed= 0.00273611	MaxPSpin= 0.121181	eKin = 0.00106662	eGrav = 3572.12	eTot = 3572.12	
18101; time=3.6202	MaxPSpeed= 0.00342919	MaxPSpin= 0.179505	eKin = 0.00249288	eGrav = 3572.13	eTot = 3572.13	
18201; time=3.6402	MaxPSpeed= 0.00468842	MaxPSpin= 0.0783236	eKin = 0.00083129	eGrav = 3572.13	eTot = 3572.13	
18301; time=3.6602	MaxPSpeed= 0.0025139	MaxPSpin= 0.0776896	eKin = 0.000561361	eGrav = 3572.13	eTot = 3572.13	
18401; time=3.6802	MaxPSpeed= 0.00280806	MaxPSpin= 0.0730285	eKin = 0.00044164	eGrav = 3572.12	eTot = 3572.12	
18501; time=3.7002	MaxPSpeed= 0.00286098	MaxPSpin= 0.0849785	eKin = 0.000768782	eGrav = 3572.12	eTot = 3572.12	
18601; time=3.7202	MaxPSpeed= 0.00211361	MaxPSpin= 0.0345721	eKin = 0.000227242	eGrav = 3572.12	eTot = 3572.12	
18701; time=3.7402	MaxPSpeed= 0.00280564	MaxPSpin= 0.047046	eKin = 0.000298933	eGrav = 3572.12	eTot = 3572.12	
18801; time=3.7602	MaxPSpeed= 0.0014696	MaxPSpin= 0.0687494	eKin = 0.000588973	eGrav = 3572.13	eTot = 3572.13	
18901; time=3.7802	MaxPSpeed= 0.000844682	MaxPSpin= 0.0637293	eKin = 0.000249082	eGrav = 3572.14	eTot = 3572.14	
19001; time=3.8002	MaxPSpeed= 0.0036608	MaxPSpin= 0.144467	eKin = 0.00153155	eGrav = 3572.13	eTot = 3572.13	
19101; time=3.8202	MaxPSpeed= 0.00338017	MaxPSpin= 0.139799	eKin = 0.00115827	eGrav = 3572.13	eTot = 3572.13	
19201; time=3.8402	MaxPSpeed= 0.00105041	MaxPSpin= 0.114213	eKin = 0.000797936	eGrav = 3572.12	eTot = 3572.12	
19301; time=3.8602	MaxPSpeed= 0.00160706	MaxPSpin= 0.0712656	eKin = 0.000313906	eGrav = 3572.12	eTot = 3572.12	
