time particleFlowRateX, particleFlowRateY, particleFlowRateZ
0 1.44982e-05 0 -2.50799e-05
0.01005 0.0350703 0.00327363 0.0471789
0.02 0.0259789 0.00269023 0.0257843
0.03 0.0188292 0.00167789 0.0120202
0.04 0.0151713 0.00125479 0.000734836
0.05 0.0138881 1.97084e-05 -0.0103054
0.06 0.0118994 -4.95872e-05 -0.0215111
0.07 0.0110443 0.001493 -0.0279414
0.08005 0.00974275 0.00174607 -0.0331505
0.09005 0.00996032 0.00118449 -0.0365613
0.10005 0.0103555 0.00070621 -0.0419927
