1005
0	1	1.03100000e-03	1.02646585e-03	1.20000000e-03	1.02345279e-03	2.62594569e-05	0.00000000e+00	4.65896064e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
1	1	1.04100000e-03	2.09483865e-03	1.20000000e-03	2.78854475e-03	2.09521262e-04	0.00000000e+00	-1.63146693e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2	1	9.78000000e-04	9.72053880e-04	1.20000000e-03	4.45968267e-03	8.01085783e-06	0.00000000e+00	-1.18977743e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
3	1	1.04600000e-03	1.99771755e-03	1.20000000e-03	6.19824540e-03	-2.56937377e-04	0.00000000e+00	6.31396784e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
4	1	1.04600000e-03	2.96924752e-03	1.20000000e-03	8.04754137e-03	-5.99824020e-05	0.00000000e+00	-1.53741211e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
5	1	9.64000000e-04	9.59905399e-04	1.20000000e-03	7.91422493e-03	-1.27831217e-05	0.00000000e+00	1.81098086e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
6	1	1.02900000e-03	1.76217512e-03	1.20000000e-03	9.73397053e-03	6.61698427e-05	0.00000000e+00	9.70810025e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
7	1	9.54000000e-04	9.51956429e-04	1.20000000e-03	1.15416243e-02	2.86846673e-05	0.00000000e+00	5.37896295e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
8	1	1.01800000e-03	1.71706328e-03	1.20000000e-03	1.33569391e-02	2.96355048e-04	0.00000000e+00	-8.26269013e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
9	1	9.89000000e-04	9.85932205e-04	1.20000000e-03	1.52238293e-02	1.25182208e-04	0.00000000e+00	-1.19826087e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
10	1	1.02100000e-03	2.01250586e-03	1.20000000e-03	1.69492796e-02	-3.61542357e-06	0.00000000e+00	8.08345598e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
11	1	9.55000000e-04	9.54411136e-04	1.20000000e-03	1.86173839e-02	3.44241543e-05	0.00000000e+00	1.58007234e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
12	1	1.01900000e-03	1.88954804e-03	1.20000000e-03	2.03552163e-02	1.70848379e-04	0.00000000e+00	1.23857193e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
13	1	9.53000000e-04	9.52227859e-04	1.20000000e-03	2.20891711e-02	1.39255565e-05	0.00000000e+00	6.42344570e-06	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
14	1	1.02700000e-03	4.03741530e-03	1.20000000e-03	2.36783335e-02	3.57026380e-04	0.00000000e+00	4.65401604e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
15	1	9.99000000e-04	1.73667886e-03	1.20000000e-03	2.38757009e-02	5.81729531e-05	0.00000000e+00	-3.15737249e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
16	1	1.02100000e-03	1.02037644e-03	1.20000000e-03	2.57642061e-02	6.97045116e-05	0.00000000e+00	-3.22904147e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
