0; time=0	MaxPSpeed= 2	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
1901; time=0.3802	MaxPSpeed= 1.42841	MaxPSpin= 14.2841	eKin = 19.2299	eGrav = 14.1201	eTot = 33.35	
2001; time=0.4002	MaxPSpeed= 1.4284	MaxPSpin= 14.284	eKin = 19.2297	eGrav = 14.1201	eTot = 33.3498	
2101; time=0.4202	MaxPSpeed= 1.42839	MaxPSpin= 14.2839	eKin = 19.2294	eGrav = 14.1201	eTot = 33.3495	
2201; time=0.4402	MaxPSpeed= 1.42838	MaxPSpin= 14.2838	eKin = 19.2292	eGrav = 14.1201	eTot = 33.3493	
2301; time=0.4602	MaxPSpeed= 1.42838	MaxPSpin= 14.2838	eKin = 19.229	eGrav = 14.1201	eTot = 33.3491	
2401; time=0.4802	MaxPSpeed= 1.42837	MaxPSpin= 14.2837	eKin = 19.2287	eGrav = 14.1201	eTot = 33.3489	
2501; time=0.5002	MaxPSpeed= 1.42836	MaxPSpin= 14.2836	eKin = 19.2285	eGrav = 14.1201	eTot = 33.3486	
2601; time=0.5202	MaxPSpeed= 1.42835	MaxPSpin= 14.2835	eKin = 19.2283	eGrav = 14.1201	eTot = 33.3484	
2701; time=0.5402	MaxPSpeed= 1.42834	MaxPSpin= 14.2834	eKin = 19.2281	eGrav = 14.1201	eTot = 33.3482	
2801; time=0.5602	MaxPSpeed= 1.42833	MaxPSpin= 14.2833	eKin = 19.2278	eGrav = 14.1201	eTot = 33.3479	
2901; time=0.5802	MaxPSpeed= 1.42832	MaxPSpin= 14.2832	eKin = 19.2276	eGrav = 14.1201	eTot = 33.3477	
3001; time=0.6002	MaxPSpeed= 1.42832	MaxPSpin= 14.2832	eKin = 19.2274	eGrav = 14.1201	eTot = 33.3475	
3101; time=0.6202	MaxPSpeed= 1.42831	MaxPSpin= 14.2831	eKin = 19.2271	eGrav = 14.1201	eTot = 33.3472	
3201; time=0.6402	MaxPSpeed= 1.4283	MaxPSpin= 14.283	eKin = 19.2269	eGrav = 14.1201	eTot = 33.347	
3301; time=0.6602	MaxPSpeed= 1.42829	MaxPSpin= 14.2829	eKin = 19.2267	eGrav = 14.1201	eTot = 33.3468	
3401; time=0.6802	MaxPSpeed= 1.42828	MaxPSpin= 14.2828	eKin = 19.2264	eGrav = 14.1201	eTot = 33.3465	
3501; time=0.7002	MaxPSpeed= 1.42827	MaxPSpin= 14.2827	eKin = 19.2262	eGrav = 14.1201	eTot = 33.3463	
3601; time=0.7202	MaxPSpeed= 1.42826	MaxPSpin= 14.2826	eKin = 19.226	eGrav = 14.1201	eTot = 33.3461	
3701; time=0.7402	MaxPSpeed= 1.42826	MaxPSpin= 14.2826	eKin = 19.2257	eGrav = 14.1201	eTot = 33.3459	
3801; time=0.7602	MaxPSpeed= 1.42825	MaxPSpin= 14.2825	eKin = 19.2255	eGrav = 14.1201	eTot = 33.3456	
3901; time=0.7802	MaxPSpeed= 1.42824	MaxPSpin= 14.2824	eKin = 19.2253	eGrav = 14.1201	eTot = 33.3454	
4001; time=0.8002	MaxPSpeed= 1.42823	MaxPSpin= 14.2823	eKin = 19.2251	eGrav = 14.1201	eTot = 33.3452	
