0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
1601; time=0.3202	MaxPSpeed= 0.274265	MaxPSpin= 2.398	eKin = 3.52054	eGrav = 106000	eTot = 106003	
1701; time=0.3402	MaxPSpeed= 0.359567	MaxPSpin= 2.39797	eKin = 40.4603	eGrav = 106062	eTot = 106103	
1801; time=0.3602	MaxPSpeed= 0.510239	MaxPSpin= 2.39794	eKin = 74.2284	eGrav = 106264	eTot = 106338	
1901; time=0.3802	MaxPSpeed= 0.6429	MaxPSpin= 2.7608	eKin = 14.3333	eGrav = 106427	eTot = 106441	
2001; time=0.4002	MaxPSpeed= 0.425538	MaxPSpin= 4.6447	eKin = 20.6768	eGrav = 106413	eTot = 106434	
2101; time=0.4202	MaxPSpeed= 0.469322	MaxPSpin= 5.2843	eKin = 67.7282	eGrav = 106242	eTot = 106310	
2201; time=0.4402	MaxPSpeed= 0.520613	MaxPSpin= 6.02317	eKin = 26.1654	eGrav = 106066	eTot = 106092	
2301; time=0.4602	MaxPSpeed= 0.59293	MaxPSpin= 6.25321	eKin = 9.30954	eGrav = 106034	eTot = 106043	
2401; time=0.4802	MaxPSpeed= 0.712431	MaxPSpin= 6.25313	eKin = 56.8861	eGrav = 106166	eTot = 106223	
2501; time=0.5002	MaxPSpeed= 0.797017	MaxPSpin= 7.07702	eKin = 38.3092	eGrav = 106343	eTot = 106381	
2601; time=0.5202	MaxPSpeed= 0.882514	MaxPSpin= 8.13755	eKin = 7.27561	eGrav = 106411	eTot = 106418	
2701; time=0.5402	MaxPSpeed= 0.983885	MaxPSpin= 9.05328	eKin = 46.1969	eGrav = 106316	eTot = 106362	
2801; time=0.5602	MaxPSpeed= 1.12724	MaxPSpin= 9.24896	eKin = 48.9379	eGrav = 106145	eTot = 106194	
2901; time=0.5802	MaxPSpeed= 1.29002	MaxPSpin= 9.24885	eKin = 13.3782	eGrav = 106045	eTot = 106058	
3001; time=0.6002	MaxPSpeed= 1.46103	MaxPSpin= 9.24874	eKin = 38.1463	eGrav = 106096	eTot = 106134	
3101; time=0.6202	MaxPSpeed= 1.6377	MaxPSpin= 9.24863	eKin = 57.3927	eGrav = 106246	eTot = 106303	
3201; time=0.6402	MaxPSpeed= 1.81837	MaxPSpin= 9.24852	eKin = 26.4786	eGrav = 106360	eTot = 106387	
3301; time=0.6602	MaxPSpeed= 2.00197	MaxPSpin= 9.24841	eKin = 36.4023	eGrav = 106342	eTot = 106378	
3401; time=0.6802	MaxPSpeed= 2.18776	MaxPSpin= 9.24829	eKin = 65.1014	eGrav = 106208	eTot = 106273	
3501; time=0.7002	MaxPSpeed= 2.37521	MaxPSpin= 9.24818	eKin = 44.7307	eGrav = 106074	eTot = 106119	
3601; time=0.7202	MaxPSpeed= 2.56398	MaxPSpin= 9.24807	eKin = 42.2003	eGrav = 106050	eTot = 106092	
3701; time=0.7402	MaxPSpeed= 2.75378	MaxPSpin= 9.24796	eKin = 73.2774	eGrav = 106147	eTot = 106221	
3801; time=0.7602	MaxPSpeed= 2.94442	MaxPSpin= 9.24785	eKin = 66.0891	eGrav = 106274	eTot = 106340	
3901; time=0.7802	MaxPSpeed= 3.13575	MaxPSpin= 9.24774	eKin = 55.7129	eGrav = 106315	eTot = 106371	
4001; time=0.8002	MaxPSpeed= 3.32764	MaxPSpin= 9.24763	eKin = 83.5506	eGrav = 106236	eTot = 106319	
4101; time=0.8202	MaxPSpeed= 3.52	MaxPSpin= 9.24752	eKin = 89.1685	eGrav = 106102	eTot = 106191	
4201; time=0.8402	MaxPSpeed= 3.71276	MaxPSpin= 9.24741	eKin = 76.3141	eGrav = 106024	eTot = 106100	
4301; time=0.8602	MaxPSpeed= 3.90586	MaxPSpin= 9.2473	eKin = 97.5344	eGrav = 106060	eTot = 106157	
4401; time=0.8802	MaxPSpeed= 4.09926	MaxPSpin= 9.24718	eKin = 113.343	eGrav = 106167	eTot = 106281	
4501; time=0.9002	MaxPSpeed= 4.29291	MaxPSpin= 9.24707	eKin = 102.867	eGrav = 106245	eTot = 106348	
4601; time=0.9202	MaxPSpeed= 4.48677	MaxPSpin= 9.24696	eKin = 116.491	eGrav = 106221	eTot = 106338	
4701; time=0.9402	MaxPSpeed= 4.68083	MaxPSpin= 9.24685	eKin = 138.706	eGrav = 106112	eTot = 106251	
4801; time=0.9602	MaxPSpeed= 4.87506	MaxPSpin= 9.24674	eKin = 134.095	eGrav = 106007	eTot = 106141	
4901; time=0.9802	MaxPSpeed= 5.06944	MaxPSpin= 9.24663	eKin = 141.164	eGrav = 105986	eTot = 106128	
5001; time=1.0002	MaxPSpeed= 5.26395	MaxPSpin= 9.24652	eKin = 165.856	eGrav = 106056	eTot = 106221	
5101; time=1.0202	MaxPSpeed= 5.45859	MaxPSpin= 9.24641	eKin = 168.84	eGrav = 106143	eTot = 106312	
5201; time=1.0402	MaxPSpeed= 5.65332	MaxPSpin= 9.2463	eKin = 171.734	eGrav = 106164	eTot = 106336	
5301; time=1.0602	MaxPSpeed= 5.84816	MaxPSpin= 9.24619	eKin = 195.673	eGrav = 106094	eTot = 106290	
5401; time=1.0802	MaxPSpeed= 3.69302	MaxPSpin= 0.0596097	eKin = 82.9164	eGrav = 105999	eTot = 106082	
5501; time=1.1002	MaxPSpeed= 3.49685	MaxPSpin= 0.059609	eKin = 64.6287	eGrav = 105956	eTot = 106021	
5601; time=1.1202	MaxPSpeed= 3.30067	MaxPSpin= 0.0596083	eKin = 65.8286	eGrav = 105999	eTot = 106065	
5701; time=1.1402	MaxPSpeed= 3.1045	MaxPSpin= 0.0596076	eKin = 62.9085	eGrav = 106094	eTot = 106156	
5801; time=1.1602	MaxPSpeed= 2.90834	MaxPSpin= 0.0603832	eKin = 46.0997	eGrav = 106162	eTot = 106208	
5901; time=1.1802	MaxPSpeed= 2.71219	MaxPSpin= 0.0629597	eKin = 43.749	eGrav = 106153	eTot = 106196	
6001; time=1.2002	MaxPSpeed= 2.51604	MaxPSpin= 0.0654889	eKin = 45.2256	eGrav = 106082	eTot = 106127	
6101; time=1.2202	MaxPSpeed= 2.31991	MaxPSpin= 0.0706383	eKin = 31.9509	eGrav = 106017	eTot = 106049	
6201; time=1.2402	MaxPSpeed= 2.12379	MaxPSpin= 0.0762833	eKin = 26.4588	eGrav = 106017	eTot = 106043	
6301; time=1.2602	MaxPSpeed= 1.9277	MaxPSpin= 0.0809414	eKin = 30.1708	eGrav = 106083	eTot = 106113	
6401; time=1.2802	MaxPSpeed= 1.73162	MaxPSpin= 0.0843521	eKin = 21.5315	eGrav = 106159	eTot = 106180	
6501; time=1.3002	MaxPSpeed= 1.53558	MaxPSpin= 0.0881586	eKin = 14.1103	eGrav = 106183	eTot = 106197	
6601; time=1.3202	MaxPSpeed= 1.33959	MaxPSpin= 0.0916965	eKin = 18.2357	eGrav = 106140	eTot = 106158	
6701; time=1.3402	MaxPSpeed= 1.14368	MaxPSpin= 0.0972902	eKin = 14.4188	eGrav = 106071	eTot = 106086	
6801; time=1.3602	MaxPSpeed= 0.947887	MaxPSpin= 0.104452	eKin = 6.64888	eGrav = 106039	eTot = 106045	
6901; time=1.3802	MaxPSpeed= 0.752309	MaxPSpin= 0.111908	eKin = 9.95646	eGrav = 106070	eTot = 106080	
7001; time=1.4002	MaxPSpeed= 0.55717	MaxPSpin= 0.117552	eKin = 10.369	eGrav = 106137	eTot = 106147	
7101; time=1.4202	MaxPSpeed= 0.363181	MaxPSpin= 0.122372	eKin = 3.78984	eGrav = 106182	eTot = 106185	
7201; time=1.4402	MaxPSpeed= 0.182199	MaxPSpin= 0.127623	eKin = 5.79939	eGrav = 106168	eTot = 106174	
7301; time=1.4602	MaxPSpeed= 0.195457	MaxPSpin= 0.135059	eKin = 9.44442	eGrav = 106110	eTot = 106120	
7401; time=1.4802	MaxPSpeed= 0.241296	MaxPSpin= 0.144856	eKin = 5.2781	eGrav = 106059	eTot = 106064	
7501; time=1.5002	MaxPSpeed= 0.433176	MaxPSpin= 0.155462	eKin = 6.13735	eGrav = 106057	eTot = 106063	
7601; time=1.5202	MaxPSpeed= 0.627731	MaxPSpin= 0.165535	eKin = 11.84	eGrav = 106103	eTot = 106115	
7701; time=1.5402	MaxPSpeed= 0.823066	MaxPSpin= 0.174907	eKin = 10.8003	eGrav = 106154	eTot = 106165	
7801; time=1.5602	MaxPSpeed= 1.01873	MaxPSpin= 0.184459	eKin = 11.1781	eGrav = 106165	eTot = 106176	
7901; time=1.5802	MaxPSpeed= 1.21457	MaxPSpin= 0.197052	eKin = 17.985	eGrav = 106126	eTot = 106144	
8001; time=1.6002	MaxPSpeed= 1.4105	MaxPSpin= 0.213572	eKin = 20.3212	eGrav = 106070	eTot = 106090	
8101; time=1.6202	MaxPSpeed= 1.6065	MaxPSpin= 0.233017	eKin = 21.1061	eGrav = 106042	eTot = 106063	
8201; time=1.6402	MaxPSpeed= 1.80254	MaxPSpin= 0.252467	eKin = 28.3131	eGrav = 106061	eTot = 106090	
8301; time=1.6602	MaxPSpeed= 1.99861	MaxPSpin= 0.270815	eKin = 33.8109	eGrav = 106105	eTot = 106139	
8401; time=1.6802	MaxPSpeed= 2.1947	MaxPSpin= 0.290308	eKin = 35.9625	eGrav = 106131	eTot = 106167	
8501; time=1.7002	MaxPSpeed= 2.39081	MaxPSpin= 0.313013	eKin = 43.3968	eGrav = 106113	eTot = 106156	
8601; time=1.7202	MaxPSpeed= 2.58693	MaxPSpin= 0.330287	eKin = 51.7048	eGrav = 106063	eTot = 106115	
8701; time=1.7402	MaxPSpeed= 2.78306	MaxPSpin= 0.366458	eKin = 56.0683	eGrav = 106019	eTot = 106075	
8801; time=1.7602	MaxPSpeed= 2.97919	MaxPSpin= 0.407013	eKin = 63.8708	eGrav = 106012	eTot = 106076	
8901; time=1.7802	MaxPSpeed= 3.17534	MaxPSpin= 0.449374	eKin = 74.4791	eGrav = 106039	eTot = 106114	
9001; time=1.8002	MaxPSpeed= 3.37148	MaxPSpin= 0.506904	eKin = 81.6945	eGrav = 106069	eTot = 106151	
9101; time=1.8202	MaxPSpeed= 3.56763	MaxPSpin= 0.575064	eKin = 90.5175	eGrav = 106067	eTot = 106158	
9201; time=1.8402	MaxPSpeed= 3.76379	MaxPSpin= 0.720255	eKin = 102.769	eGrav = 106029	eTot = 106132	
9301; time=1.8602	MaxPSpeed= 2.30645	MaxPSpin= 0.807345	eKin = 58.9055	eGrav = 105989	eTot = 106048	
9401; time=1.8802	MaxPSpeed= 2.11024	MaxPSpin= 1.10242	eKin = 56.1966	eGrav = 105973	eTot = 106029	
9501; time=1.9002	MaxPSpeed= 1.91403	MaxPSpin= 1.07265	eKin = 57.7966	eGrav = 105991	eTot = 106049	
9601; time=1.9202	MaxPSpeed= 1.71783	MaxPSpin= 1.28091	eKin = 59.1036	eGrav = 106026	eTot = 106085	
9701; time=1.9402	MaxPSpeed= 1.52163	MaxPSpin= 1.53051	eKin = 59.7687	eGrav = 106045	eTot = 106105	
9801; time=1.9602	MaxPSpeed= 1.32542	MaxPSpin= 1.82079	eKin = 64.5703	eGrav = 106030	eTot = 106095	
9901; time=1.9802	MaxPSpeed= 1.12922	MaxPSpin= 2.21133	eKin = 70.5562	eGrav = 105992	eTot = 106062	
10001; time=2.0002	MaxPSpeed= 0.933026	MaxPSpin= 2.78486	eKin = 75.5356	eGrav = 105957	eTot = 106033	
10101; time=2.0202	MaxPSpeed= 0.941622	MaxPSpin= 3.37546	eKin = 84.3257	eGrav = 105949	eTot = 106034	
10201; time=2.0402	MaxPSpeed= 0.987739	MaxPSpin= 4.07909	eKin = 96.3865	eGrav = 105965	eTot = 106061	
10301; time=2.0602	MaxPSpeed= 1.03587	MaxPSpin= 4.67869	eKin = 108.398	eGrav = 105978	eTot = 106087	
10401; time=2.0802	MaxPSpeed= 1.08754	MaxPSpin= 5.18089	eKin = 124.922	eGrav = 105965	eTot = 106089	
10501; time=2.1002	MaxPSpeed= 1.1412	MaxPSpin= 5.85657	eKin = 147.361	eGrav = 105920	eTot = 106067	
10601; time=2.1202	MaxPSpeed= 1.19608	MaxPSpin= 6.7763	eKin = 173.389	eGrav = 105863	eTot = 106037	
10701; time=2.1402	MaxPSpeed= 1.28849	MaxPSpin= 7.43074	eKin = 205.086	eGrav = 105818	eTot = 106024	
10801; time=2.1602	MaxPSpeed= 1.39228	MaxPSpin= 7.81588	eKin = 245.705	eGrav = 105791	eTot = 106037	
10901; time=2.1802	MaxPSpeed= 1.50307	MaxPSpin= 8.45718	eKin = 286.543	eGrav = 105765	eTot = 106051	
11001; time=2.2002	MaxPSpeed= 1.62955	MaxPSpin= 9.07131	eKin = 343.337	eGrav = 105715	eTot = 106059	
11101; time=2.2202	MaxPSpeed= 1.76828	MaxPSpin= 8.75036	eKin = 420.988	eGrav = 105628	eTot = 106049	
11201; time=2.2402	MaxPSpeed= 1.92121	MaxPSpin= 8.75025	eKin = 517.13	eGrav = 105509	eTot = 106026	
11301; time=2.2602	MaxPSpeed= 2.08098	MaxPSpin= 8.75015	eKin = 628.71	eGrav = 105372	eTot = 106001	
11401; time=2.2802	MaxPSpeed= 2.24286	MaxPSpin= 8.75004	eKin = 769.617	eGrav = 105227	eTot = 105996	
11501; time=2.3002	MaxPSpeed= 2.40984	MaxPSpin= 8.74994	eKin = 943.168	eGrav = 105065	eTot = 106008	
11601; time=2.3202	MaxPSpeed= 2.58094	MaxPSpin= 8.74983	eKin = 1127.16	eGrav = 104863	eTot = 105991	
11701; time=2.3402	MaxPSpeed= 2.75538	MaxPSpin= 10.9332	eKin = 1281.01	eGrav = 104616	eTot = 105897	
11801; time=2.3602	MaxPSpeed= 2.93258	MaxPSpin= 12.6558	eKin = 1448.99	eGrav = 104363	eTot = 105812	
11901; time=2.3802	MaxPSpeed= 3.11205	MaxPSpin= 11.6226	eKin = 1619.2	eGrav = 104103	eTot = 105722	
12001; time=2.4002	MaxPSpeed= 3.29343	MaxPSpin= 11.6225	eKin = 1806.05	eGrav = 103817	eTot = 105623	
12101; time=2.4202	MaxPSpeed= 3.47641	MaxPSpin= 11.6223	eKin = 2035.96	eGrav = 103509	eTot = 105545	
12201; time=2.4402	MaxPSpeed= 3.66077	MaxPSpin= 10.4656	eKin = 2342.58	eGrav = 103174	eTot = 105516	
12301; time=2.4602	MaxPSpeed= 3.84629	MaxPSpin= 10.6543	eKin = 2659.32	eGrav = 102788	eTot = 105447	
12401; time=2.4802	MaxPSpeed= 4.03283	MaxPSpin= 10.5197	eKin = 3049.59	eGrav = 102353	eTot = 105402	
12501; time=2.5002	MaxPSpeed= 4.22023	MaxPSpin= 10.5195	eKin = 3451.62	eGrav = 101859	eTot = 105311	
12601; time=2.5202	MaxPSpeed= 4.4084	MaxPSpin= 17.4822	eKin = 3923.55	eGrav = 101317	eTot = 105240	
12701; time=2.5402	MaxPSpeed= 4.59725	MaxPSpin= 18.0748	eKin = 4457.94	eGrav = 100735	eTot = 105193	
12801; time=2.5602	MaxPSpeed= 4.78668	MaxPSpin= 17.1565	eKin = 4946.64	eGrav = 100100	eTot = 105047	
12901; time=2.5802	MaxPSpeed= 4.53049	MaxPSpin= 16.4069	eKin = 5061.17	eGrav = 99447.3	eTot = 104508	
13001; time=2.6002	MaxPSpeed= 4.33013	MaxPSpin= 23.4946	eKin = 5185.54	eGrav = 98812.5	eTot = 103998	
13101; time=2.6202	MaxPSpeed= 4.4153	MaxPSpin= 23.4943	eKin = 5549.53	eGrav = 98141.1	eTot = 103691	
13201; time=2.6402	MaxPSpeed= 4.32545	MaxPSpin= 23.494	eKin = 5845.36	eGrav = 97449.1	eTot = 103294	
13301; time=2.6602	MaxPSpeed= 4.50426	MaxPSpin= 23.4938	eKin = 6332.67	eGrav = 96732.1	eTot = 103065	
13401; time=2.6802	MaxPSpeed= 4.08469	MaxPSpin= 23.4935	eKin = 6497.93	eGrav = 95982.9	eTot = 102481	
13501; time=2.7002	MaxPSpeed= 4.16077	MaxPSpin= 23.4932	eKin = 6559.96	eGrav = 95263.4	eTot = 101823	
13601; time=2.7202	MaxPSpeed= 4.35478	MaxPSpin= 23.4929	eKin = 6460.68	eGrav = 94590.7	eTot = 101051	
13701; time=2.7402	MaxPSpeed= 4.22854	MaxPSpin= 23.4926	eKin = 6118.36	eGrav = 93947.8	eTot = 100066	
13801; time=2.7602	MaxPSpeed= 4.41797	MaxPSpin= 23.4923	eKin = 5731.92	eGrav = 93329.8	eTot = 99061.7	
13901; time=2.7802	MaxPSpeed= 4.50043	MaxPSpin= 32.5439	eKin = 4926.06	eGrav = 92794.2	eTot = 97720.3	
14001; time=2.8002	MaxPSpeed= 4.69413	MaxPSpin= 28.1049	eKin = 4735.65	eGrav = 92374.9	eTot = 97110.6	
14101; time=2.8202	MaxPSpeed= 4.43506	MaxPSpin= 25.3932	eKin = 4136.36	eGrav = 91953.3	eTot = 96089.7	
14201; time=2.8402	MaxPSpeed= 4.59947	MaxPSpin= 23.4912	eKin = 4002.58	eGrav = 91614.4	eTot = 95617	
14301; time=2.8602	MaxPSpeed= 4.26714	MaxPSpin= 23.4909	eKin = 3839.06	eGrav = 91250.9	eTot = 95090	
14401; time=2.8802	MaxPSpeed= 3.83048	MaxPSpin= 23.4907	eKin = 3752.8	eGrav = 90831.8	eTot = 94584.6	
14501; time=2.9002	MaxPSpeed= 3.94356	MaxPSpin= 23.4904	eKin = 3911.94	eGrav = 90337.7	eTot = 94249.6	
14601; time=2.9202	MaxPSpeed= 4.06298	MaxPSpin= 23.4901	eKin = 4117.06	eGrav = 89793.5	eTot = 93910.6	
14701; time=2.9402	MaxPSpeed= 3.90264	MaxPSpin= 23.4898	eKin = 4230.36	eGrav = 89208.8	eTot = 93439.1	
14801; time=2.9602	MaxPSpeed= 3.96612	MaxPSpin= 23.4895	eKin = 4408.9	eGrav = 88589.3	eTot = 92998.2	
14901; time=2.9802	MaxPSpeed= 4.03814	MaxPSpin= 23.4892	eKin = 4495.91	eGrav = 87944	eTot = 92439.9	
15001; time=3.0002	MaxPSpeed= 4.11826	MaxPSpin= 23.489	eKin = 4807.48	eGrav = 87258.9	eTot = 92066.4	
15101; time=3.0202	MaxPSpeed= 4.20601	MaxPSpin= 20.2619	eKin = 5151.66	eGrav = 86493.9	eTot = 91645.6	
15201; time=3.0402	MaxPSpeed= 4.30093	MaxPSpin= 20.2617	eKin = 5666.66	eGrav = 85663.6	eTot = 91330.2	
15301; time=3.0602	MaxPSpeed= 4.41816	MaxPSpin= 20.2615	eKin = 6166.29	eGrav = 84736.6	eTot = 90902.9	
15401; time=3.0802	MaxPSpeed= 4.51041	MaxPSpin= 20.2612	eKin = 6521.14	eGrav = 83726.9	eTot = 90248.1	
15501; time=3.1002	MaxPSpeed= 4.65685	MaxPSpin= 20.261	eKin = 7001.28	eGrav = 82669	eTot = 89670.3	
15601; time=3.1202	MaxPSpeed= 4.83482	MaxPSpin= 20.2607	eKin = 7752.41	eGrav = 81498.8	eTot = 89251.2	
15701; time=3.1402	MaxPSpeed= 4.86723	MaxPSpin= 20.2605	eKin = 8352.15	eGrav = 80226.6	eTot = 88578.8	
15801; time=3.1602	MaxPSpeed= 4.99592	MaxPSpin= 20.2602	eKin = 9134.52	eGrav = 78870.7	eTot = 88005.3	
15901; time=3.1802	MaxPSpeed= 4.49702	MaxPSpin= 20.26	eKin = 9865.95	eGrav = 77384.5	eTot = 87250.4	
16001; time=3.2002	MaxPSpeed= 4.66912	MaxPSpin= 20.2598	eKin = 10819.1	eGrav = 75798.4	eTot = 86617.5	
16101; time=3.2202	MaxPSpeed= 4.30203	MaxPSpin= 20.2595	eKin = 11286.7	eGrav = 74125.1	eTot = 85411.8	
16201; time=3.2402	MaxPSpeed= 3.91419	MaxPSpin= 24.5652	eKin = 11994.4	eGrav = 72404.7	eTot = 84399.1	
16301; time=3.2602	MaxPSpeed= 4.11028	MaxPSpin= 20.259	eKin = 12690.2	eGrav = 70647.4	eTot = 83337.6	
16401; time=3.2802	MaxPSpeed= 4.15378	MaxPSpin= 22.4977	eKin = 13374.3	eGrav = 68839.3	eTot = 82213.6	
16501; time=3.3002	MaxPSpeed= 4.32972	MaxPSpin= 20.2585	eKin = 13800.2	eGrav = 66977.5	eTot = 80777.7	
16601; time=3.3202	MaxPSpeed= 4.51485	MaxPSpin= 21.0613	eKin = 13955.7	eGrav = 65109.1	eTot = 79064.7	
16701; time=3.3402	MaxPSpeed= 4.71018	MaxPSpin= 20.2581	eKin = 14348	eGrav = 63303.2	eTot = 77651.2	
16801; time=3.3602	MaxPSpeed= 4.69405	MaxPSpin= 19.5708	eKin = 14620.9	eGrav = 61537.7	eTot = 76158.6	
16901; time=3.3802	MaxPSpeed= 4.11468	MaxPSpin= 21.0473	eKin = 14630.8	eGrav = 59781.5	eTot = 74412.3	
17001; time=3.4002	MaxPSpeed= 4.28931	MaxPSpin= 20.7228	eKin = 14466.2	eGrav = 58056.8	eTot = 72523	
17101; time=3.4202	MaxPSpeed= 4.19247	MaxPSpin= 21.2276	eKin = 14348	eGrav = 56360.6	eTot = 70708.6	
17201; time=3.4402	MaxPSpeed= 4.00514	MaxPSpin= 22.5908	eKin = 14195.9	eGrav = 54706.4	eTot = 68902.3	
17301; time=3.4602	MaxPSpeed= 4.16609	MaxPSpin= 26.5088	eKin = 13851.5	eGrav = 53122.1	eTot = 66973.6	
17401; time=3.4802	MaxPSpeed= 3.92405	MaxPSpin= 26.5085	eKin = 13433.2	eGrav = 51580.7	eTot = 65013.9	
17501; time=3.5002	MaxPSpeed= 4.08954	MaxPSpin= 27.6631	eKin = 12875.7	eGrav = 50091.3	eTot = 62967.1	
17601; time=3.5202	MaxPSpeed= 3.95268	MaxPSpin= 27.6628	eKin = 12252.3	eGrav = 48703.4	eTot = 60955.6	
17701; time=3.5402	MaxPSpeed= 3.76747	MaxPSpin= 27.6625	eKin = 11409.6	eGrav = 47412.5	eTot = 58822	
17801; time=3.5602	MaxPSpeed= 3.87437	MaxPSpin= 27.6621	eKin = 10640.4	eGrav = 46255.1	eTot = 56895.4	
17901; time=3.5802	MaxPSpeed= 3.58228	MaxPSpin= 27.6618	eKin = 9739.22	eGrav = 45222.7	eTot = 54961.9	
18001; time=3.6002	MaxPSpeed= 3.46579	MaxPSpin= 27.9836	eKin = 9140.77	eGrav = 44304.5	eTot = 53445.2	
18101; time=3.6202	MaxPSpeed= 3.27204	MaxPSpin= 28.3468	eKin = 8541.64	eGrav = 43468.9	eTot = 52010.5	
18201; time=3.6402	MaxPSpeed= 3.37459	MaxPSpin= 28.3465	eKin = 7980.71	eGrav = 42698.6	eTot = 50679.3	
18301; time=3.6602	MaxPSpeed= 3.32402	MaxPSpin= 28.3461	eKin = 7470.04	eGrav = 41974.5	eTot = 49444.6	
18401; time=3.6802	MaxPSpeed= 3.4525	MaxPSpin= 27.7185	eKin = 6981.96	eGrav = 41272.6	eTot = 48254.5	
18501; time=3.7002	MaxPSpeed= 3.58712	MaxPSpin= 27.7181	eKin = 6657.54	eGrav = 40576.8	eTot = 47234.3	
18601; time=3.7202	MaxPSpeed= 3.7272	MaxPSpin= 27.7178	eKin = 6318.79	eGrav = 39894.2	eTot = 46213	
18701; time=3.7402	MaxPSpeed= 3.02679	MaxPSpin= 27.7175	eKin = 5963.23	eGrav = 39240.9	eTot = 45204.2	
18801; time=3.7602	MaxPSpeed= 3.05466	MaxPSpin= 27.7171	eKin = 5662.6	eGrav = 38633.9	eTot = 44296.5	
18901; time=3.7802	MaxPSpeed= 3.1638	MaxPSpin= 27.7168	eKin = 5292.46	eGrav = 38102	eTot = 43394.5	
19001; time=3.8002	MaxPSpeed= 3.07241	MaxPSpin= 27.7165	eKin = 4876.26	eGrav = 37636.1	eTot = 42512.4	
19101; time=3.8202	MaxPSpeed= 3.11916	MaxPSpin= 20.8289	eKin = 4596.34	eGrav = 37177.1	eTot = 41773.4	
19201; time=3.8402	MaxPSpeed= 3.15645	MaxPSpin= 20.8286	eKin = 4358.37	eGrav = 36711.8	eTot = 41070.2	
19301; time=3.8602	MaxPSpeed= 3.23918	MaxPSpin= 20.8284	eKin = 4136.63	eGrav = 36262.6	eTot = 40399.3	
19401; time=3.8802	MaxPSpeed= 3.38121	MaxPSpin= 20.8281	eKin = 3820.9	eGrav = 35843.3	eTot = 39664.2	
19501; time=3.9002	MaxPSpeed= 3.52843	MaxPSpin= 20.8279	eKin = 3528.44	eGrav = 35475.7	eTot = 39004.1	
19601; time=3.9202	MaxPSpeed= 3.51203	MaxPSpin= 20.8276	eKin = 3349.81	eGrav = 35131.3	eTot = 38481.1	
19701; time=3.9402	MaxPSpeed= 3.06676	MaxPSpin= 18.5939	eKin = 3039.64	eGrav = 34786.9	eTot = 37826.5	
19801; time=3.9602	MaxPSpeed= 3.13482	MaxPSpin= 18.5936	eKin = 2781.18	eGrav = 34503.5	eTot = 37284.7	
19901; time=3.9802	MaxPSpeed= 3.21343	MaxPSpin= 18.5934	eKin = 2586.85	eGrav = 34245.3	eTot = 36832.2	
20001; time=4.0002	MaxPSpeed= 3.30184	MaxPSpin= 18.5932	eKin = 2430.37	eGrav = 33985.2	eTot = 36415.6	
20101; time=4.0202	MaxPSpeed= 3.39929	MaxPSpin= 16.7755	eKin = 2283.41	eGrav = 33728.7	eTot = 36012.1	
20201; time=4.0402	MaxPSpeed= 3.50502	MaxPSpin= 16.7753	eKin = 2097.42	eGrav = 33498.5	eTot = 35595.9	
20301; time=4.0602	MaxPSpeed= 2.75888	MaxPSpin= 16.7751	eKin = 1951.05	eGrav = 33306.4	eTot = 35257.4	
20401; time=4.0802	MaxPSpeed= 2.68087	MaxPSpin= 17.7703	eKin = 1839.58	eGrav = 33120.6	eTot = 34960.2	
