time collisionForces hydraulicForces
0 0 0
0.0202 2.89271e-10 0
0.0402 0 0
0.0602 0 0
0.08 1238.87 0
0.1 1126.01 0
0.12 731.983 0
0.14 672.733 0
0.16 638.425 0
0.18 625.685 0
0.2 625.157 0
0.22 625.281 0
0.24 625.467 0
0.26 625.624 0
0.28 625.707 0
0.3002 625.742 0
0.3202 625.752 0
