0; time=0	MaxPSpeed= 0	MaxPSpin= 0	eKin = 0	eGrav = 0	eTot = 0	
20801; time=4.1602	MaxPSpeed= 0.451243	MaxPSpin= 7.37989	eKin = 28.0812	eGrav = 278770	eTot = 278798	
20901; time=4.1802	MaxPSpeed= 0.368844	MaxPSpin= 4.20439	eKin = 13.6127	eGrav = 278763	eTot = 278777	
21000; time=4.2	MaxPSpeed= 0.388252	MaxPSpin= 4.00383	eKin = 10.9127	eGrav = 278764	eTot = 278775	
21100; time=4.22	MaxPSpeed= 0.349599	MaxPSpin= 4.25811	eKin = 8.13468	eGrav = 278764	eTot = 278772	
21200; time=4.24	MaxPSpeed= 0.407751	MaxPSpin= 4.12677	eKin = 5.78263	eGrav = 278762	eTot = 278767	
21300; time=4.26	MaxPSpeed= 0.221458	MaxPSpin= 3.25384	eKin = 3.41521	eGrav = 278759	eTot = 278762	
21400; time=4.28	MaxPSpeed= 0.267485	MaxPSpin= 3.24506	eKin = 3.85118	eGrav = 278757	eTot = 278760	
21500; time=4.3	MaxPSpeed= 0.275015	MaxPSpin= 3.62799	eKin = 4.39985	eGrav = 278754	eTot = 278758	
21600; time=4.32	MaxPSpeed= 0.196266	MaxPSpin= 2.5609	eKin = 3.02877	eGrav = 278752	eTot = 278755	
21700; time=4.34	MaxPSpeed= 0.229684	MaxPSpin= 2.70332	eKin = 3.40376	eGrav = 278752	eTot = 278755	
21800; time=4.36	MaxPSpeed= 0.265643	MaxPSpin= 2.90256	eKin = 3.375	eGrav = 278752	eTot = 278755	
21900; time=4.38	MaxPSpeed= 0.30834	MaxPSpin= 3.13596	eKin = 3.48665	eGrav = 278752	eTot = 278755	
22000; time=4.4	MaxPSpeed= 0.341773	MaxPSpin= 3.80502	eKin = 4.60011	eGrav = 278752	eTot = 278756	
22100; time=4.42	MaxPSpeed= 0.414776	MaxPSpin= 4.48283	eKin = 6.59926	eGrav = 278752	eTot = 278759	
22200; time=4.44	MaxPSpeed= 0.30863	MaxPSpin= 4.17397	eKin = 5.65018	eGrav = 278751	eTot = 278757	
22300; time=4.46	MaxPSpeed= 0.280363	MaxPSpin= 3.34202	eKin = 4.17187	eGrav = 278750	eTot = 278754	
22400; time=4.48	MaxPSpeed= 0.26398	MaxPSpin= 2.89326	eKin = 4.5333	eGrav = 278750	eTot = 278755	
22500; time=4.5	MaxPSpeed= 0.292019	MaxPSpin= 3.08584	eKin = 6.04056	eGrav = 278751	eTot = 278757	
22600; time=4.52	MaxPSpeed= 0.387715	MaxPSpin= 3.75089	eKin = 8.05831	eGrav = 278751	eTot = 278759	
22700; time=4.54	MaxPSpeed= 0.360835	MaxPSpin= 3.76594	eKin = 6.9911	eGrav = 278749	eTot = 278756	
22800; time=4.56	MaxPSpeed= 0.395866	MaxPSpin= 3.39496	eKin = 7.0024	eGrav = 278748	eTot = 278755	
22900; time=4.58	MaxPSpeed= 0.306969	MaxPSpin= 3.04509	eKin = 6.34651	eGrav = 278747	eTot = 278754	
23000; time=4.6	MaxPSpeed= 0.504462	MaxPSpin= 9.43714	eKin = 17.8903	eGrav = 278746	eTot = 278764	
23100; time=4.62	MaxPSpeed= 0.73593	MaxPSpin= 3.85424	eKin = 20.3456	eGrav = 278745	eTot = 278766	
23200; time=4.64	MaxPSpeed= 0.661932	MaxPSpin= 4.32217	eKin = 23.7188	eGrav = 278742	eTot = 278765	
23300; time=4.66	MaxPSpeed= 0.710033	MaxPSpin= 4.83189	eKin = 14.1623	eGrav = 278732	eTot = 278746	
23400; time=4.68	MaxPSpeed= 0.461945	MaxPSpin= 5.56982	eKin = 6.44792	eGrav = 278724	eTot = 278730	
23500; time=4.7	MaxPSpeed= 0.136641	MaxPSpin= 2.14203	eKin = 3.12851	eGrav = 278721	eTot = 278724	
23600; time=4.72	MaxPSpeed= 0.166402	MaxPSpin= 2.66935	eKin = 3.18329	eGrav = 278720	eTot = 278723	
23700; time=4.74	MaxPSpeed= 0.376923	MaxPSpin= 2.02622	eKin = 4.42743	eGrav = 278720	eTot = 278724	
23800; time=4.76	MaxPSpeed= 0.174767	MaxPSpin= 1.66857	eKin = 4.08874	eGrav = 278718	eTot = 278722	
23900; time=4.78	MaxPSpeed= 0.196045	MaxPSpin= 1.87339	eKin = 4.41647	eGrav = 278715	eTot = 278720	
24000; time=4.8	MaxPSpeed= 0.249574	MaxPSpin= 2.20605	eKin = 5.13223	eGrav = 278715	eTot = 278720	
24100; time=4.82	MaxPSpeed= 0.295004	MaxPSpin= 2.58855	eKin = 6.69769	eGrav = 278717	eTot = 278724	
24200; time=4.84	MaxPSpeed= 0.364761	MaxPSpin= 2.93833	eKin = 9.69018	eGrav = 278721	eTot = 278730	
24300; time=4.86	MaxPSpeed= 0.331334	MaxPSpin= 3.32862	eKin = 12.5568	eGrav = 278726	eTot = 278739	
24400; time=4.88	MaxPSpeed= 0.39147	MaxPSpin= 2.84264	eKin = 15.9062	eGrav = 278733	eTot = 278749	
24500; time=4.9	MaxPSpeed= 0.439141	MaxPSpin= 3.85236	eKin = 22.6412	eGrav = 278740	eTot = 278762	
24600; time=4.92	MaxPSpeed= 0.561825	MaxPSpin= 4.21258	eKin = 35.4854	eGrav = 278746	eTot = 278782	
24700; time=4.94	MaxPSpeed= 0.661589	MaxPSpin= 4.90457	eKin = 58.5125	eGrav = 278749	eTot = 278808	
24800; time=4.96	MaxPSpeed= 0.820146	MaxPSpin= 5.80104	eKin = 79.0294	eGrav = 278748	eTot = 278827	
24900; time=4.98	MaxPSpeed= 0.776765	MaxPSpin= 5.99221	eKin = 72.0275	eGrav = 278749	eTot = 278821	
25000; time=5	MaxPSpeed= 0.943143	MaxPSpin= 9.91475	eKin = 95.5563	eGrav = 278756	eTot = 278851	
25100; time=5.02	MaxPSpeed= 0.843872	MaxPSpin= 9.07959	eKin = 106.568	eGrav = 278765	eTot = 278872	
25200; time=5.04	MaxPSpeed= 6.75266	MaxPSpin= 39.272	eKin = 496.652	eGrav = 278785	eTot = 279282	
25300; time=5.06	MaxPSpeed= 1.08029	MaxPSpin= 11.3475	eKin = 144.056	eGrav = 278816	eTot = 278961	
25400; time=5.08	MaxPSpeed= 0.963922	MaxPSpin= 9.8069	eKin = 117.155	eGrav = 278842	eTot = 278959	
25500; time=5.1	MaxPSpeed= 0.860309	MaxPSpin= 8.30899	eKin = 124.305	eGrav = 278853	eTot = 278978	
25600; time=5.12	MaxPSpeed= 0.865553	MaxPSpin= 8.32741	eKin = 126.871	eGrav = 278849	eTot = 278976	
25700; time=5.14	MaxPSpeed= 0.753859	MaxPSpin= 8.12993	eKin = 91.1124	eGrav = 278831	eTot = 278922	
25800; time=5.16	MaxPSpeed= 0.829628	MaxPSpin= 7.69155	eKin = 75.3929	eGrav = 278811	eTot = 278886	
25900; time=5.18	MaxPSpeed= 1.00628	MaxPSpin= 8.30803	eKin = 61.9	eGrav = 278787	eTot = 278849	
26000; time=5.2	MaxPSpeed= 0.774707	MaxPSpin= 8.9401	eKin = 51.3646	eGrav = 278762	eTot = 278813	
26100; time=5.22	MaxPSpeed= 0.88161	MaxPSpin= 9.26876	eKin = 46.7773	eGrav = 278740	eTot = 278787	
26200; time=5.24	MaxPSpeed= 1.20008	MaxPSpin= 10.2535	eKin = 54.9348	eGrav = 278722	eTot = 278776	
26300; time=5.26	MaxPSpeed= 0.739492	MaxPSpin= 5.70299	eKin = 37.096	eGrav = 278706	eTot = 278743	
26400; time=5.28	MaxPSpeed= 0.915954	MaxPSpin= 4.68286	eKin = 26.788	eGrav = 278694	eTot = 278721	
26500; time=5.3	MaxPSpeed= 0.391458	MaxPSpin= 7.34582	eKin = 20.2517	eGrav = 278688	eTot = 278709	
26600; time=5.32	MaxPSpeed= 0.357971	MaxPSpin= 7.55583	eKin = 18.8375	eGrav = 278684	eTot = 278703	
26700; time=5.34	MaxPSpeed= 0.42029	MaxPSpin= 4.88688	eKin = 11.8395	eGrav = 278680	eTot = 278692	
26800; time=5.36	MaxPSpeed= 0.348921	MaxPSpin= 3.85952	eKin = 9.00363	eGrav = 278677	eTot = 278686	
26900; time=5.38	MaxPSpeed= 0.267044	MaxPSpin= 3.57034	eKin = 8.00674	eGrav = 278676	eTot = 278684	
27000; time=5.4	MaxPSpeed= 0.363193	MaxPSpin= 2.90733	eKin = 8.34453	eGrav = 278675	eTot = 278683	
27100; time=5.42	MaxPSpeed= 0.482644	MaxPSpin= 3.45813	eKin = 9.1748	eGrav = 278673	eTot = 278682	
27200; time=5.44	MaxPSpeed= 0.617073	MaxPSpin= 3.86398	eKin = 11.1033	eGrav = 278669	eTot = 278680	
27300; time=5.46	MaxPSpeed= 0.486846	MaxPSpin= 4.55878	eKin = 9.59378	eGrav = 278666	eTot = 278676	
27400; time=5.48	MaxPSpeed= 0.53264	MaxPSpin= 5.1995	eKin = 7.89537	eGrav = 278665	eTot = 278673	
27500; time=5.5	MaxPSpeed= 0.340223	MaxPSpin= 5.18894	eKin = 6.49254	eGrav = 278666	eTot = 278672	
27600; time=5.52	MaxPSpeed= 0.457914	MaxPSpin= 5.26289	eKin = 6.88017	eGrav = 278667	eTot = 278674	
27700; time=5.54	MaxPSpeed= 0.650971	MaxPSpin= 5.26283	eKin = 9.70773	eGrav = 278668	eTot = 278678	
27800; time=5.56	MaxPSpeed= 0.550127	MaxPSpin= 4.291	eKin = 9.35745	eGrav = 278669	eTot = 278679	
27900; time=5.58	MaxPSpeed= 0.326941	MaxPSpin= 3.15561	eKin = 8.96865	eGrav = 278671	eTot = 278680	
28000; time=5.6	MaxPSpeed= 0.250188	MaxPSpin= 4.28787	eKin = 9.9193	eGrav = 278673	eTot = 278683	
28100; time=5.62	MaxPSpeed= 0.372985	MaxPSpin= 4.52457	eKin = 12.6952	eGrav = 278675	eTot = 278688	
28200; time=5.64	MaxPSpeed= 0.332582	MaxPSpin= 6.99309	eKin = 21.9429	eGrav = 278676	eTot = 278698	
28300; time=5.66	MaxPSpeed= 0.408035	MaxPSpin= 6.58412	eKin = 27.9584	eGrav = 278678	eTot = 278705	
28400; time=5.68	MaxPSpeed= 0.525828	MaxPSpin= 7.34879	eKin = 31.1255	eGrav = 278680	eTot = 278711	
28500; time=5.7	MaxPSpeed= 0.623417	MaxPSpin= 8.51277	eKin = 41.6401	eGrav = 278686	eTot = 278727	
28600; time=5.72	MaxPSpeed= 0.73658	MaxPSpin= 8.01637	eKin = 49.3362	eGrav = 278695	eTot = 278744	
28700; time=5.74	MaxPSpeed= 0.713147	MaxPSpin= 8.00454	eKin = 37.0936	eGrav = 278703	eTot = 278740	
28800; time=5.76	MaxPSpeed= 0.581984	MaxPSpin= 8.00444	eKin = 41.1516	eGrav = 278699	eTot = 278740	
28900; time=5.78	MaxPSpeed= 0.909705	MaxPSpin= 7.72861	eKin = 69.4185	eGrav = 278685	eTot = 278754	
29000; time=5.8	MaxPSpeed= 1.14912	MaxPSpin= 9.44098	eKin = 106.048	eGrav = 278667	eTot = 278773	
29100; time=5.82	MaxPSpeed= 1.94369	MaxPSpin= 17.8537	eKin = 208.447	eGrav = 278650	eTot = 278859	
29200; time=5.84	MaxPSpeed= 1.79622	MaxPSpin= 13.6043	eKin = 233.098	eGrav = 278641	eTot = 278874	
29300; time=5.86	MaxPSpeed= 1.5293	MaxPSpin= 14.5115	eKin = 199.564	eGrav = 278637	eTot = 278836	
29400; time=5.88	MaxPSpeed= 1.43065	MaxPSpin= 14.9761	eKin = 163.677	eGrav = 278633	eTot = 278796	
29500; time=5.9	MaxPSpeed= 1.3154	MaxPSpin= 12.9578	eKin = 132.244	eGrav = 278629	eTot = 278761	
29600; time=5.92	MaxPSpeed= 1.31503	MaxPSpin= 12.6117	eKin = 119.826	eGrav = 278619	eTot = 278739	
29700; time=5.94	MaxPSpeed= 1.34362	MaxPSpin= 12.0423	eKin = 98.5261	eGrav = 278602	eTot = 278701	
29800; time=5.96	MaxPSpeed= 1.3994	MaxPSpin= 12.0422	eKin = 82.8308	eGrav = 278581	eTot = 278664	
29900; time=5.98	MaxPSpeed= 1.11035	MaxPSpin= 6.88462	eKin = 58.5625	eGrav = 278562	eTot = 278620	
30000; time=6	MaxPSpeed= 1.14828	MaxPSpin= 6.68054	eKin = 57.0814	eGrav = 278546	eTot = 278603	
30100; time=6.02	MaxPSpeed= 1.21704	MaxPSpin= 6.49746	eKin = 58.3392	eGrav = 278528	eTot = 278587	
30200; time=6.04	MaxPSpeed= 1.3143	MaxPSpin= 6.48638	eKin = 59.6852	eGrav = 278509	eTot = 278569	
30300; time=6.06	MaxPSpeed= 1.51044	MaxPSpin= 6.48631	eKin = 68.213	eGrav = 278490	eTot = 278558	
30400; time=6.08	MaxPSpeed= 1.70659	MaxPSpin= 6.48623	eKin = 62.8019	eGrav = 278468	eTot = 278531	
30500; time=6.1	MaxPSpeed= 1.90275	MaxPSpin= 11.4233	eKin = 65.301	eGrav = 278452	eTot = 278517	
30600; time=6.12	MaxPSpeed= 1.1654	MaxPSpin= 11.8834	eKin = 47.9891	eGrav = 278442	eTot = 278490	
30700; time=6.14	MaxPSpeed= 1.05054	MaxPSpin= 12.0498	eKin = 47.2149	eGrav = 278438	eTot = 278485	
30800; time=6.16	MaxPSpeed= 1.07003	MaxPSpin= 12.317	eKin = 47.3931	eGrav = 278434	eTot = 278481	
30900; time=6.18	MaxPSpeed= 1.13452	MaxPSpin= 12.3168	eKin = 50.0764	eGrav = 278428	eTot = 278479	
31000; time=6.2	MaxPSpeed= 0.970464	MaxPSpin= 10.8058	eKin = 53.546	eGrav = 278422	eTot = 278475	
31100; time=6.22	MaxPSpeed= 0.675767	MaxPSpin= 7.14529	eKin = 43.7383	eGrav = 278414	eTot = 278458	
31200; time=6.24	MaxPSpeed= 0.701866	MaxPSpin= 10.6217	eKin = 62.9439	eGrav = 278410	eTot = 278473	
31300; time=6.26	MaxPSpeed= 0.806918	MaxPSpin= 7.65124	eKin = 70.4742	eGrav = 278408	eTot = 278478	
31400; time=6.28	MaxPSpeed= 0.684682	MaxPSpin= 8.74146	eKin = 55.2823	eGrav = 278401	eTot = 278456	
31500; time=6.3	MaxPSpeed= 0.661649	MaxPSpin= 7.44031	eKin = 39.0135	eGrav = 278388	eTot = 278427	
31600; time=6.32	MaxPSpeed= 0.725876	MaxPSpin= 7.32609	eKin = 28.0417	eGrav = 278375	eTot = 278403	
31700; time=6.34	MaxPSpeed= 0.527929	MaxPSpin= 4.99923	eKin = 21.5544	eGrav = 278363	eTot = 278385	
31800; time=6.36	MaxPSpeed= 0.594205	MaxPSpin= 4.42522	eKin = 17.6966	eGrav = 278353	eTot = 278371	
31900; time=6.38	MaxPSpeed= 0.677783	MaxPSpin= 6.98765	eKin = 21.2656	eGrav = 278348	eTot = 278369	
32000; time=6.4	MaxPSpeed= 0.791564	MaxPSpin= 5.0651	eKin = 21.5019	eGrav = 278345	eTot = 278367	
32100; time=6.42	MaxPSpeed= 0.932611	MaxPSpin= 5.65946	eKin = 25.0413	eGrav = 278342	eTot = 278367	
32200; time=6.44	MaxPSpeed= 0.973015	MaxPSpin= 7.43186	eKin = 27.9005	eGrav = 278337	eTot = 278365	
32300; time=6.46	MaxPSpeed= 0.80211	MaxPSpin= 7.99892	eKin = 37.9992	eGrav = 278334	eTot = 278372	
32400; time=6.48	MaxPSpeed= 0.89036	MaxPSpin= 9.57756	eKin = 47.4248	eGrav = 278332	eTot = 278380	
32500; time=6.5	MaxPSpeed= 1.01567	MaxPSpin= 7.20334	eKin = 27.7657	eGrav = 278332	eTot = 278359	
32600; time=6.52	MaxPSpeed= 0.615601	MaxPSpin= 8.13912	eKin = 22.7025	eGrav = 278333	eTot = 278356	
32700; time=6.54	MaxPSpeed= 0.329104	MaxPSpin= 7.3464	eKin = 20.9086	eGrav = 278335	eTot = 278356	
32800; time=6.56	MaxPSpeed= 0.381417	MaxPSpin= 9.25382	eKin = 27.9229	eGrav = 278336	eTot = 278364	
32900; time=6.58	MaxPSpeed= 0.418434	MaxPSpin= 15.8251	eKin = 39.1675	eGrav = 278336	eTot = 278375	
33000; time=6.6	MaxPSpeed= 0.386377	MaxPSpin= 22.7807	eKin = 60.591	eGrav = 278337	eTot = 278397	
33100; time=6.62	MaxPSpeed= 0.460648	MaxPSpin= 29.7544	eKin = 94.2021	eGrav = 278342	eTot = 278436	
33200; time=6.64	MaxPSpeed= 0.325189	MaxPSpin= 21.6439	eKin = 69.4639	eGrav = 278350	eTot = 278420	
33300; time=6.66	MaxPSpeed= 0.437705	MaxPSpin= 14.8712	eKin = 60.269	eGrav = 278362	eTot = 278422	
33400; time=6.68	MaxPSpeed= 0.659001	MaxPSpin= 9.82131	eKin = 54.8295	eGrav = 278378	eTot = 278433	
33500; time=6.7	MaxPSpeed= 0.524011	MaxPSpin= 9.21481	eKin = 55.452	eGrav = 278398	eTot = 278454	
33600; time=6.72	MaxPSpeed= 0.371023	MaxPSpin= 6.39787	eKin = 43.9149	eGrav = 278420	eTot = 278464	
33700; time=6.74	MaxPSpeed= 0.518519	MaxPSpin= 5.8154	eKin = 39.8508	eGrav = 278436	eTot = 278476	
33800; time=6.76	MaxPSpeed= 0.35734	MaxPSpin= 6.31886	eKin = 41.6954	eGrav = 278447	eTot = 278489	
33900; time=6.78	MaxPSpeed= 0.362961	MaxPSpin= 6.85741	eKin = 45.733	eGrav = 278458	eTot = 278504	
34000; time=6.8	MaxPSpeed= 0.434277	MaxPSpin= 7.1774	eKin = 49.9313	eGrav = 278472	eTot = 278522	
34100; time=6.82	MaxPSpeed= 0.653315	MaxPSpin= 12.132	eKin = 68.2647	eGrav = 278493	eTot = 278561	
34200; time=6.84	MaxPSpeed= 0.585261	MaxPSpin= 9.33782	eKin = 68.0303	eGrav = 278513	eTot = 278581	
34300; time=6.86	MaxPSpeed= 0.656392	MaxPSpin= 9.26706	eKin = 70.9207	eGrav = 278529	eTot = 278600	
34400; time=6.88	MaxPSpeed= 0.66761	MaxPSpin= 7.93537	eKin = 93.1662	eGrav = 278535	eTot = 278629	
34500; time=6.9	MaxPSpeed= 1.12093	MaxPSpin= 13.6399	eKin = 113.865	eGrav = 278538	eTot = 278651	
34600; time=6.92	MaxPSpeed= 1.27033	MaxPSpin= 16.9859	eKin = 117.669	eGrav = 278544	eTot = 278662	
34700; time=6.94	MaxPSpeed= 1.29372	MaxPSpin= 15.0118	eKin = 105.389	eGrav = 278555	eTot = 278660	
34800; time=6.96	MaxPSpeed= 0.855663	MaxPSpin= 7.71767	eKin = 70.5435	eGrav = 278564	eTot = 278635	
34900; time=6.98	MaxPSpeed= 0.73994	MaxPSpin= 7.80767	eKin = 48.1337	eGrav = 278562	eTot = 278610	
35000; time=7	MaxPSpeed= 0.693519	MaxPSpin= 7.23242	eKin = 41.1874	eGrav = 278554	eTot = 278595	
35100; time=7.02	MaxPSpeed= 0.660154	MaxPSpin= 8.02562	eKin = 36.9841	eGrav = 278539	eTot = 278576	
35200; time=7.04	MaxPSpeed= 0.784319	MaxPSpin= 4.28132	eKin = 28.0198	eGrav = 278519	eTot = 278547	
35300; time=7.06	MaxPSpeed= 0.949114	MaxPSpin= 4.68271	eKin = 24.971	eGrav = 278501	eTot = 278525	
35400; time=7.08	MaxPSpeed= 0.508587	MaxPSpin= 5.29498	eKin = 16.0947	eGrav = 278488	eTot = 278504	
35500; time=7.1	MaxPSpeed= 0.667318	MaxPSpin= 5.87565	eKin = 14.5492	eGrav = 278482	eTot = 278497	
35600; time=7.12	MaxPSpeed= 0.473462	MaxPSpin= 6.59264	eKin = 11.4467	eGrav = 278477	eTot = 278489	
35700; time=7.14	MaxPSpeed= 0.507404	MaxPSpin= 7.3005	eKin = 9.78147	eGrav = 278475	eTot = 278485	
35800; time=7.16	MaxPSpeed= 0.585837	MaxPSpin= 8.01763	eKin = 9.02011	eGrav = 278474	eTot = 278483	
35900; time=7.18	MaxPSpeed= 0.610116	MaxPSpin= 6.77986	eKin = 7.80826	eGrav = 278472	eTot = 278480	
36000; time=7.2	MaxPSpeed= 0.633608	MaxPSpin= 6.02914	eKin = 7.18736	eGrav = 278471	eTot = 278479	
36100; time=7.22	MaxPSpeed= 0.661954	MaxPSpin= 6.5675	eKin = 8.57785	eGrav = 278470	eTot = 278478	
36200; time=7.24	MaxPSpeed= 0.410297	MaxPSpin= 5.32027	eKin = 7.10039	eGrav = 278467	eTot = 278475	
36300; time=7.26	MaxPSpeed= 0.425149	MaxPSpin= 5.52875	eKin = 7.00499	eGrav = 278465	eTot = 278472	
36400; time=7.28	MaxPSpeed= 0.404298	MaxPSpin= 4.77803	eKin = 5.50471	eGrav = 278463	eTot = 278468	
36500; time=7.3	MaxPSpeed= 0.455612	MaxPSpin= 5.31851	eKin = 6.51767	eGrav = 278461	eTot = 278467	
36600; time=7.32	MaxPSpeed= 0.52208	MaxPSpin= 5.88773	eKin = 8.26313	eGrav = 278459	eTot = 278467	
36700; time=7.34	MaxPSpeed= 0.335935	MaxPSpin= 3.06479	eKin = 5.17443	eGrav = 278458	eTot = 278463	
36800; time=7.36	MaxPSpeed= 0.284235	MaxPSpin= 3.38997	eKin = 7.1448	eGrav = 278459	eTot = 278467	
36900; time=7.38	MaxPSpeed= 0.229249	MaxPSpin= 2.76882	eKin = 8.74733	eGrav = 278464	eTot = 278473	
37000; time=7.4	MaxPSpeed= 0.205547	MaxPSpin= 3.51433	eKin = 8.1598	eGrav = 278469	eTot = 278477	
37100; time=7.42	MaxPSpeed= 0.285532	MaxPSpin= 4.42892	eKin = 9.73988	eGrav = 278473	eTot = 278483	
37200; time=7.44	MaxPSpeed= 0.320339	MaxPSpin= 3.30842	eKin = 6.2934	eGrav = 278475	eTot = 278482	
37300; time=7.46	MaxPSpeed= 0.389436	MaxPSpin= 4.46846	eKin = 8.58735	eGrav = 278476	eTot = 278484	
37400; time=7.48	MaxPSpeed= 0.46424	MaxPSpin= 5.22541	eKin = 10.9608	eGrav = 278476	eTot = 278487	
37500; time=7.5	MaxPSpeed= 0.555512	MaxPSpin= 7.48265	eKin = 20.1295	eGrav = 278477	eTot = 278497	
37600; time=7.52	MaxPSpeed= 0.666054	MaxPSpin= 5.84525	eKin = 17.3875	eGrav = 278476	eTot = 278494	
37700; time=7.54	MaxPSpeed= 0.796314	MaxPSpin= 6.69604	eKin = 21.2581	eGrav = 278476	eTot = 278497	
37800; time=7.56	MaxPSpeed= 0.717503	MaxPSpin= 7.05477	eKin = 26.1879	eGrav = 278476	eTot = 278502	
37900; time=7.58	MaxPSpeed= 0.781178	MaxPSpin= 7.05383	eKin = 35.4015	eGrav = 278480	eTot = 278515	
38000; time=7.6	MaxPSpeed= 0.494707	MaxPSpin= 8.5067	eKin = 28.5438	eGrav = 278490	eTot = 278518	
38100; time=7.62	MaxPSpeed= 0.634074	MaxPSpin= 7.60939	eKin = 33.6742	eGrav = 278502	eTot = 278535	
38200; time=7.64	MaxPSpeed= 0.724174	MaxPSpin= 8.99937	eKin = 37.5168	eGrav = 278513	eTot = 278550	
38300; time=7.66	MaxPSpeed= 0.573083	MaxPSpin= 5.30985	eKin = 31.1123	eGrav = 278520	eTot = 278551	
38400; time=7.68	MaxPSpeed= 0.569897	MaxPSpin= 6.54481	eKin = 30.311	eGrav = 278517	eTot = 278547	
38500; time=7.7	MaxPSpeed= 0.695254	MaxPSpin= 10.6665	eKin = 40.737	eGrav = 278513	eTot = 278553	
38600; time=7.72	MaxPSpeed= 1.21967	MaxPSpin= 20.6267	eKin = 75.3919	eGrav = 278506	eTot = 278582	
38700; time=7.74	MaxPSpeed= 0.544674	MaxPSpin= 3.25264	eKin = 29.8539	eGrav = 278502	eTot = 278531	
38800; time=7.76	MaxPSpeed= 0.575888	MaxPSpin= 3.71787	eKin = 24.1727	eGrav = 278497	eTot = 278521	
38900; time=7.78	MaxPSpeed= 0.394421	MaxPSpin= 3.74815	eKin = 20.7731	eGrav = 278494	eTot = 278514	
39000; time=7.8	MaxPSpeed= 0.572388	MaxPSpin= 3.39685	eKin = 19.8312	eGrav = 278489	eTot = 278509	
39100; time=7.82	MaxPSpeed= 0.414553	MaxPSpin= 3.90704	eKin = 16.9783	eGrav = 278482	eTot = 278499	
39200; time=7.84	MaxPSpeed= 0.360138	MaxPSpin= 3.08941	eKin = 16.6749	eGrav = 278473	eTot = 278490	
39300; time=7.86	MaxPSpeed= 0.3816	MaxPSpin= 3.76015	eKin = 18.0281	eGrav = 278463	eTot = 278481	
39400; time=7.88	MaxPSpeed= 0.433934	MaxPSpin= 3.45678	eKin = 21.8782	eGrav = 278455	eTot = 278477	
39500; time=7.9	MaxPSpeed= 0.546033	MaxPSpin= 3.11876	eKin = 23.842	eGrav = 278449	eTot = 278473	
39600; time=7.92	MaxPSpeed= 0.677167	MaxPSpin= 3.5425	eKin = 24.8504	eGrav = 278440	eTot = 278465	
39700; time=7.94	MaxPSpeed= 1.30481	MaxPSpin= 26.6375	eKin = 151.573	eGrav = 278430	eTot = 278581	
39800; time=7.96	MaxPSpeed= 2.26623	MaxPSpin= 24.8805	eKin = 230.822	eGrav = 278422	eTot = 278652	
39900; time=7.98	MaxPSpeed= 1.4071	MaxPSpin= 10.063	eKin = 86.8238	eGrav = 278410	eTot = 278497	
40000; time=8	MaxPSpeed= 1.05371	MaxPSpin= 5.47502	eKin = 43.2393	eGrav = 278388	eTot = 278431	
40100; time=8.02	MaxPSpeed= 0.707937	MaxPSpin= 8.1447	eKin = 37.6329	eGrav = 278363	eTot = 278401	
40200; time=8.04	MaxPSpeed= 0.562825	MaxPSpin= 5.64854	eKin = 27.0459	eGrav = 278345	eTot = 278373	
40300; time=8.06	MaxPSpeed= 0.340719	MaxPSpin= 6.6388	eKin = 22.5335	eGrav = 278339	eTot = 278362	
40400; time=8.08	MaxPSpeed= 0.417643	MaxPSpin= 7.53551	eKin = 23.1304	eGrav = 278340	eTot = 278363	
40500; time=8.1	MaxPSpeed= 0.470166	MaxPSpin= 9.88413	eKin = 29.2592	eGrav = 278342	eTot = 278371	
40600; time=8.12	MaxPSpeed= 1.50351	MaxPSpin= 9.83787	eKin = 62.9208	eGrav = 278349	eTot = 278411	
40700; time=8.14	MaxPSpeed= 0.558735	MaxPSpin= 6.40716	eKin = 32.2281	eGrav = 278357	eTot = 278390	
40800; time=8.16	MaxPSpeed= 0.314765	MaxPSpin= 5.58314	eKin = 19.4265	eGrav = 278360	eTot = 278379	
40900; time=8.18	MaxPSpeed= 0.236939	MaxPSpin= 6.69573	eKin = 17.5641	eGrav = 278358	eTot = 278376	
41000; time=8.2	MaxPSpeed= 0.361425	MaxPSpin= 7.34845	eKin = 18.7843	eGrav = 278355	eTot = 278374	
41100; time=8.22	MaxPSpeed= 0.329207	MaxPSpin= 3.5347	eKin = 13.0695	eGrav = 278351	eTot = 278364	
41200; time=8.24	MaxPSpeed= 0.37096	MaxPSpin= 3.49335	eKin = 11.9438	eGrav = 278350	eTot = 278362	
41300; time=8.26	MaxPSpeed= 0.201225	MaxPSpin= 3.15546	eKin = 8.54707	eGrav = 278349	eTot = 278358	
41400; time=8.28	MaxPSpeed= 0.142724	MaxPSpin= 3.43707	eKin = 6.90289	eGrav = 278351	eTot = 278357	
41500; time=8.3	MaxPSpeed= 0.22747	MaxPSpin= 3.69597	eKin = 7.32934	eGrav = 278354	eTot = 278361	
41600; time=8.32	MaxPSpeed= 0.316953	MaxPSpin= 4.24922	eKin = 9.07849	eGrav = 278357	eTot = 278366	
41700; time=8.34	MaxPSpeed= 0.415315	MaxPSpin= 5.91516	eKin = 15.9224	eGrav = 278361	eTot = 278377	
41800; time=8.36	MaxPSpeed= 0.45899	MaxPSpin= 7.57694	eKin = 24.1028	eGrav = 278364	eTot = 278388	
41900; time=8.38	MaxPSpeed= 0.414908	MaxPSpin= 5.13283	eKin = 27.5641	eGrav = 278371	eTot = 278399	
