0 0 0 0 0 0 0 1005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01005 1.04876e-06 0 0.00012202 0 0 0 989 14 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0.02 9.92788e-05 0 0.000319487 0 0 0 951 49 5 0 0 0 0 0 0 0 0 0 0 0 0 0
0.03 0.000319629 0 0.000758524 0 0 0 917 66 17 5 0 0 0 0 0 0 0 0 0 0 0 0
0.04 0.000922015 0 0.00130596 0 0 0 855 92 44 10 4 0 0 0 0 0 0 0 0 0 0 0
0.05 0.00214737 0 0.00240651 0 0 0 739 144 66 42 11 3 0 0 0 0 0 0 0 0 0 0
0.06 0.00525372 0 0.00530245 0 0 0 617 129 114 90 44 10 1 0 0 0 0 0 0 0 0 0
0.07 0.00935483 0 0.0113684 0 0 0 444 166 148 109 109 27 2 0 0 0 0 0 0 0 0 0
0.08005 0.0108265 0 0.0130806 0 0 0 285 177 177 154 164 41 7 0 0 0 0 0 0 0 0 0
0.09005 0.0200553 0 0.0238188 0 0 0 167 113 190 207 228 92 8 0 0 0 0 0 0 0 0 0
0.10005 0.00972248 0 0.0101879 0 0 0 174 137 186 209 226 69 4 0 0 0 0 0 0 0 0 0
0.11005 0.00140587 0 0.00161329 0 0 0 386 153 160 155 118 30 3 0 0 0 0 0 0 0 0 0
0.12005 0.00746092 0 0.00840251 0 0 0 177 80 112 206 307 110 13 0 0 0 0 0 0 0 0 0
0.13005 0.00590316 0 0.00650069 0 0 0 149 88 145 252 272 88 11 0 0 0 0 0 0 0 0 0
0.14005 0.00497808 0 0.00554229 0 0 0 147 82 113 241 308 102 12 0 0 0 0 0 0 0 0 0
0.15005 0.00773999 0 0.00821203 0 0 0 116 64 107 231 350 117 20 0 0 0 0 0 0 0 0 0
0.16005 0.00512114 0 0.00536174 0 0 0 119 77 123 242 312 118 14 0 0 0 0 0 0 0 0 0
0.17005 0.00594504 0 0.00653584 0 0 0 107 64 104 246 329 137 18 0 0 0 0 0 0 0 0 0
0.18005 0.00656995 0 0.00721853 0 0 0 78 58 101 239 367 146 16 0 0 0 0 0 0 0 0 0
0.19005 0.00527493 0 0.00572902 0 0 0 89 74 104 256 322 141 19 0 0 0 0 0 0 0 0 0
0.20005 0.00626277 0 0.00684625 0 0 0 69 75 83 242 358 157 21 0 0 0 0 0 0 0 0 0
0.21005 0.00591439 0 0.00638525 0 0 0 89 67 95 243 335 151 25 0 0 0 0 0 0 0 0 0
0.22005 0.00539572 0 0.00595022 0 0 0 92 88 135 243 304 123 20 0 0 0 0 0 0 0 0 0
0.23005 0.00699249 0 0.00766801 0 0 0 70 56 128 223 359 154 15 0 0 0 0 0 0 0 0 0
0.24005 0.00551151 0 0.00590228 0 0 0 61 67 119 248 337 154 19 0 0 0 0 0 0 0 0 0
0.25005 0.00598783 0 0.00642286 0 0 0 59 48 80 251 386 155 26 0 0 0 0 0 0 0 0 0
0.26005 0.00664953 0 0.0071575 0 0 0 23 52 84 241 397 183 25 0 0 0 0 0 0 0 0 0
0.27005 0.00536893 0 0.00579303 0 0 0 18 52 74 250 401 179 31 0 0 0 0 0 0 0 0 0
0.28005 0.00634204 0 0.00685496 0 0 0 7 48 52 249 420 199 30 0 0 0 0 0 0 0 0 0
0.29005 0.00609737 0 0.00650603 0 0 0 6 45 56 240 429 201 28 0 0 0 0 0 0 0 0 0
0.30005 0.00561996 0 0.00605431 0 0 0 6 40 55 240 435 200 29 0 0 0 0 0 0 0 0 0
