6001 time=3.00e-01 MaxPSpeed= 1.21e-02 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.96e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
6201 time=3.10e-01 MaxPSpeed= 1.37e-02 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.74e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
6401 time=3.20e-01 MaxPSpeed= 9.03e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 5.10e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
6601 time=3.30e-01 MaxPSpeed= 6.66e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 5.04e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
6801 time=3.40e-01 MaxPSpeed= 1.02e-02 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.83e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
7001 time=3.50e-01 MaxPSpeed= 5.50e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.22e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
7201 time=3.60e-01 MaxPSpeed= 7.73e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.74e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
7401 time=3.70e-01 MaxPSpeed= 5.57e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.97e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
7601 time=3.80e-01 MaxPSpeed= 6.13e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.68e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
7801 time=3.90e-01 MaxPSpeed= 7.86e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.08e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
8001 time=4.00e-01 MaxPSpeed= 7.13e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.40e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
8201 time=4.10e-01 MaxPSpeed= 5.25e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.55e-08 eGrav = 5.55e-03 eTot = 5.55e-03 
8401 time=4.20e-01 MaxPSpeed= 9.17e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 8.82e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
8601 time=4.30e-01 MaxPSpeed= 1.05e-02 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 5.70e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
8801 time=4.40e-01 MaxPSpeed= 4.97e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 8.33e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
9001 time=4.50e-01 MaxPSpeed= 4.25e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 9.70e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
9201 time=4.60e-01 MaxPSpeed= 2.87e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 4.85e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
9401 time=4.70e-01 MaxPSpeed= 5.49e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.46e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
9601 time=4.80e-01 MaxPSpeed= 4.84e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 4.27e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
9801 time=4.90e-01 MaxPSpeed= 2.68e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 5.20e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
10001 time=5.00e-01 MaxPSpeed= 4.43e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.83e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
10201 time=5.10e-01 MaxPSpeed= 6.95e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.33e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
10401 time=5.20e-01 MaxPSpeed= 1.90e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 2.66e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
10601 time=5.30e-01 MaxPSpeed= 3.98e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 3.10e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
10801 time=5.40e-01 MaxPSpeed= 5.61e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.62e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
11001 time=5.50e-01 MaxPSpeed= 2.26e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 9.55e-10 eGrav = 5.55e-03 eTot = 5.55e-03 
11201 time=5.60e-01 MaxPSpeed= 1.80e-03 MaxPSpin= 0.00e+00 Energy (DEM): eKin = 1.68e-09 eGrav = 5.55e-03 eTot = 5.55e-03 
