time n_walls x (FParticle_X FParticle_Y FParticle_Z FHydro_X FHydro_Y FHydro_Z)
0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01005 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0214479 0 0 0 0 0 0 0 0 0
0.02 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0161018 0 0 0 0 0 0 0 0 0
0.03 6 -0.0122809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0306302 0 0 0 0 0 0 0 0 0
0.04 6 -0.00527307 0 0 0 0 0 0.00548265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0445949 0 0 0 0 0 0 0 0 0
0.05 6 -0.0386686 0 0 0 0 0 0.0437737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0764904 0 0 0 0 0 0 0 0 0
0.06 6 -0.148135 0 0 0 0 0 0.199352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104326 0 0 0 0 0 0 0 0 0
0.07 6 -0.215701 0 0 0 0 0 0.156935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.179048 0 0 0 0 0 0 0 0 0
0.08005 6 -0.170546 0 0 0 0 0 0.223885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.134997 0 0 0 0 0 0 0 0 0
0.09005 6 -0.423342 0 0 0 0 0 0.341024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.280849 0 0 0 0 0 0 0 0 0
0.10005 6 -0.197754 0 0 0 0 0 0.210198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.158563 0 0 0 0 0 0 0 0 0
0.11005 6 -0.0365402 0 0 0 0 0 0.0221884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0529915 0 0 0 0 0 0 0 0 0
0.12005 6 -0.164536 0 0 0 0 0 0.152666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.141294 0 0 0 0 0 0 0 0 0
0.13005 6 -0.127636 0 0 0 0 0 0.129057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10439 0 0 0 0 0 0 0 0 0
0.14005 6 -0.101886 0 0 0 0 0 0.114367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0950803 0 0 0 0 0 0 0 0 0
0.15005 6 -0.159055 0 0 0 0 0 0.17273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.122641 0 0 0 0 0 0 0 0 0
0.16005 6 -0.111175 0 0 0 0 0 0.104264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0901871 0 0 0 0 0 0 0 0 0
0.17005 6 -0.120276 0 0 0 0 0 0.128354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.106333 0 0 0 0 0 0 0 0 0
0.18005 6 -0.142354 0 0 0 0 0 0.136803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.112284 0 0 0 0 0 0 0 0 0
0.19005 6 -0.115327 0 0 0 0 0 0.111709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0953498 0 0 0 0 0 0 0 0 0
0.20005 6 -0.132106 0 0 0 0 0 0.138345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.107206 0 0 0 0 0 0 0 0 0
0.21005 6 -0.125741 0 0 0 0 0 0.128366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102946 0 0 0 0 0 0 0 0 0
0.22005 6 -0.109459 0 0 0 0 0 0.113361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0974515 0 0 0 0 0 0 0 0 0
0.23005 6 -0.147386 0 0 0 0 0 0.148029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.120348 0 0 0 0 0 0 0 0 0
0.24005 6 -0.120736 0 0 0 0 0 0.122221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0981856 0 0 0 0 0 0 0 0 0
0.25005 6 -0.130335 0 0 0 0 0 0.127153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102803 0 0 0 0 0 0 0 0 0
0.26005 6 -0.143608 0 0 0 0 0 0.143365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.110954 0 0 0 0 0 0 0 0 0
0.27005 6 -0.114255 0 0 0 0 0 0.117132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0953103 0 0 0 0 0 0 0 0 0
0.28005 6 -0.136143 0 0 0 0 0 0.138012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.108795 0 0 0 0 0 0 0 0 0
0.29005 6 -0.13155 0 0 0 0 0 0.131729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103124 0 0 0 0 0 0 0 0 0
0.30005 6 -0.121838 0 0 0 0 0 0.123156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0994477 0 0 0 0 0 0 0 0 0
0.31005 6 -0.140394 0 0 0 0 0 0.140771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.109004 0 0 0 0 0 0 0 0 0
0.32005 6 -0.126777 0 0 0 0 0 0.12429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.100586 0 0 0 0 0 0 0 0 0
0.33005 6 -0.128471 0 0 0 0 0 0.12849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102429 0 0 0 0 0 0 0 0 0
0.34005 6 -0.137582 0 0 0 0 0 0.136428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.108119 0 0 0 0 0 0 0 0 0
0.35005 6 -0.123524 0 0 0 0 0 0.121486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0989628 0 0 0 0 0 0 0 0 0
0.36005 6 -0.134668 0 0 0 0 0 0.132091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10711 0 0 0 0 0 0 0 0 0
0.37005 6 -0.130664 0 0 0 0 0 0.130164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103419 0 0 0 0 0 0 0 0 0
0.38005 6 -0.126088 0 0 0 0 0 0.125368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.100683 0 0 0 0 0 0 0 0 0
0.39005 6 -0.135231 0 0 0 0 0 0.135367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.107207 0 0 0 0 0 0 0 0 0
0.40005 6 -0.126378 0 0 0 0 0 0.125992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.101511 0 0 0 0 0 0 0 0 0
0.41005 6 -0.129133 0 0 0 0 0 0.130396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104017 0 0 0 0 0 0 0 0 0
0.42005 6 -0.13216 0 0 0 0 0 0.132287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.105633 0 0 0 0 0 0 0 0 0
0.43005 6 -0.126978 0 0 0 0 0 0.12684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.101238 0 0 0 0 0 0 0 0 0
0.44005 6 -0.132521 0 0 0 0 0 0.132078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10533 0 0 0 0 0 0 0 0 0
0.45005 6 -0.130305 0 0 0 0 0 0.129884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103588 0 0 0 0 0 0 0 0 0
0.46005 6 -0.127696 0 0 0 0 0 0.127213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102317 0 0 0 0 0 0 0 0 0
0.47005 6 -0.132786 0 0 0 0 0 0.13215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.105046 0 0 0 0 0 0 0 0 0
0.48005 6 -0.128222 0 0 0 0 0 0.128523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102654 0 0 0 0 0 0 0 0 0
0.49005 6 -0.129144 0 0 0 0 0 0.129374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103844 0 0 0 0 0 0 0 0 0
0.50005 6 -0.131764 0 0 0 0 0 0.131513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104782 0 0 0 0 0 0 0 0 0
0.51005 6 -0.127842 0 0 0 0 0 0.128439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102098 0 0 0 0 0 0 0 0 0
0.52005 6 -0.13149 0 0 0 0 0 0.131066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104535 0 0 0 0 0 0 0 0 0
0.53005 6 -0.129864 0 0 0 0 0 0.129956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103736 0 0 0 0 0 0 0 0 0
0.54005 6 -0.128271 0 0 0 0 0 0.128499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102872 0 0 0 0 0 0 0 0 0
0.55005 6 -0.131322 0 0 0 0 0 0.131507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104667 0 0 0 0 0 0 0 0 0
0.56005 6 -0.129089 0 0 0 0 0 0.128571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10329 0 0 0 0 0 0 0 0 0
0.57005 6 -0.129805 0 0 0 0 0 0.129954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103807 0 0 0 0 0 0 0 0 0
0.58005 6 -0.131234 0 0 0 0 0 0.130912 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10466 0 0 0 0 0 0 0 0 0
0.59005 6 -0.1282 0 0 0 0 0 0.128363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102854 0 0 0 0 0 0 0 0 0
0.60005 6 -0.130544 0 0 0 0 0 0.130924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104414 0 0 0 0 0 0 0 0 0
0.61005 6 -0.130094 0 0 0 0 0 0.129807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103948 0 0 0 0 0 0 0 0 0
0.62005 6 -0.128958 0 0 0 0 0 0.128876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103202 0 0 0 0 0 0 0 0 0
0.63005 6 -0.131181 0 0 0 0 0 0.130931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104468 0 0 0 0 0 0 0 0 0
0.64005 6 -0.128883 0 0 0 0 0 0.12896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103127 0 0 0 0 0 0 0 0 0
0.65005 6 -0.129837 0 0 0 0 0 0.129902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103671 0 0 0 0 0 0 0 0 0
0.66005 6 -0.130501 0 0 0 0 0 0.130374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104159 0 0 0 0 0 0 0 0 0
0.67005 6 -0.128973 0 0 0 0 0 0.129054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103181 0 0 0 0 0 0 0 0 0
0.68005 6 -0.130306 0 0 0 0 0 0.130075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104045 0 0 0 0 0 0 0 0 0
0.69005 6 -0.129985 0 0 0 0 0 0.130041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103888 0 0 0 0 0 0 0 0 0
0.70005 6 -0.129246 0 0 0 0 0 0.129072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103228 0 0 0 0 0 0 0 0 0
0.71005 6 -0.130624 0 0 0 0 0 0.130489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104251 0 0 0 0 0 0 0 0 0
0.72005 6 -0.129366 0 0 0 0 0 0.129403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103723 0 0 0 0 0 0 0 0 0
0.73005 6 -0.129564 0 0 0 0 0 0.129612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103851 0 0 0 0 0 0 0 0 0
0.74005 6 -0.130355 0 0 0 0 0 0.130408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104153 0 0 0 0 0 0 0 0 0
0.75005 6 -0.129191 0 0 0 0 0 0.129076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103317 0 0 0 0 0 0 0 0 0
0.76005 6 -0.130236 0 0 0 0 0 0.130262 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103984 0 0 0 0 0 0 0 0 0
0.77005 6 -0.129762 0 0 0 0 0 0.130073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103831 0 0 0 0 0 0 0 0 0
0.78005 6 -0.129174 0 0 0 0 0 0.129178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103338 0 0 0 0 0 0 0 0 0
0.79005 6 -0.130446 0 0 0 0 0 0.130623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104179 0 0 0 0 0 0 0 0 0
0.80005 6 -0.129393 0 0 0 0 0 0.129422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103498 0 0 0 0 0 0 0 0 0
0.81005 6 -0.129686 0 0 0 0 0 0.129701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103662 0 0 0 0 0 0 0 0 0
0.82005 6 -0.130405 0 0 0 0 0 0.130303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104162 0 0 0 0 0 0 0 0 0
0.83005 6 -0.129217 0 0 0 0 0 0.129259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103318 0 0 0 0 0 0 0 0 0
0.84005 6 -0.130132 0 0 0 0 0 0.130134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103923 0 0 0 0 0 0 0 0 0
0.85005 6 -0.130018 0 0 0 0 0 0.130039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103797 0 0 0 0 0 0 0 0 0
0.86005 6 -0.129338 0 0 0 0 0 0.129367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103455 0 0 0 0 0 0 0 0 0
0.87005 6 -0.130267 0 0 0 0 0 0.130297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104034 0 0 0 0 0 0 0 0 0
0.88005 6 -0.129561 0 0 0 0 0 0.129665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10359 0 0 0 0 0 0 0 0 0
0.89005 6 -0.129589 0 0 0 0 0 0.129535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103541 0 0 0 0 0 0 0 0 0
0.90005 6 -0.13035 0 0 0 0 0 0.130228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10402 0 0 0 0 0 0 0 0 0
0.91005 6 -0.129298 0 0 0 0 0 0.12932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103466 0 0 0 0 0 0 0 0 0
0.92005 6 -0.12998 0 0 0 0 0 0.129915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103896 0 0 0 0 0 0 0 0 0
0.93005 6 -0.1299 0 0 0 0 0 0.130066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103874 0 0 0 0 0 0 0 0 0
0.94005 6 -0.129338 0 0 0 0 0 0.129439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103514 0 0 0 0 0 0 0 0 0
0.95005 6 -0.130248 0 0 0 0 0 0.130155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104025 0 0 0 0 0 0 0 0 0
0.96005 6 -0.12972 0 0 0 0 0 0.129763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103688 0 0 0 0 0 0 0 0 0
0.97005 6 -0.129637 0 0 0 0 0 0.129532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103561 0 0 0 0 0 0 0 0 0
0.98005 6 -0.130275 0 0 0 0 0 0.130263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.104038 0 0 0 0 0 0 0 0 0
0.99005 6 -0.129425 0 0 0 0 0 0.129429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103495 0 0 0 0 0 0 0 0 0
1.00005 6 -0.129924 0 0 0 0 0 0.129844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.103838 0 0 0 0 0 0 0 0 0
